id,title,author,published_date,categories,summary,page_count
22686057,A Thread of Scarlet,Bruce Marshall,1959,"{""/m/05hgj"": ""Novel""}","The hero, as often in Marshall's novels, is a Scottish priest. The novel tracks the life of Father Campbell, a convert to Catholicism from a wealthy family, from his ordination to the priesthood just before the First World War until his death many years later, as a Cardinal. In his first parish assignment, Father Campbell found himself pitted against his Rector, a canon, in a kind of running conflict the first of a series of minor entanglements and setbacks which lay in the path of his vocation like boulders. World War I sees him sent to France with the British Expeditionary Force as a Chaplain. The experiences there hardened him some, but his essential faith is unshaken. After the war he returns to his parish, still a very serious, but unsophisticated young priest. He seeks a miracle for an Army companion who he has helped lead back to the faith. They go to Lourdes. Scotland, which had never been granted such a miracle, watched hopefully. The outcome was a surprise to everyone, and causes Father Campbell a good deal of bother. Father Campbell was patient and humble; but in his early years his essential characteristic was a rebellious intelligence, challenged by Catholic discipline and eventually mellowed by the experiences which befell him after he had been created Cardinal. A study of the complex problems facing the world and the church, the book presents a dramatic and absorbing reality to subjects the layman rarely sees and often feels kept from. The priest's rise through the church hierarchy allows him to travel widely and as he observes the actions of the people, both lay and clerical, he himself remains unspotted by the world. A famous writer has said that only the truly good can understand evil and Father Campbell is a man for whom the glory of God and the truth of the Church are the ultimate realities. The result is a heart-warmingly human story of richness and depth in which faith and intelligence triumph – as does charity. The story ends when the old Canon, having grown fond of the Cardinal, relents at last, bequeaths his excellent wine cellar, and his collection of soap scraps, to him.",0
22691036,Maigret and the Hotel Majestic,UNK,UNK,UNK,Maigret is called to the high-class Hotel Majestic to investigate the body. The wife of a wealthy American has been killed - but to Maigret's surprise she has a gun in her purse. He begins to follow up the handful of clues that could explain her secret life and her demise.,0
22693980,Inspector Ghote's Good Crusade,H. R. F. Keating,1966-06,UNK,"The novel begins just after Inspector Ghote has been given the task of investigating Frank Master's murder. At the Masters Foundation for the Care of Juvenile Vagrants Ghote meets two urchins who answer to names which they have chosen for themselves from American movies: ""Edward G. Robinson"" and ""Tarzan"". Inside, Ghote meats Dr Diana Uplea, who tells him that death was the result of arsenic poisoning. The cook tells him that Frank Masters ate the same food as the orphans, which was of poor quality except for a beef curry prepared under Doctor Diana Uplea's supervision. Ghote asks to see the dishes the meal was served in and the cook reveals that he is an unreliable witness by first claiming the dishes are washed then offering an ""unwashed dish"" which is actually a clean dish with leftovers from the dustbin added. The interview ends when Fraulein Glucklick enters the room, interrupting Ghote. Glucklick informs Ghote that a Swami was giving a talk at the time of the murder. She also tells Ghote that Dr Diana Uplea caused no end of trouble when Masters visited Tibetan refugees in the Punjab and left Dr Uplea in charge. At this time Dr Upleigh discovered the notorious criminal Amahred Singh was hanging around the foundation and threatened him with the police. Lastly Fraulein Glucklick tells Ghote that the windows of the staff dining room are left open and on several occasions people have reached in to steal food (the implication is that someone could reach in to add poison). The next day Ghote interviews Sonny Carstairs, an Anglo-Indian dispensing chemist at the foundation. Carstairs notes that the preparation used to treat the skin disease of ""Edward G. Robinson"" contains arsenic. On investigation the preparation bottle is lighter than it should be. Ghote tries to take the bottle as evidence but Carstairs drops it. Under threat of arrest for destroying evidence Carstairs tells Ghote that he dropped the bottle out of shock, having realised that the only key for the dispensary is in his charge. After the interview Ghote encounters Dr Uplea who tells him Carstairs is not normally so clumsy and confirms there is only one key to the dispensary. Dr Uplea also reveals that she had ""Edward G."" and ""Tarzan"" watch on the dispensary as her car was nearby and had been recently vandalised. Ghote interrogates ""Edward G."" by playing along with the boy's obsession with movies. The boy tells him that he saw a man enter the dispensary with a key. Using a ride in a police wagon as a bribe, Ghote discovers that the man was Amahred Singh, who has a gold smuggling racket which the boys help with. Masters apparently found some of the gold and locked it in the dispensary. ""Edward G."" promises to arrange a meeting between the inspector and Singh. Ghote calls the fingerprint department and learns that Singh's fingerprints were found in the dispensary. A new interview of Sonny Carstairs, with intimidation, confirms that Carstairs gave Singh the key to dispensary because Singh threatened him. Later the same evening Chatterjee Krishna blackmailed Carstairs for the key with the knowledge that Carstairs used ether as a recreational drug. Chatterjee admits borrowing the dispensary key but then flees. Ghote gives chase and captures Chatterjee who admits entering the dispensary but denies killing Frank Masters. Ghote reluctantly accepts this. ""Edward G."" keeps his promise: Singh arrives and begins to answer Ghote's questions in a good-natured way. He charmingly acknowledges that he is a criminal and that the police want to hang him. Ghote tries to obtain a confession that Singh entered the dispensary. Singh refuses to give an explanation of why he was in the dispensary and notes that even he is a little afraid of Doctor Diana Uplea. The following day Ghote has an interview with the Deputy Superintendent of Police. Ghote is ordered to have Singh arrested, with false evidence if necessary, and to suppress evidence that implicates Chatterjee. The D. S. P. leaves Ghote with a warning not to be too clever. Instead of following orders, Ghote interviews Dr Uplea again. Frank Masters' visit to the Punjab is mentioned. Masters himself is described as a man of action rather than an armchair charity worker and as a man who had his eyes wide open to the evils of the world and was prepared to oppose them where he could. Threatened with arrest, ""Edward G."" offers to supply false evidence in return for a fee. Ghote is painfully aware that this would be acceptable to his superiors and is faced with a difficult dilemma when ""Edward G."" claims to have seen Singh take poison from the jar in the dispensary. Ghote resists the temptation to accept the boy's offer immediately, and hopes to use the threat of eyewitness testimony to extract information from Amahred Singh. He searches for Singh in one of the more dangerous parts of Bombay where he is attacked by one of Singh's associates and knocked unconscious. Ghote awakes to find himself in Singh's hideout in the presence of Singh himself. Singh acknowledges that he is a gold smuggler and admits entering the dispensary looking for gold that Masters had discovered and confiscated from the boys. He claims he found no gold, denies taking the poison and reveals that he knows Chatterjee also entered the dispensary. The next day Ghote visits Chatterjee and obtains the address of ""Tarzan's"" family. Ghote has deduced that the boy's family are a link in Singh's Gold smuggling pipeline as they are fishermen and have a boat. Ghote visits the family, posing as a social worker. After his visit he keeps them under surveillance but his search fails to find any gold when they return to shore. Feeling defeated, Ghote has Chatterjee brought to the police station for interrogation. Chatterjee describes Frank Masters as at times overgenerous which caused trouble at the foundation. On such occasions Masters responded with further acts of generosity, but often failed to follow through with his good works. The following evening Ghote has a row with his wife. It ends with Ghote revealing that he has saved 500 rupees for a refrigerator, which will cost over 1100 rupees. He agrees to buy the refrigerator tomorrow and borrow the outstanding amount. The next day, after getting the money out of his savings account, Ghote again visits ""Tarzan's"" family and discovers Singh keeping watch on them. He accuses Singh of murdering Masters, Singh denies it and claims ignorance of where the poison was kept. Singh tries to bribe Ghote then berates Masters acts of charity as acts of vanity. Ghote resolves to give his refrigerator money to the fisher family and soon after does so. Returning to the foundation Ghote again encounters ""Edward G."" who also mocks Masters charity as mere egotism. Ghote realises that he has heard variations of this opinion from several people and that it must be true. Doctor Diana Uplea is the only person who has contradicted this view of Frank Masters. Ghote finds Dr Uplea, who tells him that Masters was a bad administrator who would not accept advice and a poor judge of character who allowed himself to be fooled by Amahred Singh. Hearing this causes Ghote to regret giving his refrigerator money to the fisher family and he hurries away in hope of retrieving it. At their home Ghote discovers that the stepmother spent every penny on funding the village's holy day fiesta. Despairing, Ghote chances upon Singh digging something up. Singh flees but Ghote chases and arrests him. Inspector Patel of Indian Customs and Excise meets Ghote at the Bombay railway station. Patel takes Singh into his own custody, noting that Ghote had no authority to arrest Singh for a smuggling offence. Ghote tells his wife he has given his money to the poor. His wife, Protima, is furious. The argument ends when Ghote tells Protima that the family used the money to celebrate the village's holy day and they both begin laughing. Ghote recounts the important details of the case to his wife, who remarks that a person can become sick without poison. Ghote has a revelation and solves the case. At the foundation Ghote finds Dr Uplea about to fire the cook which she claims she has the authority to do now Frank Masters is dead. Chatterjee tries to make peace but Carstairs agrees the cook is terrible and that Dr Uplea is in charge. Ghote announces he knows the identity of the murderer. Dr Uplea invites Ghote to arrest Chatterjee but Ghote declines, explaining that neither Chatterjee nor Singh committed the crime. Ghote explains that ""Edward G."" told Chatterjee that Frank Masters had lost his money and was smuggling gold to support the foundation. Chatterjee believed this lie and tried to protect Masters' reputation, inadvertently implicating himself. Ghote reveals that Frank Masters became sick because of an ordinary emetic which allowed Dr Uplea to access the dispensary legitimately and administer the poison instead of a cure. Dr Uplea confesses that this is the truth and that she killed Masters because he intended to abandon the foundation and give his money to Tibetan refugees instead. After Dr Uplea has been taken away, Ghote finds himself alone with ""Edward G."" who reveals that the boys knew the truth all along. ""Edward G."" stresses that street children need to know what is going on around them, as it is a survival skill, and praises Ghote's cleverness in catching Dr Uplea. Ghote at first accepts this praise, telling the boy that the police are not always stupid, then concedes that at least some policemen have wives who cannot be tricked.",0
22694754,Computer One,UNK,UNK,"{""/m/06n90"": ""Science Fiction""}","The novel describes a near utopia in which almost everything is automated by Computer One, with humanity's primary struggle being what to do with all its leisure time when there is very little work to be done. Though analogous to the Internet, the Computer One of the novel assumes a far greater unity of purpose and truth. Whereas the content of sites on the World Wide Web varies greatly and typically reflects the views of individual authors, Computer One provides a singe authoritative source of information with no ambiguity.",0
22700085,Only Fade Away,Bruce Marshall,1954,"{""/m/05hgj"": ""Novel""}","A change of pace for Marshall, this book is only peripherally concerned with matters of faith and religion. Strang Methuen is an old soldier, a stiff-necked Scot who serves in the British Army in two world wars. Methuen is able to show more courage in the face of enemy fire than when dealing with friends and family—those he loves and hates. Methuen has been bullied since his school days by Hermiston. For nearly 40 years, every time he thinks he has escaped or defeated the bully, a quirk of fate makes Methuen the goat again. The very qualities that keep him from winning, integrity and personal honor, also make him a sympathetic and interesting character. A revelation about his beloved daughter almost crushes Methuen, but he recovers. The story ends when Methuen, now a Brigadier General fighting in World War II Italy, uses his experience and wiles to perform a vital military maneuver, preventing a major defeat. Unfortunately Hermiston, in an attempt to finally put things right, makes a confession which puts Methuen's achievement in a bad light. He is demoted and leaves the service in disgrace.",0
22700168,The Bishop,Bruce Marshall,1970,"{""/m/05hgj"": ""Novel""}","This novel is a sort of 'inside look"" at the workings of a fictional Roman Catholic Bishop's headquarters in the United Kingdom. The central characters are Bishop Bede Jenkins; Father Spyers, a young, recently ordained priest who serves as the Bishop's secretary; Monsignor Basil Powell, the Vicar General, who was once a Major in the Grenadier Guards; and Monsignor Finbar O'Flaherty, the administrator of the pro-Cathedral. The story opens as Father Spyers opens a new encyclical, Humanae Vitae, which prohibits Catholics the use of chemical birth control methods (physical methods had long been banned). The process of implementing perhaps the most controversial papal bull released during the Church's second millennium supplies most of the activities of the story. Marshall introduces us to the discussions and arguments within the Catholic community during this time. The Bishop finds himself embroiled in fights with his superiors over his methods of implementing the decree. Father Spyers spends time in the hospital after being struck down by an angry husband. Subplots include Monsignor Powell's counseling of a nun who wishes to leave the convent, problems that the Bishop's friend, an Anglican Bishop, experiences and the irreligious attitude of modern Englishmen. The novel touches on modern literature, the treatment of animals, modern art, cultural differences and Father Spyers' daydreams of his future papacy (interestingly he chooses Benedict XVI as his title).",0
22715537,The Death Guard,UNK,UNK,"{""/m/06n90"": ""Science Fiction""}","In its tale of a chemist who creates an army of bloodthirsty plant-based humanoids out of a desire to abolish war once and for all (the rationale being that no country would attack England if it were known she possessed such a defense), the book foreshadowed the rise of nuclear weapons and Cold War politics. Continental Europe forms an alliance and invades Britain. The book is divided into three parts. In the first part of this novel we meet the inventors of the artificial life. We follow their story from their first meeting through the time when they relocate their lab to the Congo for its more conducive weather conditions. The first we hear of the matured Death Guard (nicknamed Pugs) is via a radio broadcast that is ended prematurely by the hideous death of the announcer. The next part is a tour of the process of making and growing the ""pugs"", as the protagonist ""enlists"" in one of factories and gets a firsthand look at what his uncle and grandfather had wrought. The third section recounts the war with continental Europe and the breakdown of infrastructure. Involving poisonous electric gas, ""humanite"" bombs (atomic bombs), and the unfeeling march of the Death Guard across the very land they were designed to protect. Later the Death Guard continues to wander unchecked across the broken landscape even after all the enemy has been killed. The resulting carnage reduces whole cities and towns in Britain to smoking rubble.",0
22717384,Landscape for a Good Woman,Carolyn Steedman,UNK,UNK,"Landscape for a Good Woman is an autobiographical class analysis which looks at the working class upbringing of famed sociologist Carolyn Steedman in 1950s London. “It is about the centrality of some narratives and the essential marginality of others, and about the stories we tell ourselves to explain our lives. Her writings emphasize and analyze the differences between her and her mother, who didn’t represent the traditional model of mother-child relationship.",0
22718116,Saffy's Angel,Hilary McKay,UNK,UNK,"The novel begins with Saffron searching through the colour chart pinned up in her house, looking for her name. The characters are introduced. While Saffron searches, the health visitor is checking up on Rose, her new sister. The health visitor then discovers Rose has been sucking Caddy's paint tubes. The health visitor threatens to take Rose to Casualty. Saffron finds out that she was adopted by Bill and Eve, after Saffron's mother, who is Eve's sister, is killed in a car crash and becomes deeply upset, despite being comforted by her family. The story fast forwards to when Rose is 6 years old. Rose starts school (a year late according to the health visitor) and draws her first picture, which her teacher pastes to the wall. Rose is very upset and persuades Indigo to steal her picture and Caddy to draw an identical one to go up on the wall instead. Rose, Indigo, Saffron and Caddy's grandfather visits and Caddy has another disastrous driving lesson and tells her driving instructor, Michael about failing all her exams. Soon after their grandfather visits, he dies and leaves something to each of the children. For Cadmium, his property in Wales. For Indigo, his car. For Saffron, his angel in the garden. And for Rose, his money. After the will is read, Bill heads back down to London and while running after him, Saffron meets Sarah. Caddy has another lesson, meanwhile Saffron goes round to Sarah's house and meets her mother, Mrs Warbeck, the headmistress of the private school. Sarah begins the idea of visiting Siena, where Saffron believes the stone angel is. Sarah persuades her mother and father to take her to Siena during the term, and Sarah's mother begins to trust the two friends, and lets them go into town together. They meet up with some girls their age who all have their noses pierced. Sarah wants one too and persuades Saffron to get one done. When Sarah's mother finds out Sarah is in lots of trouble, but Saffron's nose ring is admired by her family. Soon after, Caddy scatters her revision books across the house, in order to revise everywhere and to beat her driving instructor's talented (made-up) girlfriend. Sarah perfects her plan to smuggle Saffron into Siena in her car and Saffron is forced to agree by her sisters and brother. Caddy passes her written driving test and Saffron heads off to Siena with Sarah's family. When they arrive at Siena, Sarah's family having found out three-quarters of the way there, Mrs Warbeck, Sarah and Saffron set off to find the stone angel. They discover a locked door and go back very disappointed. Sarah's father starts up a rude game marking Italians' bottoms out of ten. Saffron makes a call home and talks to her mother. Caddy is still revising to beat Michael's girlfriend, Rose is doing her art and Indigo is conquering more fears of his. Saffron and Sarah try again and again, until on the last day they find Saffron's forgotten neighbour. The neighbour tells Saffron that her grandfather took the stone angel away long ago, when he took Saffron. Meanwhile, Caddy takes her driving test. Rose and Indigo decide to look in the Banana House for Saffy's angel. Caddy is very disappointed to find she passed her driving test, because she can't have driving lessons with Michael anymore. However, Indigo and Rose persuade Caddy to drive to Wales to find Saffy's angel, Indigo's car and Caddy's house after Indigo has a brainwave. On the way there, Rose holds up lots of signs to make up for Caddy's nervous driving. When they arrive in Wales, they find barbed wire around Caddy's house with a large 'Keep Out' sign plastered on. But, they climb over and find Indigo's wrecked car with a chest in the back, nailed tightly shut. They return home to find Saffy and Sarah back from Siena. Bill also has arrived home, and has to have everything explained to him by Saffron and the rest of the family. Bill opens the box and finds Saffy's stone angel in pieces. Saffron is delighted to have found the box. Caddy is going to university in London, after passing all of her exams. Before Caddy goes, however, Caddy finds the perfect resin and paint, to stick Saffy's angel back together right before she leaves. Saffy finds out that she belongs in the casson family and there is no place like home.",0
22721326,The Seer,"David Stahler, Jr.",2007,"{""/m/06n90"": ""Science Fiction"", ""/m/03mfnf"": ""Young adult literature""}","After leaving Harmony, Jacob is following the trail to find Delaney Carrow, a girl presumed dead. By homing in on her sounder, he meets Xander, an ex-mercenary for the Mixel corporation. Xander initially gives Jacob a hard time, but as the weeks pass, he warms to the kid he calls ""blinder"". Jacob, once again homing in on Delaney's sounder, discovers that Xander has it. When he confronts Xander (using a kitchen knife of all things) he discovers that Xander had given Delaney a ride, and left her on the doorsteps of Mixel. In desperation, Jacob begs Xander to take him to Melville, to see if he can find Delaney. Xander is against it at first, but he eventually caves in and takes him to Mixel tower, where they discover that Delaney has become a pop-star, and has also been changed; given artificial eyes so that she can see. But Delaney is not happy. In truth, she is a prisoner in Mixel tower, and Jacob hatches a plan with Xander to free her from Mixel. Later, Jacob starts having visions, first about Delaney and Harmony, but later on, bits and pieces of these visions come true and he realizes that he is starting to be able to see future events. With this new power, he is able to get his companions out of difficult situations. One night, he has a vision of a boy telling him that there are people like him out there, Blinders turned Seers. However, the message garbles before Jacob can hear the location of the colony, so Jacob decides to revisit Harmony to seek answers. Upon returning to Harmony, Jacob and Delaney pay a visit to the high councilor's house where Delaney tells her father of her return. The high councilor tries to strangle his daughter, but is presumably killed by Jacob, and she escapes while Jacob heads to the ghostbox. He begins asking the ghostbox if there are other people like him out there. The ghostbox then tells Jacob that there are others like him, people who were born blind and have gained the ability to see (called ""abominations"" by the ghostbox), who were supposed to be killed rather than simply having their sight taken away as Jacob believed before. Jacob then proceeds to ask the ghostbox where the other escaped Seers might be, and discovers from the machine that they could on the colony of Tieresias. Eventually, he is detected by listeners who chase him throughout Harmony. They fail to catch him and he and his companions make a hasty escape away from the colony.",0
