id,title,author,published_date,categories,summary,page_count
10661586,Aquamarine,Alice Hoffman,2001,"{""/m/01hmnh"": ""Fantasy"", ""/m/0dwly"": ""Children's literature"", ""/m/03mfnf"": ""Young adult literature"", ""/m/014dfn"": ""Speculative fiction"", ""/m/02xlf"": ""Fiction""}","The story is based upon two schoolgirls, Hailey and Claire, who have lived as neighbors and best friends for many years. Their favorite place for amusement has been the Capri Beach Club for as long as they can remember. However, the Capri Beach Club has become ruinous via neglect by its staff. When Claire's grandparents, with whom she lives, decide to leave the area and move to Florida, the girls are dismayed. They spend hours trying to make their last days together as long as possible, both frightened by the future. When a violent thunderstorm occurs, a large quantity of trash is deposited in the Capri Beach Club. In the swimming pool, Hailey and Claire discover the spoiled yet beautiful creature that will change their lives: a mermaid named Aquamarine. The next morning, Aquamarine surfaces after some hesitation, being stimulated to do so by the presence of the handsome Raymond. During the night, Aquamarine has undergone mild hardships; she has eaten very little, has been separated from her six sisters, and is suffering from the chlorine in the pool. Hailey and Claire advise Aquamarine to return to the ocean, however she refuses, because of her new attachment to Raymond. Claire and Hailey read books that contain information pertaining to marine life-forms, trying to find an answer to Aquamarine's troubling conditions. They learn that mermaids cannot survive on land for more than a week. The necessity of returning Aquamarine to the ocean is thus made more urgent. In order to persuade Aquamarine to return to her home, Hailey and Claire arrange that she will spend one evening with Raymond, after which she must leave. To compensate for her nudity and lack of legs, they plan to dress her in a long blue gown and place her in a wheelchair. Before the meeting, the two girls confide their story in Claire's grandfather, Maury. He believes their story because of his own encounter with a mermaid once. He takes them to the Capri Beach Club, where they organize the table and food for Aquamarine and Raymond. They then lift Aquamarine out of the pool – an operation wherein Claire must overcome a hesitation to enter water – and introduce her to Raymond. To explain her acquaintance with them, they present her as a distant cousin. Raymond is awestruck by Aquamarine, with whom he spends the evening happily. Meanwhile, Claire and Hailey begin to embrace their future and rekindle their hope. At 9 o'clock, they take Aquamarine back to the swimming pool. As she leaves, Aquamarine gives Raymond a seashell, by which to contact her by speaking her name into it; she will hear this call regardless of their relative positions. Hailey and Claire sleep together in Claire's soon-to-be-vacant house, which has been made empty of furniture. They have by now grown very fond of Aquamarine, and she of them. Hailey and Claire arrive to take Aquamarine back to the ocean. They meet Raymond, who regrets that he cannot bid Aquamarine farewell before he leaves for Florida. Just then, a boy named Arthur falls into the swimming pool. Aquamarine rescues him, with the help of Raymond. Raymond, seeing her tail and thus realizing she is a mermaid, is utterly shocked, however, this discovery does nothing to impair his adoration of her. Hailey and Claire carry Aquamarine to the ocean and cast her into the water, where she is restored to full health and strength. They promise never to forget her and return to the Capri Beach Club, thanking its owner for the best summer of their lives. Claire and her grandparents later move away to Florida. After her departure, the Capri Beach Club is dismembered. Hailey does not send news of this, wishing that Claire retain her memory of the Capri Beach Club as it had formerly been. In Florida, Claire learns to swim and encounters Raymond, who has come to live nearby. From him, she learns that Aquamarine is in the vicinity. Claire thinks to take a photograph of the mermaid, but defers on the grounds that Hailey will soon visit. In 2006 a movie was made of the popular novel with some differences.",0
10663585,The Hope,Herman Wouk,UNK,"{""/m/02p0szs"": ""Historical fiction"", ""/m/02xlf"": ""Fiction""}","These crucial events are mainly seen through the eyes of two fictional characters, who meet near the beginning of the novel: Zev Barak and Joseph Blumenthal (nicknamed ""Don Kishote""). Wouk portrays several real-life Israeli leaders: David Ben-Gurion, Moshe Dayan, Golda Meir, Mickey Marcus, Yigael Yadin, Ariel Sharon, Motta Gur, and others. Both the real and fictional characters are portrayed as brave and decent human beings with character flaws, who manage to lead Israel through three major wars in spite of the nation being surrounded, outgunned, and torn by internal conflicts as well as external threats. Zev is a junior officer in the unsuccessful attacks on Latrun. Joseph Blumenthal, newly arrived in Israel, joins a new Israeli unit of troops who bravely attack. He acquires the nickname ""Don Kishote"" when teased about riding a mule wearing an old helmet (""Don Kishote"" is Don Quixote in Hebrew). Both Zev and Kishote choose to stay in the Israeli army when the War of Independence ends. The two accompany reporters with the first convoy taking supplies to Jerusalem up the Burma Road bypassing Latrun. Zev visits the US as part of the Israeli delegation to Mickey Marcus's funeral at West Point, there he meets Christian Cunningham, a CIA analyst sympathetic to Israel throughout the story, and his daughter Emily, who eventually becomes Zev's mistress. Don Kishote is in love with Shayna Matisdorf, but has a brief sexual encounter with Yael Luria on a trip to Paris just before the 1956 Suez war. He returns to Israel and is part of the paratroop force invading Egypt in Operation Kadesh. Zev commands an effort to transport landing craft overland from Haifa to Eilat to supply Israeli units advancing on Sharm el-Sheik. When Yael tells Kishote she became pregnant during their encounter in Paris, he marries her because he feels the child needs a father, even though he is still in love with Shayna Matisdorf. Kishote supervises the paratroop training of several African officers, including Idi Amin. Idi Amin is portrayed as lacking the courage to jump out of an airplane, and Kishote arranges a fake jump so Amin qualifies for paratroop wings. Zev is sent on several diplomatic trips to the United States, and he and Emily Cunningham become lovers the day of President Kennedy's assassination. In 1967, he is the Israeli military attache in Washington, and during the Six-Day War conveys to the Israeli government a message from Christian Cunningham that the U.S. government would not oppose Israel conquering the Golan Heights, even though it will not publicly say so. Zev's wife Nakhama tells Emily Cunningham she knows of their affair and accepts it, but Emily is unable to continue the affair knowing that Nakhama knows about it. In the Six-Day War, Kishote is wounded in the Sinai campaign, then leaves his hospital near Jerusalem to take part in the liberation of the Old City of Jerusalem.",0
10669724,South of the Pumphouse,Les Claypool,UNK,UNK,"The basic novel plot line is when two brothers get together for a fishing trip in memory of their recently deceased father. But while one, Ed, has left the small town of El Sobrante (the actual town where Claypool grew up) to go live in the town of Berkeley, California, the other, Earl, has stayed in the town and has become a regular meth addict. When Earl invites his best friend, Donny, along on a fishing trip things get heated between the left wing Ed and right wing racist Donny. When Earl mistakenly concludes that Donny has slept with his wife, he beats him to death with a boat pole. The rest of the novel is concerned with the brothers' efforts to dispose of Donny's body, a twist in the tale which explains Earl's mistake and a brief epilogue concerning the sturgeon which the three men were trying to catch during their day's fishing. Claypool fleetingly addresses the themes of racism and urban decay in his novel.",0
10680512,Prime Directive,Judith Reeves-Stevens,UNK,"{""/m/06n90"": ""Science Fiction"", ""/m/014dfn"": ""Speculative fiction"", ""/m/02xlf"": ""Fiction""}","On a local moon of Talin IV a Federation first contact observation post is monitoring the events on the planet below with growing confusion and concern. Talin IV, a world inhabited by a reptilian society with a culture equivalent to late-20th century Earth, and possible first contact prospect for the Federation in the near future, is now a world divided. The two principal nation states of the planet have become increasingly paranoid and in danger of instigating a nuclear war. Provocations seem to be coming from each side, although both sides deny any intrusions into enemy space. Each nation's heightened security has made the first contact office work much harder, as detection has become more likely. Further complicating matters, Talin scientists have been researching naturally occurring dilithium crystals that may be capable of sensing the advanced subspace signals used by the galactic community. While the discovery of an interplanetary culture would allow for contact with the Federation, it is also possible the Talin will destroy themselves before they make that historic leap. To avoid accidentally revealing their presence and possibly affecting the delicate political situation, the Talin system is locked down by the first contact office so no use of subspace or warp drive are permitted near the planet. While preparing for their mission, James T. Kirk, Mr. Spock and Dr. McCoy discuss the similar situation that faced Earth. To determine whether or not the first contact office has been discovered, Kirk and a joint Enterprise/first contact office team beam down to the planet at one point, narrowly escaping detection. Soon after, Kirk prevents an accidental nuclear detonation from erupting into full-scale nuclear war. Afterward, Kirk convenes a board of inquiry on his own actions, and it is determined that he acted to prevent what was most likely a computer error from destroying a world. However, shortly after the inquiry, all the planet's nuclear arsenals are fired at their targets at once. The Enterprise is crippled when an intercontinental ballistic missile warhead explodes nearby. The fact that the missile targets the Enterprise is seemingly conclusive proof that Kirk's actions have not only revealed the existence of his ship, but that his prior intervention has also prevented the Talin culture from learning the lessons needed to prevent nuclear self-destruction. Kirk and the other senior officers (with the exception of Scotty, who was not on the bridge at the time) are blamed for the destruction of Talin civilization, attributed to their supposed violation of Starfleet's Prime Directive (hence the title of the book), and either resign from Starfleet, are demoted to ensign, or in Uhura's case, court-martialed and dishonorably discharged. Although they are separated, Kirk's crew do not give up individual efforts to return and establish what went wrong at Talin. Kirk, under assumed aliases, works his way across space as laborer and cargo chief. Sulu and Chekov join up with an Orion smuggler and slave trader in order to steal his ship. Uhura and McCoy join forces and purchase a space craft and create a fictitious identity for McCoy, the dread pirate ""Black Ire"". On Earth, Spock joins forces with a radical student group that advocates the elimination of the Prime Directive. Through manipulation of the student group, the Vulcan embassy and the by-laws of the Federation, Spock arranges for two Talin astronauts (one from each of the two Talin superpowers) who escaped before the planet's destruction, to speak before the Federation Council as ambassadors for their planet and request the Federation's help. Through various means, Spock, Kirk and the other senior Enterprise officers rendezvous with Scotty (who has been working feverishly to refurbish the nearly-destroyed Enterprise) at the now-closed observation post on Talin's moon. It is revealed that the nations of Talin IV were manipulated into attacking each other by insect-like drones of a planet-sized creature called the ""One"" slowly approaching Talin IV. The drones (called the ""Many"") were sent to prepare Talin IV for consumption by the One. The drones inadvertently fomented the nuclear exchange by their efforts to create conditions on the planets' surface conducive to the growth of the algae that is the One's food. Ultimately, a gas giant planet in the Talin system is substituted for Talin IV as the One's new food source, sparing Talin IV without destroying the One. Restored to command of the Enterprise, Kirk lands on the surface of the planet with an away team which begins reviving billions of Talin who have survived by going into hibernation.",0
10686293,The Boy Who Grew Flowers,UNK,UNK,"{""/m/016475"": ""Picture book"", ""/m/0dwly"": ""Children's literature""}","The Boy Who Grew Flowers follows the character of Rink Bowagon, a little boy disliked among his peers that has the ability to sprout flowers on his body on full moons. This changes one day when a new girl named Angelina starts attending his class, causing Rink to become enamored of her. Rink has no way of knowing that like him, Angelina also has something special about her that he will eventually discover during the school's full moon dance.",0
10688668,The Cat Who Dropped a Bombshell,Lilian Jackson Braun,2006,"{""/m/02n4kr"": ""Mystery"", ""/m/014dfn"": ""Speculative fiction"", ""/m/05hgj"": ""Novel""}","This story occurs during Pickax’s 150th anniversary celebration, called Pickax Now, and which takes place over the course of one year. Qwilleran’s barn is going to be sketched by an architectural student as part of his entry portfolio for architectural college. The young architect is Harvey Ledfield, nephew of Nathan and Doris Ledfield. The Ledfields are one of the rich old families who live in the community of Purple Point. Harvey brings along his fiancée Clarissa Moore, who is in Journalism School. When they arrive, Harvey begins sketching but then Koko drops on his head, something he had never done before. Clarissa breaks up with Harvey after they return Down Below, but she returns to Pickax looking for a job at The Moose County Something. She confesses to Qwilleran she never was really engaged to Harvey; he just wants Nathan and Doris to think he is going to get married and continue the Ledfield bloodline. As they are childless, he hopes they will support his plans and leave him a substantial inheritance. During the Pickax Now celebrations, Qwilleran attends the Ogilvie-Fugtree reunion, because he knows the hosts and plans to write about it for his column. Two cousins go out rabbit hunting, and only one returns. Both were set to receive a large sum of money from a rich uncle, so it would seem one killed the other for the money. The other rabbit hunter is indeed found dead, so the first is arrested. However, he is later released because of a lack of evidence. It is never said whether the shooting was murder or accidental death. In the meantime, the Ledfields have come down with allergies, but this seems unimportant until Clarissa brings something to Qwill’s attention. Harvey had never got Clarissa a ring so Doris gave her one before she knew the engagement was a ruse. Clarissa wanted to give it back, but she could not get the Ledfields on the phone nor was she allowed to go in their house. Qwilleran calls the Ledfields’ doctor, who says she too was considering calling in an allergy specialist. Before any more can be done however, both the Ledfields die from respiratory complications. Clarissa brings her friend Vicky to Pickax to participate in a kitten auction for charity and to watch the Labor Day Pickax Now parade. She leaves before she has a chance to speak to Qwilleran, but she leaves a letter for him. Apparently Harvey had come up to Moose County not too long ago, looking for money to finance a ski lodge. But the Ledfields are unwilling to give money to such a venture; they are only willing to pay for his college tuition. Clarissa informs Harvey, Vicky and Vicky’s boyfriend about deadly mold, which she wrote a report on for journalism school, and Vicky’s boyfriend, a construction specialists, said that it could be found in the closets of old houses. Clarissa tells Vicky how Harvey became furious when the Ledfields would not fund the ski lodge even though it seemed he would be entering college and he had a fiancée. He even refused to go to church that morning, and Vicky suspected he had used the time to put mold in the ventilation shafts of the Ledfields' bedroom. Qwilleran shared this with the police, and Harvey is arrested. In the meantime, the Ledfields' wills is opened, revealing that the Ledfields left their collection of mounted animals to the city and funded the creation of a music center in Pickax and a museum in their old home. They also gave funds for a massive music foundation that would make the Ledfield name famous worldwide, to be set up in a city with a population of one million or more. Shortly after the mystery is solved, a tragic accident at the ill-fated Black Creek bridge takes the life of Qwill's long-time eccentric friend, Elizabeth Hart, the owner of the Grist Mill fine restaurant. In honor of her, the Black Creek Bridge is set to be repaired so that no more deaths occur.",0
10691647,Phantom Lady,Cornell Woolrich,1942,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/02xlf"": ""Fiction"", ""/m/0c3351"": ""Suspense""}","A man is first accused, and then convicted, of murdering his wife. As his execution date approaches, his friends frantically search for another woman who would be his alibi witness—but they cannot even find proof that she exists.",0
10693442,Diary of a Bad Year,John Maxwell Coetzee,2007-09-03,"{""/m/05hgj"": ""Novel""}","The protagonist, called Señor C. by the other characters, is an aging South African writer living in Sydney. The novel consists of his essays and musings alongside diary entries by both Señor C. and Anya, a neighbor whom he has hired as a typist. The essays, which take up the larger part of each page, are on wide-ranging topics, including the politics of George W. Bush, Tony Blair, Guantanamo Bay, and terrorism. The diary entries appear beneath the essays and describe the relationship that develops between the two characters, a relationship that ultimately leads to subtle evolutions in both their worldviews.",0
10697187,Betrayal,Fiona McIntosh,UNK,"{""/m/014dfn"": ""Speculative fiction"", ""/m/01hmnh"": ""Fantasy""}","Torkyn Gynt, or Tor, is a sixteen-year-old boy who lives in a small village in the rural areas of Tallinor, a monarchy in which anyone with magical powers, called sentients, are bridled, branded, and ultimately sentenced to death, in following with ancient fear by royally-employed Inquistors, led by the fearsome and cruel Inquistor Goth. Tor and local beauty Alyssa, teenagers in love, are both sentient, however, to the surprise of those who are aware of their powers, their skills go undetected. At a bridling in their local village, in which a young maiden is brutally maimed by Goth, Torkyn uses his powers and is detected by mysterious royal Physic Merkhud. Following a festival and an interrupted proposal, Alyssa and Torkyn are separated, and Merkhud convinces Torkyn to learn medicine and be his apprentice at the Palace in Tal. Merkhud's wife, Sorrel, meanwhile manipulates Alyssa to travel Tal with her. Alyssa becomes bitter and believes Tor no longer loves her; Torkyn believes Alyssa will not let him psychically link with her because she is angry over the interrupted proposal. It is revealed to Tor that he was an orphan of a fire which burnt down his house and killed his parents. Tor travels to Tal alone and distraught over his lover's disappearance. On the way, he encounters a cripple named Cloot of the Rork'yel, being beaten in another village. He rescues Cloot and becomes close friends, at the same time befriending a young prostitute named Eryn, and Eryn and Torkyn have sexual intercourse. He also meets the Prime, the King's second-in-command, also in charge of the nation's security, whose name is Cyrus. Cyrus is suspicious of Tor, and learns of Tor's powers when Tor saves Cyrus from a band of ruffians, sworn to secrecy because of his gratitude. Tor on the way visits Tallinor's Great Forest, believed to be enchanted, and finds his way to the haven in the middle, the Heartwood. It is here Lys, a woman who has spoken to Cloot in dreams, transforms Cloot into a peregrine falcon. Cloot accompanies Torkyn through the rest of the journey to Tal, where he becomes popular quickly with King Lorys, Queen Nyria, and the royal court as a talented physic. Alyssa and Sorrel make their way to Caremboche, a place where sentient women may flee the punishment of Inquisitors and spend their time archiving, among other passive crafts, for the good of Tallinor. A Caremboche woman, called Untouchable, must be a virgin and may not engage in any sexual or romantic relations. The punishment is execution for the woman and her lover. They pause at a town where a circus is being held. While at an inn, Alyssa is encountered alone by Goth, who makes unwanted advances towards Alyssa. Sorrel's appearance in the nick of time saves Alyssa, and Sorrel and Alyssa attend the circus. A performer, Saxon Fox, reveals himself to Alyssa as her protector, also having entertained Lys's presence in his dreams. Goth hates gypsies though, and razes the circus. In the chaos, she is misled to Goth, who proceeds to rape her. Saxon Fox emerges, and cuts off Goth's manhood, taking Alyssa back to Sorrel, who agrees to travel with the Foxes for a while. Alyssa begins a romantic relationship with Saxon, however her romantic feelings are rejected by a man who would rather be her father figure, and they continue their journey towards Caremboche. As they arrive, Goth appears and Saxon's nephews, in love with Alyssa, die to defend her. In the process, Saxon is crippled badly. His eyes are ripped out, his tongue is fed to a dog, and his limbs are badly broken. In despair, Alyssa stays at Caremboche and has archalyt, a type of stone, placed on her forehead to stop a flow of magic from either direction. Saxon and Sorrel stay on, and Alyssa begins to heal. Years later, Merkhud deliberately sends Torkyn to attend the Caremboche festival, held periodically, instead of himself, after a falling out between Torkyn and Merkhud. The festival is steeped in centuries of superstition, and is celebrated by parades, dances, and feasting. Torkyn is not aware Alyssa is at Caremboche, having pushed her to the past as Alyssa has done him, yet Tor decides it is time to find his lover. He arrives at Caremboche and meets an arrestingly beautiful, if malicious, witch named Xantia, who is smitten with him. Xantia and Alyssa are enemies, starting over the position for Elder, and now over the affections of Torkyn Gynt. Alyssa at first is angry and distressed at Tor's arrival, however the two sort out their misunderstandings and reunite. Goth lurks nearby, however, and makes several attempts to attack Torkyn and Alyssa, both of whom he despises passionately. At the culmination of the festival, Tor and Alyssa narrowly escape Goth and teleport with Tor's power to the Heartwood, where they couple and are married by a priestess, Arabella. They live in peace with a wolf, Solyana, and Arabella, for nine months after Alyssa becomes pregnant, and has two children. Alyssa believes her son died, and her daughter is unknown to her, as close to dying, she became unconscious as Goth attacked the forest and took the two to Tal for punishment. Tor is sentenced and executed; Alyssa escapes it by Tor and Merkhud plotting to disguise it as seduction and not as an affair. It is revealed through Alyssa's study that Caremboche was once razed by an angry god named Orlac, who was stolen when inadvertently let into the world of Tallinor, and in despair at his loss of birthright, avenged himself and was Quelled by the gods and a group of Paladin, ten magical beings, must guard his spirit and body in the spirit realms. Saxon and Cloot are Paladin; Merkhud and Sorrel are the earthly parents of Orlac, as they had adopted Orlac from the thieves. Tor is duly executed, but Merkhud teaches him to Spirit his soul into Merkhud's body, and Merkhud takes Tor's death for him.",0
10697525,Babylon 5: Clark's Law,Jim Mortimore,1995-05,"{""/m/06n90"": ""Science Fiction""}","The novel is divided into 3 major sections—Prologue, the main story, and then the epilogue. The prologues follow the story behind the EAS Amundsen which fired the opening shots of the Earth-Minbari war by attacking the Grey Council ships which resulted in the death of Dukhat (and his later debriefing before then Vice President Luis Santiago and his claim that the Minbari fired first), the Narn occupation of the Tuchanq (led by none other than G'kar), the serial killing of Narns by the Tuchanq that became known as D'arc, and President Morgan Eugene Clark's thoughts on using the capital punishment against aliens who commit crimes against humans as a means of gaining for political power. The main story then follows ru:Вавилон-5: Закон Кларка",0
