id,title,author,published_date,categories,summary,page_count
4516338,Darkwing,Kenneth Oppel,2007-08-16,"{""/m/01hmnh"": ""Fantasy"", ""/m/0dwly"": ""Children's literature"", ""/m/03mfnf"": ""Young adult literature"", ""/m/014dfn"": ""Speculative fiction"", ""/m/02xlf"": ""Fiction""}","A colony of proto-bats called Chiropters live in safety in a giant sequoia on an uninhabited island, having deserted the other mammals due to refusal to participate in The Pact, a union between all beasts to destroy all Saurian eggs to drive their disease-ridden species to extinction. Dusk, a young Chiropter, is being taught by his father to glide. Dusk is different from the other Chiropters, however; whereas his brethren have simple sails, Dusk has wings, and an urge to fly that he has difficulty suppressing. He is regarded as a freak by the other Chiropters, though he finds acceptance with his parents and his sister, Sylph. Dusk learns to fly, but keeps his secret to himself out of fear of being shunned. Carnassial, the Felid (a type of proto-cat) also has a hidden desire. Born with shearing teeth and an insatiable appetite for flesh, he seemingly fulfils the pact when he destroys the last known batch of Saurian eggs. He leads a pack consisting of other flesh-craving Felids to form a new world order. The rogue pack of Felids find their way to Dusk's island and devour many of his colony, among them Dusk's mother. With their island invaded by the deadly new predators, it is up to Dusk and his unique powers of flight and echolocation to find the Chiropters a new home. Carnassial strikes an alliance with the powerful (but unintelligent) Hyaenodons, who claim that the Saurians do still exist, and enlist the Felids to find and destroy their eggs. Carnassial comes to realise that in order for the Felids to rule, it will have to be through cunning rather than through power. Along the way, Dusk and his colony seek refuge with a seemingly peaceful colony of ""Tree Runners"", only to find out that they plan on sacrificing them to a giant, meat-eating bird; the Diatryma. After escaping, Dusk finds a new home for his fellow Chiropters, but it is on the other side of a savannah, which is home to many predators. While Dusk is scouting for a good place, he meets another creature that looks similar to himself; it calls itself a bat and tells Dusk that there are many others like them. While trying to cross the savannah, the colony encounters Carnassial and the Hyaenodons. They seek refuge inside a hollow tree, only to be attacked by horrible venomous shrew-like creatures called ""Soricids"". The Soricids overwhelm and devour a Hyaenodon, and nearly kill Dusk, but he is rescued by Sylph. While trying to cross the Savannah, Dusk gets caught in the web of a giant spider, which cuts him loose from its web. He and Sylph are attacked by Carnassial and his Hyaenodons once again, and take refuge in the skeleton of a large dinosaur. Through it, they find their way into an eerie, underground cave, where Dusk and Sylph discover a nest of an unidentified meat-eating Saurian, along with a clutch of mostly unhatched eggs and the rotting carcasses of the parents. Carnassial, meanwhile, discovers the cave but needs the Hyaenodons to find a larger entrance for him. He schemes with his mate, Panthera; they will destroy all but two eggs, and allow them to hatch. This way, he will be able to manipulate the Hyaenodons by using fear of the Saurians to keep them under his control. Sylph and Dusk debate over whether to destroy the eggs. However, before Sylph can destroy any of them Carnassial and Panthera arrive and attack. However, before the Felids can kill them, a young Saurian (having hatched weeks earlier) appears and attacks Panthera. Dusk and Sylph escape when Carnassial fights against the Saurian in desperation to help his mate. The Saurian follows Dusk and Sylph out of the cave, where it encounters the Hyaenodons outside and attacks them. Eventually, Dusk leads the Chiropters to their new home, and the book ends with him leaving the colony and promising his sister to come back if he doesn't like life with bats.",0
4517548,Three for the Chair,Rex Stout,UNK,"{""/m/02n4kr"": ""Mystery"", ""/m/028v3"": ""Detective fiction"", ""/m/02xlf"": ""Fiction"", ""/m/0c3351"": ""Suspense""}","David Fyfe, a high school English teacher, brings Wolfe a problem regarding a contract and inheritance. His brother Bert has just died of pneumonia and left his estate to David, another brother Paul, and their sister Louise Fyfe Tuttle. But under the terms of an agreement with Bert's business partner, Johnny Arrow, all assets from their uranium mining operation go to Arrow, and the assets represent nearly all of Bert's five million dollar estate. Paul Fyfe thinks that Arrow might have killed Bert before he could shelter his assets by giving them to his relatives. The family hires Wolfe to determine whether there's enough evidence of a crime to refer the matter to the police. Twenty years earlier, Bert was charged with the murder of his father. Bert was acquitted, largely on the basis of an alibi provided by Vincent Tuttle, at the time his roommate and later his brother-in-law. After his acquittal Bert broke contact with his family and moved to Canada, where, in partnership with Arrow, he struck it rich in uranium. Having recently returned to New York to re-establish ties with his family, Bert invited them to his hotel suite for dinner, and to a Broadway show. But Bert fell ill with pneumonia and required bed rest and 24-hour nursing care. Paul, a masher, manhandled nurse Anne Goren, who phoned the attending physician to send another nurse. Louise Tuttle volunteered to watch Bert, and Miss Goren left. Then Paul got into a fistfight with Arrow over Miss Goren, who had aroused romantic and protective feelings in Arrow. Arrow beat Paul so badly that he was arrested and spent the night in jail. That night, Bert died, and his doctor certifies that the death was due to pneumonia. Paul now suggests that Arrow might have found a way to substitute something toxic for the morphine that the doctor had left with the nurse. There are several strange aspects to Bert's death. One is that Bert's father had died in a similar fashion 20 years earlier – someone had opened the bedroom windows on a snowy winter night as the father lay asleep, also suffering from pneumonia. Louise Tuttle has felt guilty ever since, because she was supposed to be looking after him but had fallen asleep in the next room. Then there's the matter of the missing ice cream. Paul had brought two quarts of ice cream to Bert's hotel room and put them in the refrigerator. It went uneaten due to the subsequent events, but somehow it has disappeared. Wolfe sends Archie to see Paul, Louise and Vincent in Mount Kisco to check on the morphine, and while he's there to investigate the ice cream's disappearance. Yet another strange aspect is that when Bert's body was found, there were two hot water bags next to him. The presence of the bags was expected; that they were both empty was not.",0
4517915,The Ezekiel Option,Joel C. Rosenberg,UNK,UNK,"(note: this list is incomplete) Americans * President James Michael ""Mac"" MacPherson, (June 3, 1950-August 31, 2016), first elected in 2008 with 53% of the vote, and was re-elected in 2012 with 55% of the vote. During the Vietnam War MacPherson served as a Navy F-4 Phantom pilot, and shot down three NVA planes. He served as Governor of Colorado from 2003-2009. He is married to Julie MacPherson, and they have two daughters. * Vice President Willim Havard Oaks, (born: January 6, 1943-September 2, 2016), before he became MacPherson's Vice President he served in Naval Intelligence for about ten years. After leaving the Navy he entered the private sector, after becoming a millionaire he entered politics in his home state of Virginia. He served as Governor of Virginia 1978-1982, and after this served in the US Senate from 1983-2009. He was added to the MacPherson ticket for much the same reasons as George W. Bush asked Dick Cheney to be his vice president. Served as Vice President 2009-2016. 45th. President 2016. * Marsha Kirkpatrick, National Security Advisor, 2009–2015; Secretary of State, 2015–2016 * Jack Mitchell, Director of National Intelligence * Burt Trainor, Secretary of Defense 2009-2016. Vice President, 2016 *Nick Warner Secretary of State, 2011–2015 *Lee Alexander James (1948–2016) Secretary of Homeland Security, 2009–2016; Vice President 2016; 46th. President, 2016 * Jon Meyers Bennett, Senior Advisor to the President, 2009–2014. (born: June 6, 1967-October 2, 2016) * Bob Corsetti, White House Chief of Staff, 2009–2016 * Ken Costello, Under Secretary of State for Political Affairs, 2009–2014; Senior Advisor to the President, 2015; National Security Advisor, 2016 * Erin Christina McCoy, Aide to Jon Bennett and CIA operations officer. (born: 1977-2016) * Indira Rajiv, Director of the NAMESTAN desk, CIA * Chuck Murray, White House Press Secretary, 2009–2016 * Paul Jackson, Governor of California, 2011–2016; 2016 Republican nominee for President. *Elena Martinez U.S. Senator from Illinois, 2005-; 2016 Democratic nominee for President. Israelis * David Doron, Prime Minister of Israel 2009-, (born: 1939-) * Dr. Eliezer Mordechai, former head of Mossad (born: May 28, 1930-January 12, 2015) RUSSIANS * Grigoriy Vadim, President of the Russian Federation, 2008-2014. * Aleksandr Golitsyn, Russian Foreign Minister, 2008-2014. * Andrei Zyuganov, Director of Presidential Administration (Chief of Staff) * Sergei Ilyushkin, Deputy Seaker of the Duma; Protege of Vladimir Zhirinovsky Al-Nakabah leaders * Yuri Gogolov, Russian Co-Founder of the Al-Nakbah Terrorist Movement * Mohammed Jibril, Iranian Co-Founder of the Al-Nakabah Terrorist Movement Others * Natasha Gogolov, Wife of Yuri Gogolov * Mustafa Al-Hassani, President of Iraq, 2010–2015; President of the United States of Eurasia 2015-2016. * Ruth Bennett, Mother of Jon Bennett * Salvador Lucente, European Union Foreign Minister, 2009–2015; Secretary-General of the United Nations, 2015-. * Ibrahim Sa'id, Palestinian Prime Minister, 2010-2014. * Ifshahan Kharrazi, President of Iran, 2009–2014 * Dmitri Galishnikov CEO Medexco In his previous book, the Last Days, very large oil deposits were discovered in Israel and the occupied territories, and a peace treaty was proposed between Israel and the Palestinians which setup a joint oil production company and made every Israeli and Palestinian a shareholder (making them instantly rich). This book picks up on from the end of Mr. Rosenberg's previous book. This book starts off with an Aeroflot flight from Moscow to New York being hijacked and diverted toward Washington. The flight carries several Duma members, the CEO of Lukoil, and forty-one children. The plane gets shot down by the United States military on live television at the order of the President of the United States before it reaches Washington and causes significant damage. Also, at this time the Palestinian Prime Minister that signed the Israeli-Palestinian Oil Peace Treaty is assassinated in Saudi Arabia by parties unknown. This happens while the former Israeli head of the Mossad is visiting the new country of Babylon, built on the ruins of post-Saddam Iraq. While mourning for his friend the Palestinian PM, the former Mossad head is warned of impending coup in Russia, but his warning comes too late. At the same time, Jon Bennett, an envoy of the President and main architect of the Israeli-Palestinian peace treaty, is in Moscow in preparation for treaty related discussions with the Russian government. However, the airplane shooting incident causing a significant cooling of relations between the U.S. and Russia, and gives a boost to the right wing LDPR party which calls for cutting off relations with the US while enhancing Russia's military. When Mr. Bennett is summoned to meet with the Russian President Mr. Vadim, the LDPR with support of the Russian military orchestrates a coup and kills the President. The new Czar Gogolov of Russia severs all diplomatic relations with the US, removes Russia's embassy from the US and expels all US citizens from Russian soil. Mr Bennett is injured and is sent back to the US. However, his fiance (a CIA operative) who was with him in the Kremlin at the time of the coup is kidnapped by the new Russian government in order obtain CIA encryption codes. Via a secret envoy, Russia proceeds to sell twenty five nuclear warheads to Iran to formalize the military alliance that has been growing between the two countries since the 1990s. Russian President/Czar Gogolov then proceeds to convince or in some cases blackmail European countries into support Russia's upcoming fight vs. the United States and Israel (the blackmail is made possible by the fact that Russia is a major gas supplier to Europe). At the same time, Russia convinces Cuba to sign the NPT. Mr. Gogolov then speaks at the United Nations proposing UNSC resolution 2441 which gives Israel thirty days to disarm itself from nuclear weapons, allow International Atomic Energy Agency inspectors in and sign the NPT. This is done in a fashion similar to how the U.S. proceeded against Iraq. Russia also proceeds to turn world opinion against the US by painting that nation as a war monger which shot down a civilian airplane without any proof that a hijacking was in fact in progress. Additionally, Russia asks for one billion dollars/passenger killed reparation payment from the US before resuming diplomatic relations (for a total of $173 billion). Most US allies abandon the US, and side with Russia including EU countries. Before the UNSC resolution comes to vote, the US President sends Mr. Bennett to Israel to meet with Israeli Prime Minister Doron, as well as the former head of Mossad, Dr. Mordechai. PM Doron makes it clear that if the U.S. lets the resolution pass, Israel will not comply. If matters come to war, Israel will then execute the Samson option. After meeting with the PM, Mr. Bennett proceeds to meet with Dr. Mordechai who lays out the case for the current events being the Biblical War of Gog and Magog. Please see War of Ezekiel 38-39 for more information. Dr. Mordechai interprets this as an alliance led by Russia together with Iran, Syria, Lebanon, Turkey, Sudan and Saudi Arabia against Israel and proposes a new policy called The Ezekiel Option (as opposed to the Samson option). This proposed policy states that Israel should not launch nuclear weapons but rather sit back and allow God to wage war against its enemies. He hands a brief to Mr. Bennett to take back to the President of the United States. Meanwhile the US prepares to expose the Russia/Iran relationship regarding nuclear weapons in order to make Russia lose prestige in the eyes of the world before the UNSC vote takes place. However, the President's speech is pre-empted by Iranian announcement of renouncement of all nuclear energy and agreeing to unrestricted inspections by the International Atomic Energy Agency (having obtained nuclear weapons Iran no longer needs the civilian nuclear energy program). Mr. Bennett takes the brief back to the US and hands it over to the President prior to the UNSC vote on resolution 2441. When the resolution comes to vote, the resolution passes 12 to 2 with one abstention (USA). Here is how the voting goes (bold indicate permanent members): {| border=""1"" |- | Argentina || For |- | China || For |- | France || For |- | Germany || For |- | Philippines || Against |- | Indonesia || For |- | Japan || For |- | Libya || For |- | Poland || Against |- | Italy || For |- | Russia || For |- | Turkey || For |- | Britain || For |- | U.S. || Abstains |} The Russian government orchestrates a fake assassination attempt on the life of Czar Gogolov by supposed agents of the Mossad and the Israeli government. This is done in order to have an excuse for first strike against Israel. Meanwhile, massive amounts of troops are being moved toward Israeli borders, all ostensibly in preparation for implementation of the UNSC resolution by force in case Israel refuses to dismantle its nuclear capabilities. Armies from the following countries are participating: Russia, former USSR republics, Iran, Turkey, Syria, Saudi Arabia, Germany, Algeria, Austria, Bahrain, Ethiopia, Kuwait, Lebanon, Libya, Oman, Qatar, Sudan, Tunisia, United Arab Emirates, and Yemen. In addition, Russia and former USSR Republics begin naval wargames off the coast of Israel. There are also unknown number of nuclear warheads aimed at Israel from Russian and Iran. Coalition troops are supplemented by numerous horses for the benefit of cavalry troops. Nine days before the UN resolution deadline expires (October 8), the Israeli nuclear forces go on full alert. Russia's forces go on full alert as well to match. The U.S. follows suit by moving to Defcon 2. After the UNSC vote, Mr. Bennett storms the Oval Office to question the President about the vote. After a heated argument, he resigns and leaves. After a trip to visit his mother in Florida, he smuggles himself back into Russia with the help of Dr. Mordechai in order to find and save his fiance. After crossing the border to Iran, Mr. Bennett sends a letter to Dr. Mordechai pleading with him to make the Ezekiel Option public information by sending his brief to a New York Times reporter. Meanwhile his fiance manages to escape her captors and flee to the streets of Moscow with a massive manhunt underway for her. Mr. Mordechai decides to go to the NY Times with his brief. However, the NYT keeps delaying the publication of the story until Drudge leaks it to the world. Following the leak, NYT publishes the story followed by interviews on numerous television stations. The Russian president laughs at the brief: The Jews were always a pathetic lot. Let them pray to their god. Eventually Mr. Mordechai is invited to the Israeli command bunker where he discusses the brief with the Israeli PM. At the same time Mr. Bennett finally reaches Moscow where he is reunited with his fiance. On the last day before the UNSC resolution deadline (October 16), Russia launches a nuclear tipped SS-18 missile at Israel from the city of Tobolsk. The U.S. moves to Defcon 1 while Israel prepares to execute The Samson Option to launch all of its nuclear missiles as follows: * 100 to target Russia * 50 to target former USSR republics * 25 to target Iran * 15 to target Germany and Austria * 8 to target Saudi Arabia * 6 to target Syria * 6 to target Turkey * Remaining missiles to target the capital cities of the rest of the coalition and the troops massing on the borders Meanwhile Mr. Bennett and his fiance are chased by security forces in Moscow which is empty of most citizens who have fled to escape the expected Israeli nuclear attack. At the same time, Dr. Mordechai is trying to convince the Israeli PM not to launch nuclear weapons but rather execute The Ezekiel Option which calls for taking no action and letting God save Israel. The Russian Czar Gogolov and his second in command meanwhile evacuate Moscow via helicopter to a secure command bunker in the Ural Mountains. With 8 minutes left to war, suddenly a massive earthquake takes place with the epicenter near Jerusalem. However, unlike normal earthquakes this one is felt all over the world in fulfilment of Ezekiel's prophecy (38:19-20): 19. For in my jealousy and in the fire of my wrath have I spoken, Surely in that day there shall be a great shaking in the land of Israel; 20. So that the fishes of the sea, and the fowls of the heaven, and the beasts of the field, and all creeping things that creep upon the earth, and all the men that are upon the face of the earth, shall shake at my presence, and the mountains shall be thrown down, and the steep places shall fall, and every wall shall fall to the ground. At 2 minutes left to impact, massive fireballs originating from space begin to attack Russia, Iran and other coalition countries. In Russia, the buildings in the Kremlin complex and the Red Square are hit and destroyed including St. Basil's Cathedral and Lenin's Tomb. Afterward, every Russian military base and missile silo is also hit. In Iran, Libya and other coalition countries military and government installations are being targeted. In Saudi Arabia fireballs hit Mecca and Medina, incinerating thousands of people on live television. The Blue Mosque in Turkey and the Reichstag in Germany follow. Near Israel, troops massing on the borders are being massively firebombed and destroyed. In Jerusalem a series of fireballs destroy the Al-Aqsa Mosque, the Dome of the Rock and all other buildings on the Temple Mount. The book ends with the helicopter carrying the Russian czar and his second in command, Jibril, being destroyed by a fireball, and the Russian president czar being carted off by demons. At the same time Mr. Bennett and his fiance, Erin, escape the burning city of Moscow via a speed boat in the Moskva River.",0
4518855,The Knight of the Sacred Lake,Rosalind Miles,2001-06-12,"{""/m/014dfn"": ""Speculative fiction"", ""/m/0hwxm"": ""Historical novel""}","As High King and Queen, Arthur and Guenevere reign supreme across the many kingdoms of Great Britain. Still, Guenevere secretly mourns the loss of her beloved Lancelot, who has returned to the Sacred Lake of his boyhood, hoping to restore his faith in chivalry in the place where he learned to be a knight. In a glittering Pentecost ceremony, new knights are sworn to the Round Table, including Arthur's nephews, Agravain and Gawain. After many years of strife, peace is restored to Guenevere's realm. But betrayal, jealousy, and ancient blood feuds fester unseen. Morgan le Fay, now the mother of Arthur's only son, Mordred, has become the focus of Merlin's age-old quest to ensure the survival of the house of Pendragon. From the east comes the shattering news that Guenevere may have a rival for Lancelot's love. A bleak shadow falls again across Camelot—and across the sacred isle of Avalon, where Roman priests threaten the life of the Lady herself. At the center of the storm is Guenevere, torn between her love for her husband, her people, and Sir Lancelot of the Lake.",0
4519034,The Princess of Dhagabad,Anna Kashina,2000-05-15,"{""/m/014dfn"": ""Speculative fiction"", ""/m/01hmnh"": ""Fantasy""}","A magical book written with the exotic flavor of Arabian Nights, The Princess of Dhagabad is the first in a trilogy of fantasy novels. This sensuous and vividly imagined novel is about the coming-of-age of an Arabian princess, who is destined to be heiress to the throne of Dhagabad, and her relationship with Hasan, an all-powerful djinn who becomes her slave, teacher and steadfast companion. The Princess of Dhagabad follows the princess as she grows from a child of twelve into a young woman of seventeen, at which age she proves, against all tradition, that she is more than capable of taking her destiny-and the destiny of Dhagabad-in hand. Hasan, her devoted djinn, whose power and omniscience crush him under an unbearable burden, gradually releases himself from his centuries-old pain and apathy. He grows to enjoy spending time with his mistress, until one day-against all odds-he discovers a power greater than wisdom or immortality, greater than suffering—love.",0
4519856,Fade to Black,Robert Goldsborough,1990-10,"{""/m/02n4kr"": ""Mystery""}","Nearly all the principals in the book have something to hide, and therefore something for Archie and Wolfe to inquire about, but not every secret is criminal, and the balance between private lives (including a passionate but commercially meaningless liaison between two hostile principals) and responsible disclosure is handled adroitly, and far better than in most Rex Stout novels. Just as in Before Midnight the agency partners have strong personality clashes, but this is seen in this book as a price that is paid for complementary talents in a boutique firm. Wolfe's right-hand man and amanuensis Archie Goodwin is attending a Super Bowl party thrown by his ""good friend"" Lily Rowan at her East Side penthouse in Manhattan. During the game, there is a spectacular commercial involving parachutists, acrobats, and more promoting a cherry-flavored soft drink call Cherr-o-kee. One of the partners of the ad agency that put on that stunt, Rod Mills, is also at the party, and takes Goodwin aside to say that he'd like help with a problem. Later, all three partners of Mills/Lake/Ryman meet at Wolfe's office discuss an acute problem of industrial espionage they've been having lately: their best ideas being discovered and used by a larger agency representing another cherry-flavored soft drink. The problem as presented by M/L/R is simple: to find the spy within the agency: the source of the industrial esponiage. Therefore, Goodwin has to look into possible links between members of the firm and its rival. While this remains elusive, it becomes clear that the executive of the rival drink's campaign is the recipient of the information, but it isn't long before he is found dead in his apartment (by Archie, who else?). This prompts the owner of Cherr-o-kee, a reclusive part-Cherokee billionaire named Acker Foreman to pay Wolfe a visit, along with his two adult sons, Arnold and Stephen. Despite the tense situation, Wolfe gains Acker Foreman's respect with his knowledge of his career and of Cherokee history, especially the Trail of Tears (documented poignantly by de Tocqueville in Democracy in America). Arnold, however, displays the same hostility as he has to M/L/R personnel. After further investigation, Wolfe gathers the interested parties at his brownstone to lay out his proposed solution, this time without enough evidence to please law enforcement. However, since his mandate is simply to stop industrial espionage, he can (arguably) collect his fee. The rest is left for the reader to discover.",0
4520362,Half Moon Investigations,Eoin Colfer,2006,"{""/m/02n4kr"": ""Mystery"", ""/m/014dfn"": ""Speculative fiction"", ""/m/0dwly"": ""Children's literature"", ""/m/02xlf"": ""Fiction""}","Fletcher Moon is a natural born investigator. Knowing this, April, a girl from his school comes to him for help in finding a lock of hair that she believes to have been stolen. Fletcher agrees to help her and starts off by investigating all suspects which eventually get him threatened by a thirteen year old named Red Sharkey. Fletcher holds Red as a prime suspect due to his family's criminal reputation. Fletcher then looks up the Sharkey family’s criminal records by hacking police files, leading him to discover a series of unsolved crimes that have occurred in his county. He hears something outside at night and when he goes to check it out, he is assaulted by a hurling stick and knocked unconscious. Upon awakening in hospital, he discovers that the hurling stick must have had 'Red' embossed on it and therefore comes to the conclusion that it was Red attacked him with his hurl, embossed with his name. Fletcher then goes to visit April’s cousin May to photograph this new found evidence but ends up at the wrong house where he catches sight of somebody catching fire to May’s lucky dancing costume. He passes out in the yard due to the anesthetic from the hospital and later awakens to find a torch in his hand and all evidence for the arson pointing to him. Following an interrogation by the police, Fletcher is rescued by Red Sharkey. Red claims he was framed for the hurl assault. Half-Moon and Red team up to solve the chain of mysteries within 24 hours. Following a suspicious story to April's house, the boy detectives discover the truth behind Les Jeunes Etudiantes, the girls club, their true goal being to get rid of all the boys ruining their education. Three recent expulsions can be attributed to these girls, and the boys feel they need to be stopped. Unfortunately, they are found out, and the girls manage to imprison the boys in the cellar. They are, however, saved by May, April's cousin. Fletcher and Red previously heard the girls practicing the lines that they planned to use to accuse Red's brother, Herod of assault. Red is able to send a text message to the present police officer informing him of the lines they would use. The police officer puts two and two together and exposes the girls for the liars they are, and Herod Sharkey is found innocent, saving him from expulsion. Fletcher knows that this still does not solve the mysteries that included his assault so he meets a secret informant, and in exchange for the password of the police account he hacked earlier in the story, receives the information that he desired. He finds that the link between the crimes ended up being the upcoming talent show at his school and it turns out that the victims each had a part in the show in some way. After trying to protect May from becoming involved with the criminal Fletcher at last finds the answer he had been looking for all along. All the victims of these crimes had been ranked higher than May in the talent show. So, Red suggests that May was behind all this. However, on stage, Fletcher proves that it was May's father, Gregor Devereux who was the culprit. In the epilogue, Red and Fletcher decide to form a detective group. Red suggests ""Moon Investigations"" while Fletcher replies saying ""You're half right"".",0
4520380,Pamela,Samuel Richardson,1740,"{""/m/02ql9"": ""Epistolary novel"", ""/m/01qxvh"": ""Romance novel"", ""/m/05nd8bf"": ""Georgian romance""}","Epistolary novels—novels written as series of letters—were extremely popular during the 18th century, mainly because of Richardson's Pamela. Richardson and other novelists of his time argued that the letter allowed the reader greater access to a character's thoughts. Richardson claimed that he was writing ""to the moment"": that is, Pamela's thoughts were recorded nearly simultaneously with her actions. In the novel, Pamela writes two kinds of letters. At the beginning, while she decides how long to stay on at Mr B's after his mother's death, she tells her parents about her various moral dilemmas and asks for their advice. After Mr. B. abducts her and imprisons her in his country house, she continues to write to her parents, but since she does not know if they will ever receive her letters, the writings are also considered a diary. In Pamela, the letters are almost exclusively written by the heroine, restricting the reader's access to the other characters; we see only Pamela's perception of them. In Richardson's other novels, Clarissa (1748) and The History of Sir Charles Grandison (1753), the reader is privy to the letters of several characters and can more effectively evaluate the characters' motivations and moral values.",0
4523848,The Status Civilization,Robert Sheckley,UNK,"{""/m/06n90"": ""Science Fiction"", ""/m/0dwly"": ""Children's literature"", ""/m/02p0szs"": ""Historical fiction"", ""/m/014dfn"": ""Speculative fiction"", ""/m/02xlf"": ""Fiction""}","Earth is a uniform, weakly structured, utopian society based on the mutual trust and conformity of its citizens. It is sleepy and stagnant, developing neither socially nor technologically. Its striking social stability is maintained by robots brainwashing children in ""closed classes."" The ideologies of both Earth and Omega resemble one another, differing only in words. On Omega, the citizens worship Evil (always capitalized) in a cult dedicated to an entity called The Black One. On Earth, the world religion is an amalgam of all the ""good"" aspects of previous Earth religions. Its institution is the Church of the Spirit of Mankind Incarnate. As Barrent comes closer to the truth about the reasons for his incarceration, his Omegan consciousness conflicts with his subconsciousness which was programmed in the closed classes by the robots when he was a child. The subsequent psychological struggle is played out by repeating all of the previous fights and battles which Barrent experienced throughout the book, eventually making clear the vision (or ""skrenning"") which the mutant girl on Omega foresaw of Barrent's death.",0
4525393,Death of a Ghost,Margery Allingham,1934,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/014dfn"": ""Speculative fiction"", ""/m/02xlf"": ""Fiction"", ""/m/0c3351"": ""Suspense""}","John Lafcadio, who modestly described himself as ""probably the greatest painter since Rembrandt"", has left a bizarre legacy - a collection of twelve sealed paintings, to be unveiled one at a time at an annual event commencing ten years after his death. While the first seven ceremonies went smoothly, the eighth starts with family ructions, when John's granddaughter Linda finds her boyfriend Tommy has returned from a painting trip to Rome with a model, whom he has married to get into the country. Albert Campion, a friend of Belle and the family, persuades her to attend the show, just in time to be there when Tommy is stabbed to death during a power outage. Campion calls in his old friend Stanislaus Oates to help avoid scandal, but Oates is convinced Linda must be guilty, as she has the only obvious motive. Max Fustian, a hanger-on to Lafcadio's coat-tails and now a flourishing art dealer, confesses to the crime, but his confession is laughable and a clear attempt to clear Linda. No further proof can be found however, and thanks to pressure from some important dignitaries attending the show, the matter is hushed up. The mystery continues, however, as Tommy's art and possessions slowly vanish, until no trace of him remains. Campion meets up with Max Fustian, and finds himself entertaining strange suspicions of the odd little man. Some weeks later, Belle visits Claire Potter in her studio in the garden and finds her dead, face down on the couch. Nicotine poisoning is diagnosed, and suspicion falls at first on her husband, who had skipped work that day and had returned home for a minute an hour before the body was discovered, only to leave again in a hurry. Potter reveals his wife suffered from alcoholism, and frequently drank herself unconscious; he had assumed she had done this once more, washed her glass and left her there. Seeking the source of the poisoned booze, Campion and Oates discover that Claire took in wood-blocks for cleaning from Max Fustian, and had returned a parcel that very day. Questioning the delivery boy, they find that he once dropped a similar package, and was surprised to find the wrapping wet. Convinced of Fustian's guilt but lacking proof, Campion seeks a motive. He learns from the model Rosa-Rosa that Tommy had a cottage in the country, and from the cook Lisa that Lafcadio, despite his determination to defeat his rival and keep his fame alive, had only managed to complete eight of the twelve paintings of his legacy, filling the remaining packages with junk as a joke. Campion visits Tommy's cottage and finds Max there, all traces of Tommy burnt. He returns to Little Venice later, and finds Max in a blazing row with Belle - he has insisted he must take the remaining Lafcadio works abroad and sell them, and she has refused to let him. Sure now that Max had Tommy fake the last four paintings for him, Campion gets further proof in the form of a drawing uncovered in Paris by Linda. He meets Max and they go out to dinner, where Max has him sample a strange and rare wine from Romania. Too late, Campion recalls the wine has a terribly intoxicating effect if taken after spirits - and Max had made sure Campion drank lots of gin before dinner. After a drunken tour of town, Max leads Campion to the edge of a Tube platform, and pushes hard - only to be stopped by the plain-clothes men Oates has had on their tail, after a meeting with Campion that morning. Visiting Fustian in prison, Campion finds him a gibbering lunatic, his mind pushed over the edge by the defeat of his schemes.",0
