id,title,author,published_date,categories,summary,page_count
305504,Far from the Madding Crowd,Thomas Hardy,1874,"{""/m/05hgj"": ""Novel""}","Gabriel Oak is a young shepherd. With the savings of a frugal life, and a loan, he has leased and stocked a sheep-farm. He falls in love with a newcomer eight years his junior, Bathsheba Everdene, a proud beauty who arrives to live with her aunt, Mrs. Hurst. She comes to like him well enough, and even saves his life once, but when he makes her an unadorned offer of marriage, she refuses; she values her independence too much and him too little. Gabriel's blunt protestations only serve to drive her to haughtiness. After a few months, she moves to Weatherbury, a village some miles off. When next they meet, their circumstances have changed drastically. An inexperienced new sheep dog drives Gabriel's flock over a cliff, ruining him. After selling off everything of value, he manages to settle all his debts, but emerges penniless. He seeks employment at a work fair in the town of Casterbridge (a fictionalised version of Dorchester). When he finds none, he heads to another fair in Shottsford, a town about ten miles from Weatherbury. On the way, he happens upon a dangerous fire on a farm and leads the bystanders in putting it out. When the veiled owner comes to thank him, he asks if she needs a shepherd. She uncovers her face and reveals herself to be none other than Bathsheba. She has recently inherited the estate of her uncle and is now a wealthy woman. Though somewhat uncomfortable, she hires him. Meanwhile, Bathsheba has a new admirer: the lonely and repressed William Boldwood. Boldwood is a prosperous farmer of about forty whose ardour Bathsheba unwittingly awakens when – her curiosity piqued because he has never bestowed on her the customary admiring glance – she playfully sends him a valentine sealed with red wax on which she has embossed the words ""Marry me"". Boldwood, not realising the valentine was a jest, becomes obsessed with Bathsheba, and soon proposes marriage. Although she does not love him, she toys with the idea of accepting his offer; he is, after all, the most eligible bachelor in the district. However, she postpones giving him a definite answer. When Gabriel rebukes her for her thoughtlessness, she fires him. When her sheep begin dying from bloat, she discovers to her chagrin that Gabriel is the only man who knows how to cure them. Her pride delays the inevitable, but finally she is forced to beg him for help. Afterwards, she offers him back his job and their friendship is restored. At this point, the dashing Sergeant Francis ""Frank"" Troy returns to his native Weatherbury and by chance encounters Bathsheba one night. Her initial dislike turns to infatuation after he excites her with a private display of swordsmanship. Gabriel observes Bathsheba's interest in the young soldier and tries to discourage it, telling her she would be better off marrying Boldwood. Boldwood becomes aggressive towards Troy and she goes to Bath to prevent Troy returning to Weatherbury, as she fears Troy may be harmed on meeting Boldwood. On their return, Boldwood offers his rival a large bribe to give up Bathsheba. Troy pretends to consider the offer, then scornfully announces they are already married. Boldwood withdraws humiliated and vows revenge. Bathsheba soon discovers that her new husband is an improvident gambler with little interest in farming. Worse, she begins to suspect that he does not love her. In fact, Troy's heart belongs to her former servant, Fanny Robin. Before meeting Bathsheba, Troy had promised to marry Fanny; on the wedding day, however, the luckless girl goes to the wrong church. She explains her mistake, but Troy, humiliated at being left waiting at the altar, angrily calls off the wedding. When they part, unbeknownst to Troy, Fanny is pregnant with his child. Some months afterward, Troy and Bathsheba encounter Fanny on the road, destitute, as she painfully makes her way toward the Casterbridge workhouse. Troy sends his wife onward with the horse and gig before she can recognise the girl, then gives her all the money in his pocket, telling her he will give her more in a few days. Fanny uses up the last of her strength to reach her destination. A few hours later, she dies in childbirth, along with the baby. Mother and child are then placed in a coffin and sent home to Weatherbury for interment. Gabriel, who has long known of Troy's relationship with Fanny, tries to conceal the child's existence – but Bathsheba, suspecting the truth and wild with jealousy, arranges for the coffin to be left in her house overnight. When all the servants are in bed, she unscrews the lid and sees the two bodies inside – her husband's former lover and their child. Troy then comes home from Casterbridge, where he had gone to keep his appointment with Fanny. Seeing the reason for her failure to meet him, he gently kisses the corpse and tells the anguished Bathsheba, ""This woman is more to me, dead as she is, than ever you were, or are, or can be."" The next day he spends all his money on a marble tombstone with the inscription ""Erected by Francis Troy in beloved memory of Fanny Robin..."". Then, loathing himself and unable to bear Bathsheba's company, he leaves. After a long walk he bathes in the sea, leaving his clothes on the beach. A strong current carries him away, though he is rescued by a rowing boat. A year later, with Troy presumed drowned, Boldwood renews his suit. Burdened with guilt over the pain she has caused him, Bathsheba reluctantly consents to marry him in six years, long enough to have Troy declared dead. Troy, however, is not dead. When he learns that Boldwood is again courting Bathsheba, he returns to Weatherbury on Christmas Eve to claim his wife. He goes to Boldwood's house, where a party is underway, and orders Bathsheba to come with him; when she shrinks back in surprise, he seizes her arm, and she screams. At this, Boldwood shoots Troy dead and tries unsuccessfully to turn the gun on himself. Although he is condemned to hang for murder, his friends petition the Home Secretary for mercy, citing insanity. This is granted and Boldwood's sentence is changed to ""confinement during Her Majesty's pleasure"". Bathsheba, profoundly chastened by guilt and grief, buries her husband in the same grave as Fanny and their child, and adds a suitable inscription. Throughout her tribulations, she comes to rely more and more on her oldest and (as she admits to herself) only real friend, Gabriel. When he gives notice that he is leaving her employ for California, she finally realises how important he has become to her well-being. That night, she goes alone to visit him in his cottage, to find out why he is (in her eyes) deserting her. Pressed, he reluctantly reveals that it is because people have been injuring her good name by gossiping that he wants to marry her. She exclaims that it is ""...too absurd – too soon – to think of, by far!"" He bitterly agrees that it is absurd, but when she corrects him, saying that it is only ""too soon"", he is emboldened to ask once again for her hand in marriage. She accepts, and the two are quietly wed.",0
306191,Vineland,Thomas Pynchon,1990,"{""/m/014dfn"": ""Speculative fiction"", ""/m/02xlf"": ""Fiction"", ""/m/05hgj"": ""Novel""}","The story is set in California, United States, in 1984, the year of Ronald Reagan's re-election. After a scene in which ex-hippie Zoyd Wheeler dives through a window, something he is required to do yearly in order to keep receiving mental disability checks, the action of the novel opens with the resurfacing of DEA agent Brock Vond, who (through a platoon of agents) forces Zoyd and his 14-year-old daughter Prairie out of their house. They hide from Brock, and from Hector Zuñiga (a drug-enforcement federale from Zoyd's past, who Zoyd suspects is in cahoots with Brock) with old friends of Zoyd's, who recount to the mystified Prairie the story of Brock's motivation for what he has done. This hinges heavily on Frenesi Gates, Prairie's mother, whom she has never met. In the '60s, during the height of the hippie era, the fictional College of the Surf seceded from the United States and became its own nation of hippies and dope smokers, called the People's Republic of Rock and Roll (PR³). Brock Vond, working for the DEA, intends to bring down PR³, and finds a willing accomplice in Frenesi. She is a member of 24fps, a militant film collective (other members of which are the people telling Prairie their story in the present day), that seeks to document the ""fascists' "" transgressions against freedom and the hippie ideals. Frenesi is uncontrollably attracted to Brock and the sex he provides, and ends up working as a double agent to bring about the killing of the de facto leader of PR³, Weed Atman (a math professor who accidentally became the subject of a cult of personality). Her betrayal caused Frenesi to need to flee, and she has been living in witness protection with Brock's help up until the present day. Now she has disappeared. The membership of 24fps, Brock Vond, and Hector Zuñiga are all searching her out, for their various motives. The book's theme of the ubiquity of television (or the Tube) comes to a head when Hector, a Tube addict who has actually not been working with Brock, finds funding to create his pet project of a movie telling the story of the depraved sixties, with Frenesi Gates as the star, and the pomp and circumstance surrounding this big-money deal create a net of safety that allows Frenesi to come out of hiding. 24fps finds her and achieves their goal of allowing Prairie to meet her, at an enormous reunion of Frenesi's family. Weed Atman is also present at the reunion as one of many Thanatoids in the book—people who are in a state that is ""like death, but different."" Brock, nearly omnipotent with DEA funds, finds Prairie with a surveillance helicopter, and tries to snatch her up in order to get to Frenesi, but while he is hovering above her on a ladder, the government abruptly cuts all his funding due to a loss of interest in funding the war on drugs because America has begun playing along willingly with the anti-drug ideal, and his helicopter pilot flies him away. Later he tries to come after Prairie and Frenesi again, but ends up stranded on a country road, where vengeful mechanics, acquaintances of 24fps, take him to cross the river of death and become a Thanatoid. The family reunion allows everyone to tie up all their loose ends together, and the book ends with Prairie looking into the beginning of a life no longer controlled by the fallout of the past.",0
306344,Hallowe'en Party,Agatha Christie,UNK,"{""/m/0lsxr"": ""Crime Fiction""}","The story starts out inside Rowena Drake's house, which is called ""Apple Trees"". There, Ariadne Oliver and others are preparing a Hallowe'en party for children. Those in charge of the party are Judith Butler, Mrs. Oliver's friend; Leopold, Joyce and Anne Reynolds, Desmond Holland, Nicholas Ransom, Cathie Johnson, Elizabeth Whittaker, Beatrice Ardley, and others. While they are preparing, thirteen-year old Joyce Reynolds says that she once saw a murder. Everyone, including Mrs. Oliver, thinks she is lying. The party consists of many Hallowe'en-related activities. Mrs. Goodbody plays the role of a witch, and girls can look into a mirror to know what their future husbands will look like (a picture of the husband is said to be reflected in the mirror). The group has supper, the prizes are granted, and the party ends after a game of snapdragon, with the murder of course fitting into the whole situation. The next day, Mrs. Oliver goes to London seeking Hercule Poirot's help. She tells him that after snapdragon, Joyce went missing and was later found drowned in an apple-bobbing tub in the library. Mrs. Oliver repeats to Poirot Joyce's comment that she had once witnessed a murder; Mrs. Oliver now wonders if Joyce might have been telling the truth, which might provide someone with a motive for killing her. Poirot goes to Apple Trees to interview Rowena Drake. Rowena doesn't believe Joyce's murder story; rather, she thinks it was just Joyce's attempt to impress Mrs. Oliver. Next to be interviewed are the Reynoldses. Mrs. Reynolds can't say that Joyce ever told her that she saw a murder. Leopold, Joyce's younger brother, doesn't believe that Joyce saw a murder either, but he did hear Joyce telling everyone about it. Ann, Joyce's older sister, doesn't believe either that Joyce had seen a murder; she says Joyce was a liar and a fraud. Hercule Poirot asks his old friend, an ex-superintendent named Spence, to give him a list of murders which had taken place years before and that could possibly be the murder that Joyce claimed to have witnessed. Spence obliges: Mrs. Llewellyn-Smythe, the aunt of Rowena Drake's late husband, apparently died of a heart attack. Her death is suspicious because a codicil to her will was discovered afterwards. Authorities believe that the codicil was faked by an au pair girl, Olga Seminoff, who disappeared after the forgery was discovered. Other candidate murders involve Charlotte Benfield, a sixteen-year-old shop assistant found dead of multiple head injuries, with two young men under suspicion; Lesley Ferrier, a lawyer's clerk who was stabbed in the back; and Janet White, a schoolteacher who was strangled. Hercule Poirot thinks Janet White's murder is the most probable candidate for the murder Joyce witnessed, because strangulation might not appear at first sight to be murder. Hercule Poirot continues his investigation by interviewing Dr. Ferguson, who tells Poirot that Joyce was once his patient. When Poirot goes Elms School, he is greeted by the headmistress, Miss Emlyn. Meanwhile, a mathematics teacher named Elizabeth Whittaker, who was also present at the party, gives Hercule Poirot an important piece of evidence when she reveals that while the party-goers were playing Snapdragon, Elizabeth went out to hall and saw Rowena Drake coming out of the lavatory on the first floor landing. Rowena stood for a moment before coming downstairs, looking startled by something or someone she may have seen in the open door of the library, and then dropped the flower vase she was holding. Other suggestive pieces of evidence include the fact that Lesley Ferrier had previously been suspected of forgery. Were Lesley and Olga working together to secure Mrs. Llewellyn-Smythe's inheritance? Poirot visits a sunken garden built for Mrs. Llewellyn-Smythe in an abandoned quarry, where he meets Michael Garfield, the handsome and talented young man who designed the garden. While there, he also meets Judith Butler's daughter, Miranda Butler, a striking young girl who is close to Michael and spends a great deal of time in the Quarry Garden. Mrs. Drake meets Poirot at his guest house to tell him that Leopold Reynolds, Joyce's younger brother, has been drowned. Poirot reveals that Leopold had been blackmailing Joyce's murderer and had got in over his head. Mrs. Drake, obviously very upset by Leopold's death, admits that she saw Leopold in the library, which caused her to think he might have killed his sister. Poirot persuades the police to dig up an abandoned well in the Quarry Garden. Within its depths are discovered the remains of Olga, who had been stabbed, like Ferrier. Poirot sends Mrs. Oliver to get Mrs. Butler and Miranda safely away from the village as soon as possible, but when they stop for lunch, Miranda is abducted by Michael Garfield, who takes her to a pagan sacrificial altar and tries to kill her. He is prevented from doing so by Nicholas Ransom and Desmond Holland, two teenagers who had been at the Hallowe'en party and whom Poirot had persuaded to trail Miranda. Michael Garfield commits suicide by swallowing the poison that he had intended Miranda to drink. Miranda Butler tells the authorities that she was the one who saw a murder, not her close friend Joyce, to whom she revealed some of the details of what she witnessed. Miranda admits that in the Quarry garden she saw Michael Garfield and Rowena Drake carrying Olga's dead body and heard Mrs. Drake wonder aloud if anyone was watching them. Joyce, an inveterate fantasist, had made the story her own, and since Miranda had not attended the party, she hadn't contradicted Joyce. Rowena Drake heard Joyce and thought that it was Joyce who had seen her and Michael with Olga's corpse. Drake had always sensed that someone was watching them that fateful day. Mrs. Drake intentionally dropped the vase of flowers in front of Miss Whittaker to invent a pretext for being wet after having drowned Joyce. Subsequently, Leopold had used what little he knew to blackmail Rowena, leading to his murder.Mrs. Rowena Drake and Michael Garfields were the 2 killers of the 2 murders that took place. Michael Garfield played the role of lover to Olga to help Rowena Drake secure Mrs. Llewellyn-Smythe's inheritance. The real will, leaving Mrs. Llewellyn-Smythe's fortune to Olga, had been replaced with a clumsy forgery, produced by Lesley Ferrier, which would be rendered invalid and Rowena Drake, the sexually-frustrated wife of an invalid, would ultimately control Mrs. Llewellyn-Smythe's estate as her closest relation. Lesley Ferrier and Olga Seminoff were murdered to conceal the deceit. Garfield's motivation was his obsessive, narcissistic desire to construct another perfect garden with Mrs. Drake's money on a Greek island that she has secretly purchased. Poirot hypothesises that Rowena Drake might have met a similar fate to the other women as Garfield would no longer have any use for her. Poirot's also intuits that the bond between Miranda and Garfield was a familial one: Judith Butler is not a widow, but rather the mother of Garfield's illegitimate daughter. Garfield's depraved willingness to murder his own daughter confirms the tremendous evil that Poirot has been able to uncover and defeat. What an evil night...",0
306530,Empire of the Sun,J. G. Ballard,1984-09-13,"{""/m/012jgz"": ""Autobiographical novel"", ""/m/02p0szs"": ""Historical fiction"", ""/m/02xlf"": ""Fiction"", ""/m/098tmk"": ""War novel""}","The novel recounts the story of a young British boy, Jaime Graham, who lives with his parents in Shanghai. After the Pearl Harbor attack, the Japanese occupy the Shanghai International Settlement, and in the following chaos Jim becomes separated from his parents. He spends some time in abandoned mansions, living on remnants of packaged food. Having exhausted the food supplies, he decides to try to surrender to the Japanese Army. After many attempts, he finally succeeds and is interned in the Lunghua Civilian Assembly Center. Although the Japanese are ""officially"" the enemies, Jim identifies partly with them, both because he adores the pilots with their splendid machines and because he feels that Lunghua is still a comparatively safer place for him. Towards the end of the war, with the Japanese army collapsing, the food supply runs short. Jim barely survives, with people around him starving to death. The camp prisoners are forced upon a march to Nantao, with many dying along the route. Jim then leaves the march and is saved from starvation by air drops from American Bombers. Jim returns to Lunghua camp and finds Dr. Ransome there, soon returning to his pre-war residence with his parents.",0
306554,Lies and the Lying Liars Who Tell Them,Al Franken,2003,"{""/m/02xlf"": ""Fiction"", ""/m/09kqc"": ""Humour""}","Lies and the Lying Liars Who Tell Them largely targets prominent Republicans and conservatives, highlighting what Franken asserts are documentable lies in their claims. A significant portion of the book is devoted to comparisons between President George W. Bush and former president Bill Clinton regarding their economic, environmental, and military policies. Franken also criticizes several pundits, especially those he believes to be the most dishonest, including O'Reilly, Hannity, and Coulter.",0
307403,Maurice,E. M. Forster,UNK,"{""/m/0cgx58"": ""Gay novel"", ""/m/02xlf"": ""Fiction""}","We first encounter Maurice Hall (pronounced ""Morris"") aged fourteen having a discussion about sex and women with his prep-school teacher, Ben Ducie, which takes place just before he progresses to his public school. This sets the tone for the rest of the novel, as Maurice feels removed from the depiction of marriage with a woman as the goal of life. When Maurice enters university, he soon makes friends with fellow student Clive Durham, who introduces him to the ancient Greek writings about homosexual love. For two years they have a committed if chaste romance, which they keep hidden from everyone they know. Maurice hopes for more from their platonic attachment, but it becomes clear that Clive intends to marry, even though Forster's prose leaves no doubts that his marriage will probably entail a mostly joyless union. Maurice grows older, leaves the university without taking his degree, and gets a good job as a stockbroker. In his spare time, he helps to run a Christian mission's boxing gym for working class boys in the East End, although under Clive's influence he has long since abandoned his Christian beliefs. He makes an appointment with a hypnotist, Mr. Lasker Jones, in an attempt to ""cure"" himself. Lasker Jones refers to his condition as ""congenital homosexuality"" and claims a 50 per cent success rate in ""curing"" gay men. After the first appointment it is clear that the therapy has failed. Maurice's unfulfilled emotional longings come closer to being resolved when he is invited to stay at Penge with the Durhams'. There, at first unnoticed by him, lurks the young under-gamekeeper Alec Scudder (called just Scudder for large passages of the book, to emphasise the class difference), who has noticed Maurice. One night he uses a ladder to climb into Maurice's bedroom, answering Maurice's call unheard by anyone else. After their first night together, Maurice panics and, because of his treatment of Alec, the latter threatens to blackmail Maurice. Maurice goes to Lasker Jones one more time. Knowing that the therapy is failing, he tells Maurice to consider relocating to a country that has adopted the Code Napoleon, meaning one in which homosexual conduct is no longer criminal, such as France or Italy. Maurice wonders if homosexuality will ever be acceptable in England, to which Lasker Jones replies ""I doubt it. England has always been disinclined to accept human nature."" Maurice and Alec meet at the British Museum in London to discuss the blackmail. It becomes clear that they are in love with each other, and Maurice calls him Alec for the first time. After another night lying arm-in-arm together, it becomes clear that Alec has a ticket for a trip to Argentina, and will not return. Maurice asks Alec to stay with him, and indicates that he knows he has to give up his social and financial position, even his class status. Alec does not accept the offer. After initial resentment Maurice decides to give Alec a sendoff. He is taken aback when Alec is not at the harbour. In a hurry, he makes for Penge, where the two lovers were supposed to have met before at a boathouse. He finds there Alec, who tells him that he had sent a telegram stating that he was to come to the boathouse. Alec had changed his mind, and intends to stay with Maurice, telling him that they ""shan't be parted no more"" and they live happily ever after. Maurice visits Clive and outlines what has happened with Alec. Clive is left speechless and unable to comprehend. Maurice disappears into the woods to rejoin Alec. In the original manuscripts, Forster wrote an epilogue concerning the post-novel fate of Maurice and Alec that he later discarded, because it was unpopular among those to whom he showed it. This epilogue can still be found in the Abinger edition of the novel. This edition also contains a summary of the differences between various versions of the novel. The Abinger reprint of the Epilogue retains Maurice's original surname of Hill throughout. The epilogue contains a meeting between Maurice and his sister Kitty some years later. Alec and Maurice have by now become woodcutters. It dawns upon Kitty why her brother disappeared. This portion of the novel underlines the extreme dislike that Kitty feels for her brother. The epilogue ends with Maurice and Alec in each other's arms at the end of the day discussing seeing Kitty and resolving that they must move on in order to avoid detection or a further meeting.",0
308435,The Ice Storm,Rick Moody,1994,"{""/m/07s9rl0"": ""Drama"", ""/m/0q9mp"": ""Tragicomedy"", ""/m/02xlf"": ""Fiction""}","The novel takes place over Thanksgiving weekend 1973, during a dangerous ice storm and centers on two neighboring families, the Hoods and the Williamses, and the difficulties they have dealing with the tumultuous political and social climate of the day, in affluent suburban Connecticut, during the height of the sexual revolution. The novel is narrated from four different perspectives, each of them a member of the two families, who are promoting their own opinion and views of the several complications that arise throughout the novel, including their encounters and daily life. The Hood family is overridden with lies: Ben is currently in an affair with his married neighbor Janey, his wife Elena is alienated, her daughter ventures on her own sexual liaisons with both females and males of her age, including her neighbors Mikey and Sandy. The Hoods are Ben, Elena, Paul and Wendy and the Williamses are Jim, Janey, Mikey, and Sandy. The story focuses on the 24 hours when a major ice storm strikes the town of New Canaan, Connecticut, just as both families are melting down from the parents' alcoholism, escapism and adultery, and their children's drug use and sexual experimentation.",0
308659,Three Comrades,Erich Maria Remarque,1937,"{""/m/098tmk"": ""War novel"", ""/m/05hgj"": ""Novel""}","The city, which is never referred to by name (however, it is likely Berlin), is crowded by a growing number of jobless and marked by increasing violence between left and right. The novel starts out in the seedy milieu of bars where prostitutes mingle with the hopeless flotsam that the war left behind. While Robert and his friends manage to make a living dealing cars and driving an old taxi, economic survival in the city is getting harder by the day. It is in this setting that Robert meets Patrice Hollmann, a mysterious beautiful young woman with an upper middle class background. Their love affair intensifies as he introduces her to his life of bars and races and Robert's nihilistic attitude slowly begins to change as he realizes how much he needs Pat. The story takes an abrupt turn as Pat suffers a near-fatal lung hemorrhage during a summer holiday at the sea. Upon their return, Robert and Pat move in with each other but her days in the city are numbered, as she is scheduled to leave for a Swiss mountain sanatorium come winter. It is this temporal limitation of their happiness which makes their remaining time together so precious. After Pat has left for Switzerland, the political situation in the city heats up and Lenz, one of the comrades, gets killed by a militant, not mentioned in the book by the actual name but supposed to be a Nazi. On top of this, Otto and Robert face bankruptcy and have to sell their workshop. In the midst of this misfortune, a telegram arrives informing them of Pat's worsening state of health. The two remaining comrades don't hesitate and drive the thousand kilometers to the tuberculosis sanatorium in the Alps to see her. Reunited, Robert and an increasingly moribund Pat celebrate their remaining weeks before her inevitable death amidst the snow-covered summits of Switzerland. It is in the last part of the book that this beautiful love story finds closure and leaves the main character, a nihilist who has found love, forever changed.",0
308766,"Pericles, Prince of Tyre",William Shakespeare,1609,UNK,"John Gower introduces each act with a prologue. The play opens in the court of Antiochus, king of Antioch, who has offered the hand of his beautiful daughter to any man who answers his riddle; but those who fail shall die. <poem> I am no viper, yet I feed On mother's flesh which did me breed. I sought a husband, in which labour I found that kindness in a father: He's father, son, and husband mild; I mother, wife, and yet his child. How they may be, and yet in two, As you will live, resolve it you. </poem> Pericles, the young Prince (ruler) of Tyre in Phoenicia (Lebanon), hears the riddle, and instantly understands its meaning: Antiochus is engaged in an incestuous relationship with his daughter. If he reveals this truth, he will be killed, but if he answers incorrectly, he will also be killed. Pericles hints that he knows the answer, and asks for more time to think. Antiochus grants him forty days, and then sends an assassin after him. However, Pericles has fled the city in disgust. Pericles returns to Tyre, where his trusted friend and counsellor Helicanus advises him to leave the city, for Antiochus surely will hunt him down. Pericles leaves Helicanus as regent and sails to Tarsus, a city beset by famine. The generous Pericles gives the governor of the city, Cleon, and his wife Dionyza, grain from his ship to save their people. The famine ends, and after being thanked profusely by Cleon and Dionyza, Pericles continues on. A storm wrecks Pericles&#39; ship and washes him up on the shores of Pentapolis. He is rescued by a group of poor fishermen who inform him that Simonedes, King of Pentapolis, is holding a tournament the next day and that the winner will receive the hand of his daughter Thaisa in marriage. Fortunately, one of the fishermen drags Pericles&#39; suit of armour on shore that very moment, and the prince decides to enter the tournament. Although his equipment is rusty, Pericles wins the tournament and the hand of Thaisa (who is deeply attracted to him) in marriage. Simonedes initially expresses doubt about the union, but soon comes to like Pericles and allows them to wed. A letter sent by the noblemen reaches Pericles in Pentapolis, who decides to return to Tyre with the pregnant Thaisa. Again, a storm arises while at sea, and Thaisa appears to die giving birth to her child, Marina. The sailors insist that Thaisa&#39;s body be set overboard in order to calm the storm. Pericles grudgingly agrees, and decides to stop at Tarsus because he fears that Marina may not survive the storm. Luckily, Thaisa&#39;s casket washes ashore at Ephesus near the residence of Lord Cerimon, a physician who revives her. Thinking that Pericles died in the storm, Thaisa becomes a priestess in the temple of Diana. Pericles departs to rule Tyre, leaving Marina in the care of Cleon and Dionyza. Marina grows up more beautiful than Philoten the daughter of Cleon and Dionyza, so Dionyza plans Marina&#39;s murder. The plan is thwarted when pirates kidnap Marina and then sell her to a brothel in Mytilene. There, Marina manages to keep her virginity by convincing the men that they should seek virtue. Worried that she is ruining their market, the brothel rents her out as a tutor to respectable young ladies. She becomes famous for music and other decorous entertainments. Meanwhile, Pericles returns to Tarsus for his daughter. The governor and his wife claim she has died; in grief, he takes to the sea. Pericles&#39; wanderings bring him to Mytilene where the governor Lysimachus, seeking to cheer him up, brings in Marina. They compare their sad stories and joyfully realise they are father and daughter. Next, the goddess Diana appears in a dream to Pericles, and tells him to come to the temple where he finds Thaisa. The wicked Cleon and Dionyza are killed when their people revolt against their crime. Lysimachus will marry Marina.",0
309081,The Forever War,Joe Haldeman,1974,"{""/m/06n90"": ""Science Fiction"", ""/m/014dfn"": ""Speculative fiction""}","William Mandella is a physics student conscripted for an elite task force in the United Nations Exploratory Force being assembled for a war against the Taurans, an alien species discovered when they apparently suddenly attacked human colonists' ships. The UNEF ground troops are sent out for reconnaissance and revenge. The elite recruits have IQs of 150 and above, are highly educated, healthy and fit. Training is gruellingfirst on Earth, in Missouri, and later on Charon (not Pluto's moon, which had not yet been discovered at the time of the novel's writing, but a hypothetical planet beyond Pluto's orbit), which results in a number of casualtiesmainly due to accidents in hostile environments but also due to the use of live weapons in training. The new soldiers then depart for action, traveling via wormhole-like phenomena called 'collapsars' (called Black Holes today) that allow ships to cover thousands of light-years in a split second. However, traveling to and from the collapsars at near-lightspeed has massive relativistic effects. Their first encounter with (unarmed) Taurans on a planet orbiting Epsilon Aurigae turns into a massacre, with the unresisting enemy base wiped out. Mandella melancholically reflects on how typical the encounter was for humanity's previous record in interaction with other cultures. This first expedition, beginning in 1997, lasted only two years from the soldier's perspective, but due to time dilation, upon return to Earth decades have passed. On the long way home, the soldiers experience future shock first-hand, as the Taurans employ increasingly advanced weaponry against them while they do not have the chance to re-arm. Mandella, with soldier, lover and companion Marygay Potter, returns to civilian life, only to find humanity drastically changed. He and his fellow soldiers have difficulty fitting into a future society that has evolved almost beyond their comprehension. The veterans learn that to curb overpopulation, which led to worldwide class wars caused by inequitable rationing, homosexuality has become officially encouraged by many of the world's nations. The world has become a very dangerous place due to widespread unemployment and the easy availability of deadly weapons. The changes within society alienate Mandella and the other veterans to the point where many re-enlist to escape, even though they realize the military is a soulless construct. Mandella attempts to get an assignment as an instructor on Luna but is promptly reassigned by standing order to combat command. The inability of the military to treat its soldiers as more than highly complex valuable machines is a theme of the story. Almost entirely through luck, Mandella survives four subjectively experienced years of military service, which time dilation makes equivalent to several centuries. He soon becomes the objectively oldest surviving soldier in the war, attaining high rank through seniority, not ambition (he is essentially a pacifist and an eternally reluctant soldier, who acts mostly from talent and a melancholic sense of duty). Despite this he is separated from Marygay (who has remained his last contact with the Earth of his youth) by UNEF's plans, despite the fact that many of the people who he would command had not yet been born. As the commanding officer of a 'strike force', Mandella commands soldiers who speak a language largely unrecognizable to him, whose ethnicity is now nearly uniform and are exclusively homosexual. He is disliked by the soldiers because they have to learn 21st century English to communicate with him and other senior staff, and because he is heterosexual. Engaging in combat thousands of light years away from Earth, Mandella and his soldiers need to resort to medieval weapons in order to fight inside a ""stasis field"" which neutralizes all electromagnetic radiation in anything not covered with a protective coating. They battle to survive what is to be the last conflict of the war. During the time that has since passed on Earth, humankind has begun to employ human cloning, resulting in a new, collective species calling itself Man. Man has developed a means of communication unique and inherent to clones, which allows them to communicate with the Taurans, leading to peace. When Man finally gains the ability to communicate with the Taurans, it is discovered that the Taurans were not responsible for the millennium-old destruction of the colonial vessels in question. The futile, meaningless war that lasted for more than a thousand years ends. Man establishes several colonies of old-style, heterosexual humans, just in case the evolutionary change proves to be a mistake. Mandella travels to one of these colonies, named 'Middle Finger' in the definitive novel adaption. There he is reunited with Marygay, who had been discharged much earlier and had intentionally used time dilation to age at a much slower rate, hoping and waiting for Mandella's return. The epilogue is a news item from the year 3143 AD announcing the birth of a ""fine baby boy"" to Marygay Potter-Mandella.",0
