id,title,author,published_date,categories,summary,page_count
2041080,The Lost Symbol,Dan Brown,UNK,"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/05hgj"": ""Novel"", ""/m/014dfn"": ""Speculative fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/02xlf"": ""Fiction""}","Harvard symbologist Robert Langdon is summoned to give a lecture at the United States Capitol, with the invitation apparently from his mentor, a 33rd degree Mason named Peter Solomon, who is the head of the Smithsonian Institution. Solomon has also asked him to bring a small, sealed package which he had entrusted to Langdon years earlier. When Langdon arrives at the Capitol, however, he learns that the invitation he received was not from Solomon, but from Solomon's kidnapper, Mal'akh, who has left Solomon's severed right hand in the middle of the Capitol Rotunda in a recreation of the Hand of Mysteries. Mal'akh then contacts Langdon, charging him with finding both the Mason's Pyramid, which Masons believe is hidden somewhere underground in Washington D.C., and the Lost Word, lest Solomon be executed. Langdon is then met by Trent Anderson, head of the Capitol police, and Inoue Sato, the head of the CIA's Office of Security. Examining Solomon's hand, they discover a clue leading them to a Solomon's Masonic altar in a room in the Capitol's sub-basement, where they find a small pyramid lacking a capstone, with an inscription carved into it. Sato then confronts Langdon with the security x-ray taken of his bag when he entered the Capitol, which reveals a smaller pyramid in the package Langdon brought in response to the request by the kidnapper posing as Solomon. Because the package had been sealed for years, Langdon was unaware of its contents, but Sato, dissatisfied with this, attempts to take Langdon into custody. Before she can arrest him, however, she and Anderson are assaulted by Warren Bellamy, the Architect of the Capitol and a Freemason, who then flees with Langdon during the melee. Mal'akh is a Freemason with tattoos covering almost his entire body. He infiltrated the organization in order to obtain an ancient source of power, which he believes Langdon can unlock for him in return for Peter Solomon's life. As Langdon deals with the events into which he has been thrust, Mal'akh destroys the Smithonsonian-sponsored laboratory of Dr. Katherine Solomon, Peter's younger sister, where she has conducted experiments in Noetic Science. Mal'akh is also being pursued by Sato in the interests of National Security. Mal'akh captures Langdon and seriously injures Katherine Solomon. He places Langdon in a tank of breathable oxygenated liquid, from where Langdon unlocks the code at the Pyramid's base for Mal'akh, who then flees with Peter Solomon to the Temple Room of the Scottish Rite's House of the Temple. Langdon and Katherine are eventually rescued by Sato and her staff who race to the House of the Temple where Mal'akh threatens to release a heavily edited video showing government officials performing secret Masonic rituals. Mal'akh, who turns out to be Peter's long-believed dead son, Zachary Solomon, forces the Word—the circumpunct—out of his father and tattoos it on his head on the last portion of unmarked skin on his body. Mal'akh then orders Peter to sacrifice him, as he believes that it is his destiny to become a demonic spirit and lead the forces of evil. Director Sato, however, arrives at the Temple in a helicopter, which smashes the Temple's overhead glass panel, the shards of which fatally impale Mal'akh. The CIA then thwart Mal'akh's plan to transmit the video to several leading media channels using an EMP blast, disabling a cell tower in the network path leading from Mal'akh's laptop computer. Peter informs Langdon that the circumpunct Zachary tattooed on his head is not the Word. Deciding to take Langdon to the true secret behind the Word, Peter leads him to the room atop the Washington Monument and tells him that the Word—a common Christian Bible, the ""Word of God""—lies in the Monument's cornerstone, buried in the ground beneath the Monument's staircase. Langdon realizes that the symbols on the pyramid's base spelled out the words Laus Deo which translate to Praise God. These words are inscribed upon the small aluminum capstone atop the Monument, which is the true Masonic Pyramid. Peter tells Langdon that the Masons believe that the Bible is an esoteric allegory written by mankind, and that, like most religious texts around the globe, it contains veiled instructions for harnessing man's natural God-like qualities—similar to Katherine's Noetic research—and is not meant to be interpreted as the commands of an all-powerful deity. This interpretation has been lost amid centuries of scientific skepticism and fundamentalist zealotry. The Masons have (metaphorically) buried it, believing that, when the time is right, its rediscovery will usher in a new era of human enlightenment.",0
2041509,Fall on Your Knees,UNK,UNK,UNK,"At the start of the 20th century, James Piper sets fire to his dead mother’s piano and heads out across Cape Breton Island to find a new place to live. Working as a piano tuner, he meets and eventually elopes with 13-year-old Materia Mahmoud, much to the anger of her wealthy, traditional Lebanese parents. James, madly obsessed with Materia, impregnates her, and then becomes increasingly frustrated and confused by her resulting strange behavior. Materia gives birth to their first daughter, Kathleen, and James subsequently becomes disgusted with his once intriguing wife, finally realizing that he actually married ""a child"". Materia regrets marrying James, and does not take to the child, as she believes her daughter's relationship with James to be revolting. James, however, is swollen with pride over his beautiful daughter, and spends his time ignoring and neglecting Materia while spoiling and smothering Kathleen. Through the eyes of James, his life is perfect, aside from his wife. According to the town folk, however, something appears to be seriously wrong with the Piper family. Materia is taken in by the kind neighbor Mrs. Luvovitz, who teaches her to sew and cook. Materia misses her old life and her family who have since disowned her. She grows to hate James and their daughter Kathleen. Though his fixation on his eldest daughter is all encompassing, James eventually impregnates Materia three more times in quick succession. She gives birth to three girls, Mercedes, Frances and Lily, only to have newborn Lily die a crib death shortly after. She is from here on in the novel referred to as ""Other Lily"". The novel then explores the girls' relationship with their troubled father; their secretive, silent mother; and friendships that grow between them as they try to figure out their family's strange and mysterious history. As Kathleen grows older, she is perceived by her schoolmates as snobby, and they turn against her. Her father James is her only friend, and when he travels off to war, Kathleen is crushed. James, however, knows that he must leave Kathleen, as he has found himself increasingly attracted to her sexually. To him, enlisting is a way of beating ""the devil."" Kathleen befriends her younger sisters, and James later returns as a shadow of his former self. Still, he feels an attraction to his eldest daughter, and he sends her to New York City to train with a highly-regarded but challenging voice instructor and to fulfill her dream of becoming an opera singer at the Metropolitan Opera House. During her absence, James receives a letter from an ""Anonymous Well-Wisher"" suggesting that Kathleen may have gotten into trouble in New York. He immediately fetches her from New York, bringing her home where it becomes apparent that she is pregnant. Kathleen spends her pregnancy hidden in her family home, but eventually dies during childbirth, though her mother manages to save her twin children, a boy and a girl, by performing an emergency caesarian section. Influenced by her mother's increasing devotion to Catholicism, Kathleen's younger sister Frances believes the babies must be baptized, and so attempts to do so in the creek behind the house the night of their birth. James catches her, and believes she is trying to drown them. He drags her away and the male twin, named Ambrose by Frances, is accidentally left to drown in the creek. The female twin, Lily, contracts polio from the contaminated water in the creek, but survives the disease by what Mercedes attributes to a miracle. Mercedes, Frances and Lily are all raised to believe Materia is Lily's mother. When the accidental suicide of the grieving Materia shatters the world of the remaining Piper sisters, they come to depend on one another for survival. The development of the sisters — Kathleen, the promising diva; Mercedes, the caretaker; Frances, the mischievous one; and disabled Lily, the innocent one — forms the heart of the novel as they all bear the burden of their tragically flawed father. Frances, beaten, molested and disowned by her father, causes trouble in school, eventually getting herself expelled, despite Mercedes' best efforts to keep her in check. Frances finds solace in her dolls, matinee movies, her late mother's old hope chest, and her darling younger sister Lily. Frances eventually runs away in the middle of the night, ends up in a beaten down pub run by her Lebanese uncle, and becomes the pub's entertainment and pint-sized whore. She says she does it to save money for Lily, but Frances is unsure as to what exactly she is saving for. She discovers her long-lost grandfathers house, and then becomes obsessed with his African maid, Teresa. Frances stalks and seduces Teresa's brother, Leo, and becomes impregnated by him, after she has saved enough money for Lily and is ready to stop working. She dreams of becoming a mother to a black child. Slowly over the course of her life, Frances remembers in bits and pieces the truth about her father, mother, sisters and her drowned brother/nephew. Lily is crippled, one of her legs being smaller than the other, and she wears a leather brace. She loves Frances the most of everyone, and was raised to believe Materia and James were her parents, although Frances liked to tell her otherwise. Lily believes everything Frances tells her, and so believes Ambrose is her guardian angel, and often wished for him to protect Frances after she left the house in the middle of the night. Lily said Ambrose lived in the creek, and he came to her in her dreams. Lily led Mercedes to the spot where Frances seduced Leo Taylor, and Mercedes believed that Lily was a saint. Mercedes spends her time praying, taking care of the family and working hard at school. She eventually becomes a teacher. Kathleen's diary and old dress is eventually sent home by her caretaker in New York, and after Frances reads it, sends it with Lily to New York, to find Kathleen's lover. Through the pages of her diary as Lily reads, we learn of Kathleen's vocal lessons, her instructor she calls the Kaiser, and her illicit love affair with the female black piano accompanist, Rose Lacroix. The romance is a whirlwind, as both women fall madly in love with one another, going to Jazz bars with Rose dressed as a man. Kathleen thrives, and basks in her complete happiness. The world is their oyster, until James barges into Kathleen's apartment one day to find her in bed with the black woman. A furious attack on Rose leads to James' jealous rape of Kathleen, as his sexual desire for her finally overcomes him. This reveals Lily's true mother, and James brings Kathleen home to Cape Breton, where she then dies in childbirth, her dreams shattered and her short and gloriously promising life cut terribly short. James eventually confesses everything to Frances, after her child, Aloysius, is pronounced dead and she becomes depressed. James eventually dies in his reading chair, peacefully, and Frances finally reveals the family's darkest secrets to her sister Mercedes, who is firmly in denial. Frances dies as an elderly woman with the help of Mercedes, without ever knowing the actual fate of her child. The novel ends in New York, as Lily makes her way across North America to Rose's apartment, where the ghostly return of her lover's doppelganger child pushes her over the edge. The two form a friendship and live together for many years, eventually to be visited by a young black man called Anthony, bearing a gift from Mercedes Piper. He delivers a drawing of a family tree, made by Mercedes, finally revealing all the incest, illegitimate children, crib deaths and affairs that make up the Piper family. Anthony is revealed to be Frances' long-lost son Aloysius, and Lily sits him down to tell him all about his mother. http://www.randomhouse.ca/catalog/display.pperl?isbn=9780394281780",0
2043293,The Boy Who Kicked Pigs,Tom Baker,1999,"{""/m/05hgj"": ""Novel"", ""/m/0dwly"": ""Children's literature"", ""/m/01hmnh"": ""Fantasy"", ""/m/014dfn"": ""Speculative fiction"", ""/m/02xlf"": ""Fiction""}","The novel begins by announcing that today will be the day that a young boy, Robert Caligari, dies. Robert is an extremely odd boy who cannot stop himself from kicking pigs. This begins as a private act of revenge against his sister, Nerys, who is always putting money in her own tin piggy bank. Robert is angry at Nerys constantly rattling the pig in front of him, and so takes great pleasure in kicking the pig across the room whenever he is alone. Robert's obsession with kicking pigs gets worse, and one day, he kicks his sister's piggy bank out of the window, causing chaos for his neighbours and a local police officer. The last straw for Robert's mother is when he kicks a rather large woman's bagged pork chops, which she had just bought at the local butcher's shop. After a local man finally gets revenge on Robert by throwing him over a church wall, Robert realises that he hates people. While Robert's neighbours soon come to the conclusion that he is a nice young boy, he is plotting revenge. After poisoning his sister's food, he decides to trick an old blind man into crossing a road of busy traffic. Unfortunately for the old man this proves fatal, yet nobody suspects Robert's involvement. Robert engineers another, far worse, road accident in the next step of his evil plan. However, in the process of doing so, he finds himself trapped in his secret hideaway, where he is about to face a truly terrible fate.",0
2044092,The Nature of Truth,Sergio Troncoso,2003-05,UNK,"Helmut Sanchez is a young researcher in the employ of renowned Yale professor Werner Hopfgartner. By chance, Helmut discovers a letter written decades ago by his boss mocking guilt over the Holocaust. Appalled, Helmut digs into the scholar's life and travels to Austria and Italy to uncover evidence of Hopfgartner's hateful past. Meanwhile, Hopfgartner's colleague and rival, Regina Neumann, wants to reveal the truth about Hopfgartner's sexual liaisons with vulnerable students before the professor's imminent retirement. Neumann traps Sarah Goodman, an insecure graduate student trying to find her place at Yale, into initiating formal charges of sexual harassment against Hopfgartner. Soon Helmut's intellectual quest for the truth metamorphoses into a journey of justice and blood, one with unforeseen consequences.",0
2045753,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,UNK,"{""/m/05h83"": ""Non-fiction""}","Ruth had a very repressed childhood in Suffolk, Virginia. Her father, a failed rabbi who owned Shilsky's Grocery Store, made Ruth and her brother Sam work hard before and after school. They did their homework at the store when there were no customers at the counter. Ruth's father sexually abused her as a child. He did not allow her or her siblings to be friends with Gentiles or Blacks, but Ruth had a secret friend named Frances. They hung out at school and at her home secretly. Ruth also had a black boyfriend named Peter, something that was heavily taboo in a Jewish household at that time. Segregation was in action in the 1930s, '40s, and '50s, so they met secretly. Ruth became pregnant by Peter and she was extremely scared of what would become of her and Peter. She hid her pregnancy for as long as she could, but soon her mother discovered it and sent her to stay with her aunt in New York for the summer. Her Aunt Betsy helped Ruth get an abortion; Aunt Mary was mean but she gave Ruth a job in her leather factory where Ruth met a black man named Andrew Dennis McBride. Even though she didn't fall for him at first, she soon began to care about him more and more. They fell in love, married, and had eight children. Later on, Andrew fell dangerously ill and had to be hospitalized for his problems. Andrew McBride died of lung cancer before the birth of his eighth child with Ruth, James McBride. After the death of her husband, Ruth struggled to cope and deal with the responsibilities that come with having eight children. Later, Ruth remarried to another black man, Hunter Jordan, and had four more children. She never spoke of her Jewish upbringing or any of her family members. James McBride grew up in a family of 12 children with a black stepfather, a mother whose past was a mystery until he went out and discovered it for himself. At first, he was in fear of his mother, causing him to obey whatever she told him too. As he got older, he began to oppose what his mother said. When his father died, he too had problems dealing with his passing. He dabbled in drugs, mainly weed, and his grades and behavior plummeted. To straighten him out, his mother and step-father sent him away to live with a relative. While living there, James still led a delinquent lifestyle, doing drugs and losing jobs many times. However, he eventually returns his normal self and returns to his mother. Later in his life, James decided to look into his mother's past in order to have an easier emotional transition into his future. He had always been confused about his racial identity, which led to outrageous behavior and a lack of commitment. His supportive family put him in check, and he was able to find music and activities that reformed his life and gave it new purpose. Ruth died at her home in Ewing, New Jersey on January 9, 2010.",0
2046305,Time's Eye,Stephen Baxter,2003-03-03,"{""/m/06n90"": ""Science Fiction"", ""/m/014dfn"": ""Speculative fiction""}","In the year 2037 (in which the events of 2001: A Space Odyssey would take place by the 3001 Space Odyssey universe), the still-turbulent North West Frontier province of Pakistan near Afghanistan is being patrolled by UN peacekeepers. A helicopter, known as Little Bird, crewed by an American pilot, Chief Warrant Officer Casey Othic, a British observer, Lt. Bisesa Dutt, and back-up pilot Chief Warrant Officer Abdikadir Omar, an Afghan, is badly damaged by a villager using a R.P.G.. Forced to ditch, the crew are met by soldiers based at nearby Jamrud fortress, which houses a garrison of British troops from northern India, part of the British Empire. The soldiers believe the year is 1885. Casey is injured but Bisesa and Abdikadir are relatively uninjured and all three survivors are escorted to the fort to meet the commander, Captain Grove. Bisesa and Abdikadir explain to an initially unbelieving Grove what happened to them. Both parties eventually realise and accept the fact that they are from different periods. Both parties lost all communications before the crash and they hypothesise that it coincided with the “time-slip”. Also at the fort are American reporter Josh White and a British writer known as Ruddy – the young and still-unknown Rudyard Kipling. The British soldiers are outnumbered by sepoys and Gurkhas. Many strange metal orbs, known as the Eyes, are seen floating in the sky and they defy all attempts to examine them, even using advanced equipment scavenged from Little Bird. Other ‘visitors’ from different time periods appear in the vicinity; two hominids, known as ‘Seeker’, a mother, and her infant daughter ‘Grasper’. They are somewhere in the genetic chain between humans and apes (never clearly stated, but probably Australopithecus). They are captured and imprisoned by the soldiers. Simultaneously, Musa and Kolya, two Russian cosmonauts, and Sable, a North American astronaut, are returning to Earth from the International Space Station. They have also lost contact with ground control, but they manage to establish contact with Abdikadir, who’s using equipment from Little Bird. The cosmonauts orbit the Earth and take photographs. Abdikadir suggests that the Earth now comprises a conglomerate of different time periods from two million years ago, up to 2037, but have no clue as to why or who/what caused it. The cosmonauts decide to re-enter Earth’s atmosphere unaided and land near some camp fires spotted in central Asia, in the hope that the humans there will help them. Upon exiting the craft, Musa is decapitated by a Mongolian warrior, while Sable and Kolya are loaded onto a cart heading east. They have arrived in Central Asia when the Mongols were at the height of their power. The Cosmonauts are eventually taken to meet Genghis Khan, with whom they are able to communicate in the Mongolian language. The Khan keeps them alive as he believes they have been sent from heaven. Yeh-lu – an astrologer and adviser to The Khan - and Kolya work together to plan what they should do with the Mongol army. They decide that the Khan should lead his army into China to rebuild the trading posts and towns that were lost in the Discontinuity/time slip. Sable disagrees and convinces the Khan to take the army to Babylon as this is the only place on Earth (other than Abdikadir’s radio) that is broadcasting a radio signal of any sort. Sable believes this is where the power of this new world – which they name Mir (Russian for ""world"") - lies. Meanwhile, in Northern India, Bisesa encounters the army of Alexander the Great. Using a factor who speaks some Greek as an interpreter, the British forces and the Macedonians form an alliance and look toward Babylon. Alexander intends to establish a new capital there. Like Sable, Bisesa wants to examine the source of the radio signal. Alexander’s army arrives at Babylon before the Khan and has time to explore it. They discover that the western side of the city has been destroyed by an unknown disaster while the eastern side is filled with temples and ziggurats. An orb at least three times larger than those previously seen is discovered in the Temple of Marduk and is found to be the source of the radio signals. Casey receives a radio transmission from Kolya warning him that the Mongolians are heading to Babylon. Casey immediately informs Alexander who prepares his army for the battle. Sable catches Kolya's treachery, and The Khan punishes him by pouring molten silver into his eyes and ears and burying him alive beneath the throne. In battle, the Mongols are held at bay by Alexander’s forces, which have been supplied with firearms by the British forces and taught ‘modern’ military tactics. Sable manages to reach the Temple of Marduk; Ruddy attempts to stop her and is shot dead. Bisesa then confronts Sable and manages to turn the gun on her. The tide of the battle shifts toward the Mongols, but Kolya, who is barely alive, manages to kill the Khan, whilst committing suicide. In confusion, the Mongols retreat. Alexander has prevailed, and Babylon is now his to shape as he sees fit. The Macedonian, British, and modern humans spend the next five years rebuilding the city, while Bisesa devotes her time to studying the Marduk orb. Casey and Abdikadir are worried for her and lead her on an expedition exploring the Mediterranean Sea. Upon returning to Babylon, Bisesa reveals that she has established some manner of communication with the Orb and that it has agreed to take her home to her own time. Josh requests that she take him along and she agrees. The orb takes them to a large nuclear blast crater. Another orb arrives and takes her back to her apartment where her daughter Myra is waiting for her. The orb intended to leave Josh in the crater but, at Bisesa's request, it returned him to the Marduk orb. The penultimate chapter of the novel implies that the entities that created the orbs and the Discontinuity are similar or perhaps identical to those entities mentioned in Clarke’s earlier book 2001: A Space Odyssey, but does not explain why this happened.",0
2046417,The Enormous Crocodile,Roald Dahl,1978,"{""/m/016475"": ""Picture book"", ""/m/0dwly"": ""Children's literature"", ""/m/014dfn"": ""Speculative fiction"", ""/m/0707q"": ""Short story"", ""/m/01hmnh"": ""Fantasy"", ""/m/02xlf"": ""Fiction""}","One day an enormous crocodile goes tramping through the forest telling all the animals he's going to eat children. The animals tell him that it's a horrible thing to do but he tries to use his tricks to eat the tasty children nonetheless. However, every time he tries, the animals of the forest save the children. Later on, Trunky the elephant kills the crocodile by swinging him around in the air by his tail and letting him go until he flies into the sky and crashes headlong into the Sun. It is in the style of a picture book in contrast to Dahl's other books, illustrated by Quentin Blake. It was first published in 1978. A TV series based on the book is expected to come out sometime in 2012.",0
2046576,De Magnete,William Gilbert,1600,"{""/m/05h83"": ""Non-fiction""}",De Magnete consists of six books. # Historical survey of magnetism and theory of Earth's magnetism. # Distinction between electricity and magnetism. Argument against perpetual motion. # The terrella experiments. # Declination (the variation of magnetic north with location). # Magnetic dip and Design of the magnetic inclinometer. # Magnetic theory of stellar and terrestrial motion. Precession of the equinox.,0
2049650,What Is History?,Edward Hallett Carr,1961,UNK,"Chapter one, ""The Historian and his Facts"", explores how the historian makes use of historical facts. Carr notes that in the 19th century, western historians held to an empirical, positivist worldview that revolved around a ""cult of facts"", viewing historical facts as information that simply had to be assembled to produce an objective picture of the past that was entirely accurate and independent of any human opinion. Carr argues that this view is inherently flawed, because historians selectively choose which ""facts of the past"" get to become ""historical facts"", or information that the historians have decided is important. As an example, he notes that millions of humans have crossed the Rubicon river in Northeastern Italy, but that historians have only chosen to treat the crossing of the Rubicon by Julius Caesar in 49 BCE as an important ""historical fact"". Carr contends that historians arbitrarily determine which of the ""facts of the past"" to turn into ""historical facts"" according to their own biases and agendas. Carr proceeds to document the rise of non-empirical historians in the 20th century, who like himself argued that it was impossible to write an objective history, because all historical facts were themselves subjective. Although sharing their general view, he criticises the approach adopted by one of these non-empiricists, R. G. Collingwood, for insinuating that any one interpretation of history was as good as any other. He compares the situation facing the historian to the situation of Odysseus facing Scylla and Charybdis, remarking that they can fall into the ""untenable theory of history as an objective compilation of facts"" or they can fall into ""the equally untenable theory of history as the subjective product of the mind of the historian"". Instead, Carr argues that history should follow a middle-path, constituting a relationship ""of equality, of give-and-take"" between the historian and their evidence. He remarks that the historian continuously moulds his facts to suit their interpretation and their interpretation to suit their facts, and takes part in a dialogue between past and present. Summing up his argument, Carr puts forward his own answer to the question of ""what is history?"", remarking that ""it is a continuous process of interaction between the historian and his facts, an unending dialogue between the past and the present."" In his second chapter, Carr focuses on the influence that society plays on forming the approach of the historian and the interpretation of historical facts. He begins by highlighting the manner in which each individual is molded by society from birth, meaning that everyone is a ""social phenomenon"". He proclaims that this ""very obvious truth"" has been obscured by the ""cult of individualism"" &ndash; the idea that the individual was entirely separate from society &ndash; that emerged in western thought with the rise of classical liberalism. He accepts that this ""cult of individualism"" is an inevitable by-product of ""advancing civilisation"" but nevertheless considers it illogical. Carr highlights that, as individuals, historians are heavily influenced by the society that surrounds them, meaning that they too are ""social phenomenon"". In turn, he notes, this societal influence subsequently influences their interpretation of the past. As an example, he highlights the work of George Grote (1794&ndash;1871), an English historian and Enlightenment-era thinker whose depiction of ancient Athenian democracy in his History of Greece reflected ""the aspirations of the rising and politically progressive British middle class"" of which he was a part. In the same way, Carr argued that no individual is truly free of the social environment in which they live, but contended that within those limitations, there was room, albeit very narrow room for people to make decisions that have an impact on history. Carr made a division between those who, like Vladimir Lenin and Oliver Cromwell, helped to shape the social forces which carried them to historical greatness and those who, like Otto von Bismarck and Napoleon, rode on the back of social forces over which they had little or no control. Though Carr was willing to grant individuals a role in history, he argued that those who focus exclusively on individuals in a Great man theory of history were doing a profound disservice to the past. As an example, Carr complained of those historians who explained the Russian Revolution solely as the result of the ""stupidity"" of Emperor Nicholas II (which Carr regarded as a factor, but only of lesser importance) rather than the work of great social forces. In the third chapter, ""History, Science and Morality"", Carr looks at the disputed claims that history constitutes a science. He then highlights that there are five objections to considering history a science, and proceeds to discuss each of these. First, he looks at the idea that while science looks at general theories, history",0
2050049,À rebours,Joris-Karl Huysmans,1884-05,"{""/m/05hgj"": ""Novel""}","Jean Des Esseintes is the last member of a powerful and once proud noble family. He has lived an extremely decadent life in Paris, which has left him disgusted with human society. Without telling anyone, he retreats to a house in the countryside. He fills the house with his eclectic art collection (which notably consists of reprints of paintings of Gustave Moreau). Drawing from the theme of Gustave Flaubert's Bouvard and Pecuchet, Des Esseintes decides to spend the rest of his life in intellectual and aesthetic contemplation. Throughout his intellectual experiments, he recalls various debauched events and love affairs of his past in Paris. He conducts a survey of French and Latin literature, rejecting the works approved by the mainstream critics of his day. Amongst French authors, he shows nothing but contempt for the Romantics but adores the poetry of Baudelaire and that of the nascent Symbolist movement of Paul Verlaine, Tristan Corbière and Stéphane Mallarmé, as well as the decadent fiction of the unorthodox Catholic writers Auguste Villiers de l'Isle-Adam and Barbey d'Aurevilly. He rejects the academically respectable Latin authors of the ""Golden Age"" such as Virgil and Cicero, preferring later ""Silver Age"" writers such as Petronius and Apuleius as well as works of early Christian literature, whose style was usually dismissed as the ""barbarous"" product of the Dark Ages. Schopenhauer, he exclaims, has seen the truth, and he clearly expressed it in his philosophy. He studies Moreau's paintings, he tries his hand at inventing perfumes, and he creates a garden of poisonous flowers. In one of the book's most surrealistic episodes, he has gemstones set in the shell of a tortoise. The extra weight on the creature's back causes its death. In another episode, he decides to visit London after reading the novels of Dickens. He dines at an English restaurant in Paris while waiting for his train and is delighted by the resemblance of the people to his notions derived from literature. He then cancels his trip and returns home, convinced that only disillusion would await him if he were to follow though with his plans. Eventually, his late nights and idiosyncratic diet take their toll on his health, requiring him to return to Paris or to forfeit his life. In the last lines of the book, he compares his return to human society to that of a nonbeliever trying to embrace religion.",0
