id,title,author,published_date,categories,summary,page_count
17370186,Sasquatch,Roland Smith,1977,"{""/m/01hmnh"": ""Fantasy""}","When Dylan accompanies his father to a meeting of the Bigfoot International society, he's sure that it's just another of Dad's odd hobbies. Soon after, his father joins the society's sinister leader in an expedition to hunt down a Sasquatch specimen, and Dylan decides to go along. He hooks up with an old hermit who seems to be familiar with the area and the legend. When it appears that someone is following the old man, Dylan begins to suspect that his companion may be hiding a mysterious past. In addition, evidence that the Sasquatch may be more than a legend begins to accumulate and Dylan realizes he must prevent the society from killing them. With an exciting climax set amid a Mount Saint-Helens eruption, this fast-moving, suspenseful story provides lots of action and appeal.",141
17371752,The Temple of the Ten,H. Bedford-Jones,1973,"{""/m/01hmnh"": ""Fantasy""}",The novel adventures in the realms of Prester John.,0
17373247,The Judas Boy,Simon Raven,1968,['Fiction'],"The story takes place in 1962. Tom Llewyllyn have been working at the BBC for some years. He engages Fielding Gray to do a documentary about Cyprus. Gray, who had his face disfigured on that very island is reluctant but gives in since he hopes to find some facts that will give him some kind of revenge. Llewyllyn is not terribly happy in his marriage with the sloppy and not 100% mentally stable Patricia. Her sister Isobel, on the other side, is very happily married to Gregory Stern. The publisher Stern has lately become very interested in his Jewish heritage and neglects his publishing a bit. When Gray goes by train to Greece he meets Leonard Percival, who warns him to continue the trip on that particular train. A nervous Gray eventually jumps of the train in Yugoslavia right before it crashes off a bridge, killing all aboard. Gray, who is unharmed, is transported to Athens where he meets friend and colleague captain Detterling. Meanwhile, Somerset Lloyd-James and Lord Canteloupe, scared that nasty things about the British engagement on the island will be revealed, are trying to prevent Llewyllyn and Gray from making their documentary. Gray and Detterling also meet the couple Max de Freville and Angela Tuck. De Freville is trying to make a comeback as a gambler and tells some interesting things about Cyprus. Gray has sex with Angela and they discus memories from the summer of 1945. Leonard Percival arrives also and confirms that forces on Cyprus wanted to kill Gray. An important person in this group is Earl Restarick, an American spook working for the CIA. De Freville can, however, prove that this man has been involved in killings on Cyprus since he left a handkerchief near the body of a murdered boy. Gray, after arriving at Cyprus, manages to find the body and the handkerchief. To get more proof against Restarick, Gray wants an interview with the famous guerrilla leader colonel Georgios Grivas. Restarick, who has been following the affair, has his own interview with Angela Tuck and she reveals some of Grays’s weaknesses. Somerset Lloyd-James is trying to drag Tom Llewyllyn down by using Maisie but she refuses, and even tells Llewyllyn about the dodgy business. Restarick sends out the beautiful Greek boy Nicos to catch Gray, and he manages quite well. The somewhat confused Gray takes him for his dead lover Christopher. Nicos manages to keep Gray away from Athens and Grivas and Gray forgets about all his duties. Meanwhile, Tom Llewellyn is fired from the BBC since it turns out that he hasn’t had a National Insurance Card for years and didn’t even know about it. Tom has even lied about the card since he wasn’t that interested in the matter. When Restarick hears about this he recalls Nicos, who unceremoniously dumps the devastated Gray. At that moment Isobel Stern is having a miscarriage in London. Gray stays in Argos and drinks very heavily for a week but Max de Freville, a somewhat decent fellow, sends his friend Harriet Ongley to pick him up and get him in shape. Tom is invited to take up a Namier Fellowship at Lancaster College and accepts - right at the moment when his wife Patricia finds she’s pregnant for the second time. sv:The Judas Boy",204
17374248,Éramos Seis,Maria José Dupré,1943,UNK,Éramos Seis chronicles the struggles of a middle-class family in São Paulo through the eyes of its matriarch Dona Lola.,0
17376344,Chandler College,UNK,UNK,UNK,"Sophomore Tom Brautigan couldn't wait to get back to Chandler College. Away from his parents' divorce. Away from his suicidal brother. Back to the relative insanity of dorm life. Senior Elsie Barnum is just a few months away from graduation. After a string of bad decisions, including sleeping with a professor, Elsie grows increasingly desperate in her outlook on life. Both Tom and Elsie are searching for something at Chandler College...is it each other?",0
17378957,Almuric,Robert E. Howard,UNK,"{""/m/06n90"": ""Science Fiction"", ""/m/014dfn"": ""Speculative fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/02xlf"": ""Fiction""}","The novel is a planetary romance in which Esau Cairn, a former boxer seeking a life strenuous enough for his great strength and violent nature, is transported from Earth to the planet Almuric to escape the clutches of a corrupt city government. Cairn finds ape like human tribes in fortified towns and fights other apelike humans, winged demons, and various monsters. By the end of the novel, he and his friends from the towns Khor and Koth capture Ugg - citadel of the winged Yaga demons.",0
17379669,Oreo,Fran Ross,1974,"{""/m/05hgj"": ""Novel""}","Born to a Jewish father and black mother who divorce before she is two, Oreo grows up in Philadelphia with her maternal grandparents while her mother tours with a theatrical troupe. Soon after puberty, Oreo heads for New York with a pack on her back to search for her father; but in the big city she discovers that there are dozens of Sam Schwartzes in the phone book, and Oreo's mission turns into a wickedly humorous picaresque quest. The ambitious and playful narrative challenges accepted notions of race, ethnicity, culture, and even the novelistic form itself; its quest theme is inspired by that of the Greek tale of Theseus. Ross uses the structure of the Theseus myth to both trap Oreo and allow her to reinvent it. Oreo's white father, who abandoned her, forces her to live out this inherently white, male narrative. However, the trope of lost patriarchy is essential in black cultures so Oreo can reappropriate the myth and make it entirely non-foreign. Furthermore, Oreo reinvents the archaic myth by living a black narrative through it, suggesting that blacks can reappropriate themes from the white culture they are forced to live in. The search for paternity within the Theseus myth is essentially futile since Oreo gains nothing from finding her father, which undermines the importance placed on the search for paternity.",0
17381904,House of Many Ways,Diana Wynne Jones,2008,"{""/m/014dfn"": ""Speculative fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/0dwly"": ""Children's literature""}","Charmain Baker has led a respectable, sheltered life. She has spent her days with her nose in a book, never learning how to do even the smallest household chores. When she suddenly ends up looking after the tiny cottage of her ill Great Uncle William she seems happy for the adventure, but the easy task of house-sitting is complicated by the fact that Great-Uncle William is also the Royal Wizard Norland and his magical house bends space and time. Though she is supposed to clean up the mess Great-Uncle William has left the house in, Charmain knows next to nothing about magic, and yet she seems to work it in the most unexpected way. The house's single door can lead to almost any place - from other rooms like the kitchen, to faraway places like the Royal Palace, and even other time periods. In her first days in the magical house she ends up looking after a magical stray dog named Waif, had an encounter with a horrible lubbock, has to share a roof with a confused young apprentice wizard named Peter, tries to work some spells from her Great Uncle William's library, and has to deal with a clan of small blue creatures called Kobolds. When Charmain is caught up in an intense royal search to remedy the kingdom's financial troubles, she encounters Sophie Pendragon, her son Morgan, a beautiful child named Twinkle (who is really Howl in disguise), and their fire demon Calcifer. One of the messes Twinkle gets Charmain into results in Twinkle climbing onto the roof of the Royal Mansion. She is soon involved in curing the kingdom of its ills and rediscovering the long-lost Elfgift.",432
17382754,The York Realist,Peter Gill,UNK,UNK,"It is set in the early 1960s and revolves around George (a Yorkshire farm labourer involved in a production of the York Mystery Plays who withdraws from the production), John (the production's shy assistant director who tries to convince him to come back), the love affair between them, and the clash between regional and London culture.",0
17384208,In Good King Charles's Golden Days,George Bernard Shaw,1939,UNK,"A discussion play, the issues of nature, power and leadership are debated between King Charles II ('Mr Rowley'), Isaac Newton, George Fox and the artist Godfrey Kneller, with interventions by three of the king's mistresses (Barbara Villiers, 1st Duchess of Cleveland; Louise de Kérouaille, Duchess of Portsmouth; and Nell Gwynn) and his queen, Catherine of Braganza.",158
