id,title,author,published_date,categories,summary,page_count
15273424,Double Solitaire,Melinda M. Snodgrass,1992-04,"{""/m/06n90"": ""Science Fiction"", ""/m/014dfn"": ""Speculative fiction""}","In a previous volume Dr Tachyon had found his personality placed in the body of a pregnant teenage girl by his evil grandson Blaise. Blaise flees with Tachyon's body to Tachyon's home planet Takis. Determined to recover his body Tachyon and his friends Popinjay and Cap'n Tripps purchase travel on an alien spaceship and head to Takis. While there they have to fend off an attack by an alien race, in the course of which one of Cap'n Tripps' personas is killed.",0
15275289,Owen Glendower,John Edward Lloyd,1931,"{""/m/0hwxm"": ""Historical novel""}","Rhisiart arrives at Dinas Bran, in the company of fellow-travellers including Brut and a group of monks led by the Abbot of Caerleon, to find himself embroiled in a struggle between the local authorities, who are about to burn ""Mad Huw"", a local friar who preaches that King Richard II of England is still alive, and those trying to prevent the burning. Mad Huw’s chief protector is a teenage girl, Tegolin, known as the ""Maid of Edeyrnion"", and Rhisiart immediately becomes infatuated with her. Having succeeded in preventing the burning, Rhisiart is approached by Meredith, the son of Owen Glendower, who invites him and his fellow-travellers to Owen’s stronghold at Glyndyfrdwy. They arrive there, in the company of Father Rheinalt (Tegolin’s natural father) and Father Pascentius from the nearby abbey of Valle Crucis, in time to save the life of Gruffydd Young, who has been captured and mistaken for a spy by Owen’s men. At Glyndyfrdwy they meet Owen’s wife (the “Arglwyddes”) and his eldest son, Griffith (Gruffudd ab Owain Glyndŵr), but Rhisiart is particularly taken with Owen’s young daughter, Catharine. After feasting and entertainment, they witness the death of the bard Iolo Goch. With his last breath, the bard predicts Owen’s rebellion. The monks, Rhisiart, Brut, Mad Huw, Master Young and a few other chosen individuals are summoned by Owen to give their opinions on the best course of action. During the meeting, a messenger arrives from the Pope in Rome. The following day, Rhisiart learns that the papal messenger has taken word of the proposed rebellion to Owen’s enemies, and Owen must act quickly. He has agreed to the Church’s demand that he give up Tegolin, Mad Huw, and a young woman named Alice, a former servant at Ruthin who has been captured by Owen’s men. Owen has refused to give up Walter Brut, but Brut insists on accompanying the others to Valle Crucis, and Rhisiart goes with them, gradually finding himself strangely attracted to Alice. The abbot of Valle Crucis, though sympathetic to their plight, allows the hostages to be taken into custody at Rhisiart’s ancestral castle of Dinas Bran, now the home of Tegolin’s mother, Lowri, and grandmother, the Lady Ffraid. On arrival at the semi-ruined castle of Dinas Bran, Rhisiart is taken into the custody of Adda, the elderly seneschal, who shows him a famous relic, the so-called “sword of Eliseg”. He is introduced to more of the castle’s female residents, including the mysterious Luned, her friend Efa (a teenage girl who has volunteered to be sacrificed as the “bride of Derfel”), and the dwarf Sibli. All three wait on Lowri’s mother, Ffraid ferch Gloyw, in her tower room. Rhisiart comes close to being seduced by Lowri, but she departs shortly after his arrival, with her lover Denis Burnell, the constable of the castle. Rhisiart and Brut are held hostage in the castle for three months, until Lowri and Denis return. Rhisiart makes an assignation with Lowri, but after he and Sibli eavesdrop on her and her ex-husband, Simon (now a prisoner at the castle), he realises that Lowri feels nothing for him and is making use of him in a perverted game she is playing with Simon. Soon afterwards the castle receives an unexpected visit from a party including Harry Hotspur and the young Prince of Wales, Henry of Monmouth (the future King Henry V of England). With them are monks from Valle Crucis, one of whom turns out to be Owen Glendower in disguise. Owen reclaims the hostages and takes them to Glyndyfrdwy, where he is proclaimed Prince of Wales by his followers. Chief among these is Crach Ffinnant, “the Scab”, a self-proclaimed prophet who follows the rule of St Derfel. Owen is expected to take Efa as his ceremonial “bride”, but instead he takes her to the home of his friend, the miller, Broch o’Meifod. Rhisiart, newly appointed Owen’s secretary, accompanies them. The miller’s wife, upset by her husband’s decision to join Owen’s rebellion, puts a curse on him, saying that he will only be successful as long as he destroys and kills, but will fail when he tries to rebuild. Almost two years pass, and Rhisiart continues to serve Owen as secretary, whilst beginning a romance with Owen's daughter Catharine. Owen, though aware of their relationship, has other plans for his daughter, as a potential pawn in the political game. After Adda is brutally murdered with the sword of Eliseg by the son of Lord Grey of Ruthin, attitudes towards the English harden. At the Battle of Pilleth, Owen is wounded but the Welsh are victorious against an army led by Edmund Mortimer. Rhisiart is horrified by the desecration of dead English bodies by a group of women led by Lowri. Mortimer, left unransomed by the English king, agrees to a marriage with Catharine that will give Owen the assistance of both the Mortimer and Percy dynasties. Rhisiart makes plans to elope with Catharine, but she refuses, choosing to obey her father's wishes. A further two years go by, and the narrative passes over the Battle of Shrewsbury and the death of Hotspur. Brut has married Alice, and the marriage of Catharine and Mortimer appears successful. Owen is tempted by prophecies he has heard about the crowning of a great king by a girl in armour, and toys with the idea of using Tegolin for this purpose. He continues to negotiate the Tripartite Indenture with Hotspur's father, the Earl of Northumberland, and receives ambassadors from King Charles VI of France. One of these, Gilles de Pirogue, is interrupted by Rhisiart and Father Pascentius in the process of torturing a dog and an elderly Jew, with the encouragement of Lowri and Sibli. Rhisiart's intervention causes a diplomatic incident. Owen signs the Tripartite Indenture, despite the news of a defeat for his forces in the north and the fatal injuries to his trusted ""captain"", Rhys Gethin (Lowri's current lover). He is obliged to punish Rhisiart for his offence to the French ambassador, and is about to banish him from the court at Harlech Castle when the other ambassador intervenes, ensuring that Rhisiart can remain in service when Owen's parliament meets. Rhisiart, Brut, Mad Huw and Father Rheinalt are scandalized when Owen forces Tegolin to appear before the assembled troops wearing golden armour, and they prepare to oppose the prince's scheme to take her into battle with him. Through their intervention, and that of his own son Meredith, Owen is persuaded to alter his plans, and gives Tegolin to Rhisiart in marriage. Following the ceremony, Rhisiart foils an assassination attempt by Dafydd Gam at the chapel door. Rhisiart and Tegolin are sent with an army to relieve the prince’s forces on the Usk, and the focus of the action shifts to Owen himself. He banishes the interfering Father Pascentius from the castle, but decides to release Dafydd Gam, who in his superstition has concluded that Owen is protected by powerful spirits and now wishes to serve him. Owen’s other followers, initially suspicious of Gam, are horrified when, during a pilgrimage to the shrine of Derfel, Crach Ffinnant is apparently killed by Gam in a mysterious “accident” arranged with Efa’s collusion. On top of the news of Crach Ffinnant’s death comes word that Owen’s armies on the Usk have been defeated. Owen’s own brother has been killed, as has his loyal supporter, the Abbot of Caerleon. Rhisiart and Tegolin have been taken prisoner, along with Owen’s eldest son Griffith. The Arglwyddes rebukes her husband in front of his remaining followers. With Rhys Gethin on his deathbed, Lowri, driven mad by the turn of events, murders her ex-husband Simon. As Harlech Castle fills with confusion and discontent, Denis Burnell and Sir John Oldcastle arrive to visit Owen. As they stand on the shore conversing with Broch, they witness the approach of two ships: one from France and another from Anglesey, the latter carrying Efa’s fiancé, a member of the Tudor family with whom Owen is allied. An English pirate ship attacks the French vessel, and Owen and Broch plunge into the sea to rescue what they take to be a Frenchman. It turns out to be a chimpanzee, sent as a gift for Owen by the French king. While they are recovering from their ordeal, a messenger arrives to tell them that a French army has landed safely in Milford Haven. Broch makes the decision to leave Owen and return to his family. A few months later, Rhisiart and Brut are prisoners in the city of Worcester when Owen arrives at the head of a large army, having recovered many of his losses with the aid of the French. Lacking reliable military advisors, he delays the decision to storm the city until it is too late, and is forced to retreat. This part of the narrative is seen partly through the eyes of the young herald, Elphin. Owen has been allowed a visit from Tegolin, who tells him that, by sleeping with the custodian, she has been able to obtain a guarantee that Rhisiart's life will be spared. She gives Richard a phial containing a colourless liquid which she claims is ""certain death"". The two prisoners are interviewed by King Henry and the Archbishop of Canterbury. Rhisiart is condemned to the Tower of London and Brut to be burned at the stake. Rhisiart, in order to prevent his friend's suffering, tricks him into drinking the contents of the phial, and Brut dies instantly. The action moves forward to 1416. Owen's rebellion is over, and Catharine's son Rhisiart Mortimer is being cared for by Elphin, now known as ""Father Sulien"". Henry V is now on the throne, young Rhisiart's parents are both dead, and his godfather Rhisiart is at liberty. The boy tells Elphin/Sulien of a hermit who lives on a nearby mountain, and the two go to the hermit's cave to find that it is Broch. With him is Owen, now an old and sick man, and the prince is reunited with his grandson. Rhisiart ab Owen arrives in the company of Lord Talbot, sent by the new king to offer a pardon to Owen. Owen, using what seems to be magic, appears in a vision to both Rhisiart ab Owen and young Rhisiart Mortimer. By the time they reach his mountain retreat, he is dying, and passes away just at the moment the pardon is about to be bestowed, causing Rhisiart ab Owen to cast the document into the fire. The insult to the king's message prompts a formal but non-fatal duel between Rhisiart and Talbot, which Rhisiart wins. The book ends with Owen's son, Meredith, returning from his father's cremation. There is an atmosphere of optimism about the future of Wales. The fates of the remaining major characters are made known in the course of the epilogue: Dafydd Gam is ""ransomed"" but remains Owen's servant; the ransom money is used to help construct Owen's last remaining hiding places, and Gam is later killed in the king's French wars. Mortimer dies before Harlech is taken, his wife Catharine is taken prisoner and dies of plague while in captivity, along with her daughters. Sibli leaps to her death from the battlements of the castle when it is taken by the English. Meredith is pardoned by the king and goes to live quietly with his wife, though they have no children. Elliw's father, Rhys Ddu, is killed during the taking of Aberystwyth Castle, an event for which Elliw blames Owen. Lowri has returned to live with Denis Burnell at Dinas Bran. Mad Huw died at about the same time as Master Shore, the man with whom Tegolin was living. Tegolin and Rhisiart have a daughter, Catharine, and are due to be reunited at last, just as the book ends.",190
15275504,The Liars' Club,Mary Karr,1995,"{""/m/016chh"": ""Memoir""}",The book tells the story of Karr's troubled childhood in a small Texan town in the early 1960s. Using a non-linear storyline she describes the troubles of growing up in a family and town where heavy alcohol abuse and psychological problems are common issues.,338
15278931,My Life as a Traitor,Zarah Ghahramani,2007-12,UNK,"The biography focuses on analysing the life of the author, Zarah Ghahramani and her imprisonment in the infamous Evin Prison. After taking part in student demonstrations at Tehran University, Ghahramani was taken, by police, from the streets of Tehran and put into this prison, where she was tortured and beaten. When in Prison, she was subject to not only beatings, but psychological torture, only retaining her sanity via scratching messages to fellow prisoners. She is kept in the prison for almost one month, and is released after being driven to a distant desert outside of Tehran, where, at the time, she was unsure of her fate and whether or not she would be executed or released.",0
15279338,The Sight,David Clement-Davies,2002-06-07,"{""/m/014dfn"": ""Speculative fiction""}","At the beginning of the novel, a Dragga (the term a wolf uses for the dominant male of a pack) named Huttser, and his mate, the Drappa (The term for dominant female), Palla, seek a cave in the side of a mountain in which Palla had grown up, and where she can nurse the pups that were growing in her womb. They are trying to find this cave in order to raise their cubs in secret from Morgra, Palla's evil half-sister. Many dark rumors have cropped up around Morgra, and some say that she is afflicted with a feared power known as the Sight. Morgra has dark intentions for the wolf pack, which revolve around a legend which brings the wolves together with their most feared enemy: Man. The family experiences trying times and survives through death, sorrow, and pain to stand against Morgra and her hatred. But is their love enough to survive through a prophecy that promises the enslavement of all earth's creatures? Does Morgra win or does the family pull through with their life saving quest to save the ways of the wolf win to have freedom from the sight?",0
15279566,The Film Club,David Gilmour,2007-09,['Biography & Autobiography'],"David Gilmour allowed his 15-year-old son Jesse to stop going to school without getting a job under the condition that they watch three films each week together. They go by their film schedule for three years while discussing them with each other. During this time, Jesse has trouble with the influence of drugs and his girlfriend. By the book's completion, Gilmour works harder and Jesse tries to live successfully.",248
15285623,A stranger came ashore,Mollie Hunter,1975,"{""/m/01jfsb"": ""Thriller"", ""/m/01hmnh"": ""Fantasy"", ""/m/03mfnf"": ""Young adult literature""}","One night on Black Ness, the Hendersons are sitting at home in their but-and-benhouse. There is a heavy storm outside. Then a figure bursts through the door, soaking wet. He is tall, lean and handsome, and calls himself Finn Learson, and he claims to be the only survivor of a shipwreck. The Hendersons trust and help him, except the youngest child, Robbie, his Old Da (grandfather), and his dog Tam, who are suspicious of Finn. Old Da takes an instant dislike to Finn, and Robbie also senses the man is not what he seems. Later that night, when the family have retired to bed, Robbie cannot sleep and hears peculiar noises coming from the main room, where Finn Learson and the dog, Tam, are sleeping. Robbie ventures to peek around the door, and is horrified to see that Tam is crouched low to attack Learson, but Learson gazes deep into the dog's eyes... sending Tam into a calm sleep. Robbie is appalled but hides what he has seen. Old Da mysteriously dies not long after, but before he does he warns Robbie not to trust Finn. He reminds Robbie of stories of selkies, sea spirits which are seals in the water, but are able to shed their seal skin on dry land, and appear as beautiful seductive humans. Robbie remembers stories about the Great Selkie, the malign ruler of the selkies, who dwells in his sea-palace and seduces golden-haired girls away with him to his home under the sea. Every so often, the Great Selkie returns to find another human bride, as each bride he abducts dies whenever she tries to escape his clutches; he then uses their golden hair to roof his palace. Robbie begins to fear for his elder sister, Elspeth, who is golden-haired, very beautiful and entranced by Finn Learson. Robbie becomes convinced that Finn is the Great Selkie, but his family does not believe him. Elspeth states that she will choose one man, Finn or Nicol,(Nicol, who was her man before Finn Learson came ashore) to marry her on the celebration night of Up Helly Aa. Robbie goes to the schoolmaster, Yarl Corbie, for help. Yarl has been accused of being a wizard. Yarl reveals that Finn is indeed the Great Selkie, that he knew all along, and that Finn will try to tempt Elspeth to join him under the sea, as he did with Yarl's fiancee many years before. They trap Finn and fight. Yarl uses his magic to morph into a raven, pulling out one of Finn's eyes. Finn, revealed as the Great Selkie, flees back into the sea in his seal form. He can still hunt fish with his remaining eye, but he can no longer return ashore to tempt girls away with him, as without an eye, he is no longer handsome.",0
15286333,Death is my Trade,Robert Merle,1954,"['World War, 1939-1945']","The story begins in 1913, when Lang is 13 years old. His parents give him a harsh catholic education, to which he reacts badly. His unstable father, with whom the young Lang has an awkward relationship, wants him to become a priest. At the age of fifteen, Lang starts a military career which leads in 1943 to the post of commandant of Auschwitz. At first a concentration camp, later an extermination camp, the camp, near town of Auschwitz, was the site of the “slow and clumsy creation of a death factory”. Lang works hard to achieve his mission: to kill as many Jews as possible, disposing of the bodies as efficiently as possible.",304
15287149,Man and Boy,Tony Parsons,1999,"{""/m/02xlf"": ""Fiction"", ""/m/01qxvh"": ""Romance novel""}","Harry Silver is a successful television producer about to turn 30. He is happily married, has a four-year-old son and drives a convertible sports car. Then he spends the night with a colleague from work and his life falls apart; his wife leaves him and emigrates to Japan, he loses his job and he has to cope with being a single parent... While coping with the stress of being a single parent, he meets another woman at a coffee shop, a woman whom he has already met with her child, then they apart Harry finds a new job and eventually moves on with his life.",0
15290077,Waiting for The Rain,Sheila Gordon,2007,"{""/m/0dwly"": ""Children's literature""}","When the book begins, Tengo and Frikkie are two young boys on Oom Koos's farm. Frikkie visits on holidays to escape the grinding boredom of the school term, and Tengo lives there with his family. Over time, Tengo comes to see more and more that their friendship is hesitant and tenuous due to the imposing laws of Apartheid, and wants to know more. He cannot understand why Frikkie does not like school when there is so much to learn. He desperately wishes to go to the city and get an education. To quench his thirst for knowledge, Selina asks for books from Mrs. Miller. Tengo receives them and loves them, but they only make him want to know more. Over the course of this book, Tengo is also learning more about Apartheid and how it functions. His cousin Joseph, who lives in the squalid township of Johannesburg, visits one day and tells Tengo of the evils that must be faced every day there. Tengo's eyes are opened after this conversation, and through several more events, he is determined to go to Johannesburg to get an education. He gets permission and leaves for the city. He finds that the city is smelly and noisy like Frikkie said it would be. In Part Two, Tengo becomes a much more active member in the fight against the white regime. About four years later than Part One, Part Two details more closely on Tengo's life in Johannesburg, and only briefly visits Frikkie as he is serving his mandatory term in the army. Tengo is receiving tutoring from Rev. Gilbert, and living with the Millers for a time. Soon, however, more and more protests break out in response to stricter rules set by the white government, and Tengo's school is shut down. He now has a choice to make: should he choose education and try to matriculate to college, or join the demonstrations against Apartheid? He wants to continue his education, but does not see how this is possible - at least, not until Joseph returns and offers him a chance to go overseas and be schooled. As Tengo tries to make the decision, the army is sent out to stop the erupting riots, and Frikkie arrives in Johannesburg as an enemy to Tengo and his fellow blacks. *Oubaas means ""old master""; Frikkie's uncle. *Kleinbaas - ""young master""; Frikkie is referred to as this by the black people who work on Oom Koos' farm. *Kaffir - a derogatory term directed at native South Africans. Similar to Nigger as used in the USA. Literally translated from Arabic, Kuffar means ""non-believer"". *Piccanin - a slightly derogatory term meaning one who is young and/or foolish. *Kraal - Small villages of mud huts for the blacks to live in.",16
