id,title,author,published_date,categories,summary,page_count
11569507,Dry Bones that Dream,Peter Robinson,1994,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery""}","One May evening, two masked gunmen tie up Alison Rothwell and her mother, take Keith Rothwell, a local accountant, to the garage of his isolated Yorkshire Dales farmhouse, and blow his head off with a shotgun. Why? This is the question Detective Chief Inspector Alan Banks has to ask as he sifts through Rothwell’s life. Rothwell was generally known in the area as a mild-mannered, dull sort of person, but even a cursory investigation raises more questions than answers. When Banks’s old sparring partner, DS Richard “Dirty Dick” Burgess, turns up from the Yard, the case takes yet another unexpected twist, and Banks finds himself racing against time as the killers seem to be dogging his footsteps. Only after he pits his job against his sense of justice does he discover the truth. And the truth leads him to one of the most difficult decisions of his career.",0
11569546,Innocent Graves,Peter Robinson,1996,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery""}","When last seen alive, sixteen-year-old Deborah Harrison was on her way home from school. Her friend Megan thinks she saw the shadowy figure of a man behind Deborah as they waved goodbye on the bridge, but the fog was so thick that evening she can’t be sure. Not long after, Deborah’s body is found in the local cemetery. The murder terrorises the wealthy enclave of St Mary’s, Eastvale, and because Deborah was the daughter of a prominent industrialist, high-flying new Chief Constable Jeremiah “Jimmy” Riddle puts pressure on Detective Chief Inspector Alan Banks and his team to catch the killer without delay. And soon, partly thanks to the work of new boy Detective Inspector Barry Stott, it looks as if they have done. But Banks is not convinced. While the community breathes a collective sigh of relief and turns into a lynch-mob, Banks examines the loose ends: a vicar, accused of sexually harassing a refugee worker, who lies about his whereabouts at the time of the murder; his straying wife; a schoolteacher with a dark secret; the accused’s vindictive ex-girlfriend; a teenage thug who has threatened Deborah and her family with violence. And then there are Deborah’s own family secrets. With each new piece of information, a different pattern is formed, until Banks is forced to incur the wrath of Jimmy Riddle if he hopes to solve the case.",0
11569590,Dead Right,Peter Robinson,1997,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery""}","On a rainy night in Eastvale, a teenager is found in an alley, smashed over the head with a bottle and then kicked to death. At first it looks like a typical after-hours pub fight gone terribly wrong, but Detective Chief Inspector Alan Banks and Detective Constable Susan Gay quickly learn that the victim, Jason Fox, was a member of a white power organization known as the Albion League. Football-mad Jason, it seems, was very good at his office job–bright, energetic, quick to learn–but was let go because of his racist views. As Banks follows the leads, he comes up with a number of possible suspects: the Pakistani youths Jason had insulted earlier in an Eastvale pub; Jason’s business partner, Mark Wood, and his shady friends; someone in the Albion League itself, someone who resented Jason’s growing power and influence. Or are things even more sinister than they appear? The investigation takes a surprising twist when Banks is mysteriously summoned to Amsterdam, where he is introduced to the bizarre world of cyber-Nazis on the Internet. As the detectives struggle to solve the mystery of Jason’s death, they also battle their own problems. Susan finds herself in a puzzling relationship with a fellow DC, and tensions that have been brewing for some time between Banks and his wife Sandra finally come to a head. Banks also has to face the challenge of working with Chief Constable Jeremiah “Jimmy” Riddle, a high-flyer who favours a hands-on approach to the job, and who is more concerned with appearances than he is with truth. Just when everything seems cut-and-dried, Banks discovers something that turns the case on its head. Something that might cost him his job.",0
11569657,In a Dry Season,Peter Robinson,1999,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery""}","When a boy finds a skeleton buried in a dried-up reservoir built on the site of a ruined village, Detective Chief Inspector Alan Banks is brought in by his arch-enemy Chief Constable Jeremiah “Jimmy” Riddle to head what looks like being a dull, routine investigation. It turns into anything but. With the help of Detective Sergeant Annie Cabbot, Banks uncovers long-kept secrets in a community that has resolutely concealed its past. One former resident, now a writer, reveals her memories of Hobb’s End, the village that died before the reservoir was built. Her first person narrative, touched with both innocence and irony, takes us from 1941 to 1945, recreating another age, an era of rationing, of Land Girls, of American airmen, of jitterbugging and movies. And of murder. As Banks and Annie unravel the deceptive and disparate relationships of half a century ago, suspense heightens and the past finally bursts into the present with terrifying consequences.",0
11569757,The Blind Man Of Seville,Robert Wilson,2003,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/02xlf"": ""Fiction""}","The novel concerns a series of vicious murders in Seville, and in turn these murders lead protagonist Falcon to look into the shady life of his deceased father, an acclaimed artist who fought in the Second World War. Falcon's investigations cause him to unearth shocking revelations about his father's past, and bring him to an emotional brink. The novel's structure is unusual, being told from the present perspective and also through a series of diary entries penned by Falcon's father during his war-time experiences.",0
11572793,The Silent and the Damned,Robert Wilson,2004,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/02xlf"": ""Fiction""}","Falcon, Sevillian Chief Inspector, works in the grinding July heat, with his reliable team, to investigate a series of local suicides. Suspecting that the first death could in fact be a murder, the team follow the links from deaths to political corruption, and abuse on an horrific scale. Hampered by the inevitable difficulties arising from international twists to his investigation, and the constraints of a restrictive hierarchy, Falcon and his fellow detectives nevertheless manage to follow his hunches and insights to ultimate success, showing that some criminals pay some debts, and saving the cousins from their self-destruction.",0
11572980,The Hidden Assassins,Robert Wilson,2006,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/02xlf"": ""Fiction""}",The novel tackles themes of terrorism.,0
11574119,Grimble,Clement Freud,1968,UNK,"Grimble is a boy of ""about 10"" who has parents that can be described as eccentric. Returning from school one day, he discovers that they have gone to Peru for a week leaving him with a fridge filled with bottles of tea, an oven filled with sandwiches, a tin full of sixpence pieces and a list of five names and addresses of people he can visit to get help with dinner. Each day he visits a new address, though on each occasion his host is out. The book is a humorous account of his life alone for five days.",0
11574603,The Generals,Simon Scarrow,2007-05-31,"{""/m/02p0szs"": ""Historical fiction"", ""/m/0hwxm"": ""Historical novel""}","In the turbulent aftermath of the French Revolution Napoleon Bonaparte is accused of treachery and corruption. His reputation is saved by his skill in leading his men to victory in Italy and Egypt. But then he must rush home to France to restore order amidst political unrest, and to find peace or victory over the country's enemies, foremost of which is England-and Arthur Wellesley (the future Duke of Wellington). Wellesley is on the other side of the world in India where British interests are under threat. Wellesley leads vast armies against a series of powerful warlords in campaigns that will result in the creation of the Raj-the jewel in the crown of the British Empire. He returns to England a hardened veteran a more determined than ever to end France's dominion of Europe.",0
11577884,Stone fox,John Reynolds Gardiner,1980,"{""/m/0dwly"": ""Children's literature"", ""/m/02xlf"": ""Fiction""}","Little Willy and his dog Searchlight find Willy's grandfather lying in bed. Doc Smith, the only doctor in town, tells Willy that his grandfather no longer wants to live. Clifford Snyder, a tax collector, sneaks into Little Willy's house and, with a derringer in his hand, demands to know how much his grandfather owes the state. After seeing some papers he tells Willy that they owe the state of Wyoming 500 dollars. The next day Willy enters a dog sled race that has a reward of 500 dollars. Willy sees a sled being pulled by five Samoyeds (fast dogs used for sled racing). The man on the sled signs up for the race, and Willy learns it is Stone Fox, a Native American who doesn't talk to white people and has never lost a race. During the race, Willy's light one-dog sled shows unexpected advantages in managing tight curves and enabling a perilous short-cut over a frozen lake. However, Searchlight becomes so tired that her heart bursts and she dies instantly about 10 feet from the finish line. Stone Fox makes a line on the ground with his boot, takes out his rifle, and warns that if any other racers cross the line, he'll shoot. He then concedes the match to Willy by letting Willy carry Searchlight across the finish line to everyone's amazement.",0
