id,title,author,published_date,categories,summary,page_count
2300352,Postern of Fate,Agatha Christie,UNK,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/0dwly"": ""Children's literature"", ""/m/02xlf"": ""Fiction"", ""/m/0c3351"": ""Suspense""}","Now in their seventies (though the authoress never states their age clearly), Tommy and Tuppence move to a quiet English village, looking forward to a peaceful retirement. But, as they soon discover, their rambling old house holds secrets. Who is Mary Jordan? And why has someone left a code message in an old book about her 'unnatural' death? Once more, ingenuity and insight are called for as they are drawn into old mysteries and new dangers.",0
2300924,Exultant,Stephen Baxter,UNK,"{""/m/06n90"": ""Science Fiction"", ""/m/014dfn"": ""Speculative fiction"", ""/m/02xlf"": ""Fiction""}","Exultant is set in Baxter's ""Xeelee Sequence"" twenty thousand years into the Third Expansion of Mankind, ""a titanic project undertaken by a mankind united by the Doctrines forged by Hama Druz after mankind's near extinction."" The human-supremacist Interim Coalition of Governance has conquered almost the whole Milky Way &mdash; all but the alien Xeelee concentrated at the galactic core around a supermassive black hole called Chandra. The mysterious Xeelee are far more advanced but less numerous than the humans, and the war has been at a stalemate for three millennia even though the entire Coalition has been directed toward the war effort and ten billion humans die at the front every year. In a war fought with faster-than-light technology (equivalent to time travel), each side has foreknowledge of the other's actions and can develop counter-measures to plans before they are made. Pirius is a fighter pilot stationed at the front. When a battle turns to disaster for the Coalition forces, he disobeys suicide orders to stand and fight, choosing instead to risk survival. In a desperate gamble to outrun a pursuing Xeelee, Pirius captures a Xeelee fighter for the first time in history. Returning to base via FTL travel, he arrives two years previous to the battle, when his younger self is still a cadet. Rather than being lauded as a hero, both instances of Pirius are court-martialed for disobeying orders. Commissary Nilis of the Office of Technological Archival and Control, part of the Commission for Historical Truth, defends both the older Pirius (whom he calls ""Pirius Blue"") and the younger one (""Pirius Red"") but loses the trial. Pirius Blue is sent to a penal unit at the front as a foot soldier, and Pirius Red is remanded to the custody of Commissary Nilis, who has plans for the fruits of Pirius Blue's battlefield victory. Using the Xeelee fighter and the innovative tactics that saved Pirius Blue, he starts to plan an unheard of assault on the Xeelee's primary stronghold at Chandra itself. While Nilis and his new team struggle to confront ossified government and military institutions, they try to understand and to develop new and sometimes alien technologies: FTL computers, a gravastar shield to protect them from FTL foreknowledge, and a black hole gun, capable of disrupting a supermassive black hole's event horizon. Meanwhile, in the course of his new duties to Commissary Nilis, Pirius Red is practically taken on a tour of the Solar system and some of the Coalition's most scandalous secrets, rife with references to events from previous books in the Xeelee sequence. As Nilis's project nears completion, it transpires that the Chandra black hole is home to not only the Xeelee, but a host of other organisms, many of which are based on exotic physics and non-baryonic matter. Regardless, the assault on the black hole continues despite protestations from Nilis. After a brutal fight to reach the surface of the black hole, the team commence their assault, causing the Xeelee to abandon it (and the rest of the Milky Way galaxy) to prevent humanity from harming the black hole's inhabitants. After the assault, the protagonists realise that the Coalition is unlikely to remain intact, now that the war with the Xeelee is no longer present to hold it together. Luru Parz, one of the team, realises that the Xeelee will eventually return, and returns to Earth to ready its defences for when the return happens.",0
2301984,The Boat of a Million Years,Poul Anderson,1989-11,"{""/m/06n90"": ""Science Fiction"", ""/m/014dfn"": ""Speculative fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/02xlf"": ""Fiction""}","The novel follows a group of ten immortals from the ancient past to the semi-distant future. Most of the novel follows the various immortals throughout their lives as they try to find others like themselves, avoid being killed, and remain quiet about their gift. Gradually, the immortals begin to meet across the world and form a family of sorts. After sharing their secret of immortality to the rest of humanity, the ensuing years result in a human culture they no longer relate to or fit in with. Consequently, they create and crew a starship to explore new civilizations within the galaxy.",0
2302047,"Zadig, ou La destinee",Voltaire,1747,UNK,"Zadig, a good-hearted, handsome young man from Babylonia, is in love with Sémire and they are to marry. Sémire, however, has another suitor: Orcan wants her for himself. Zadig tries to defend his love from Orcan's threat, but his eye is injured in the process. This injury abhors Sémire, causing her to depart with his enemy. Shortly after, Zadig makes a full recovery and falls into the arms of another woman - Azora - with whom he is married, but who promptly betrays him. Disillusioned with women, Zadig turns to science but his knowledge lands him in prison, the first of several injustices to befall him. Indeed, the conte derives its pace and rhythm from the protagonist's ever-changing fortunes which see him rise to great heights and fall to great lows. Upon his release from prison, Zadig falls into favour with the king and queen of Babylonia and is eventually appointed prime minister; in this role he proves himself to be a very honest man, looked upon favourably by the king, as he passes fair judgements on his citizens unlike the other ministers who base their judgements on the people's wealth. He is forced to flee the kingdom, though, when his relationship with king Maobdar is compromised: Zadig's reciprocated love for queen Astarté is discovered and he worries that the king's desire for revenge might drive him to kill the queen. Having reached Egypt, Zadig kills an Egyptian man while valiantly saving a woman from his attack on her. Under the law of the land, this crime means that he must become a slave. His new master, Sétoc, is soon impressed by Zadig's wisdom and they become friends. In one incident, Zadig manages to reverse an ancient custom of certain tribes in which women felt obliged to burn themselves alive with their husbands on the death of the latter. After attempting to resolve other religious disputes, Zadig enrages local clerics who attempt to have him killed. Fortunately for him, though, a woman that he saved (Almona) from being burned intervenes so that he avoids death. Almona marries Sétoc, who in turn gives Zadig his freedom and then he begins his journey back to Babylonia in order to discover what has become of Astarté. En route, he is taken captive by a group of Arabs, from whom he learns that king Moabdar has been killed, but he does not learn anything of what has become of Astarté. Arbogad, the leader of the group of Arabs, sets him free and he heads for Babylonia once more, equipped with the knowledge that a rebellion has taken place to oust the king. On this journey he meets an unhappy fisherman who is about to commit suicide as he has no money, but Zadig gives him some money to ease his woes, telling us that source of his own unhappiness is in his heart, whereas the fisherman's are only financial concerns. Zadig prevents him from committing suicide and he continues on his way. Zadig then stumbles upon a meadow in which women are searching for a basilisk for their lord who is ill, ordered by his doctor to find one of these rare animals to cure his sickness. The lord has promised to marry the woman who finds the basilisk. While there, Zadig sees a woman writing ""ZADIG"" in the ground, and he identifies her as Astarté. His former lover recounts what happened to her since Zadig fled Babylonia: she lived inside a statue when he left, but one day, she spoke while her husband was praying before the statue. The king's country was invaded and both Astarté and his new wife were taken prisoner by the same group, and the king's wife agrees to formulate a plan along with Astarté to help her escape so that she would not have a rival for the king. Astarté ends up with Argobad, the very same robber that Zadig encountered, who then sold her to Lord Ogul, her current master. In order to secure Astarté's release from Ogul, Zadig pretends to be a physician. He offers Lord Ogul to bring him a basilisk if he grants Astarté her freedom; instead of providing the basilisk, the lord is tricked into taking some exercise, which is what he really needs to cure him from his illness. Astarté returns to Babylonia where she is pronounced queen before a competition begins to find her a new king. Zadig triumphs in the contest which takes place between four anonymous knights, but one of the losing competitors steals Zadig's armour before the winner is revealed, and falsely claims victory. Zadig bemoans his fate, thinking that he will never be happy. While wandering on the banks of the Euphrates, Zadig encounters a hermit reading ""the book of destinies"", and he agrees to stay with him for a few days. The hermit claims that he will teach Zadig lessons in life: in one such incident, the pair go to an opulent castle and are treated well, but the hermit steals a gold sink; afterwards, they visit the house of a miser and are pushed to leave, but the hermit gives the miser the gold sink. The aim, he tells Zadig, is that the hospitable man at the castle will learn not to be as ostentatious and vain, and the miser will learn how to treat guests. In another, the hermit throws a fourteen year-old boy into a river, drowning him, as he claims that Providence tells that he would have killed his aunt within a year, and Zadig within two. The hermit then reveals his true identity as the angel Jesrad, and opines that Zadig, out of all men, deserves to be best informed about Fate. Jesrad states that wickedness is necessary to maintain the order of the world and to ensure that good survives. Nothing happens by chance, according to the angel: Zadig happened upon the fisherman to save his life, for example. Zadig should be submissive to Fate, he continues, and should return to Babylonia, advice which he follows. Surprisingly regarding Voltaire's hostility towards religions, this passage is based on one of the suras of the Quran: Sura The Cave (Al-Kahf), S. 18; V. 60-82, when Moses follows a mysterious character, endowed with great knowledge, through his journey. On his return, the final part of the challenge to be king is taking place: the Enigmas. Having solved the Enigmas with consummate ease, Zadig proves that it was he that won the first contest. Zadig marries Astarté, is crowned king, and rules over a prosperous kingdom.",0
2303285,Galaxy of Fear: Ghost of the Jedi,John Whitman,UNK,"{""/m/06n90"": ""Science Fiction""}","Tash, Zak, and their uncle Hoole are fleeing from the threat of the Imperial scientist Borborygmus Gog. There seems to be safe refuge on Nespis 8, an abandoned space station. This place also once housed a Jedi library. According to the group's ally, Deevee, the library is still there, along with the ghost of a Jedi. The station also holds the hope to stopping Gog and a threat far worse than a disturbed Jedi spirit.",0
2303632,Headhunter,Timothy Findley,UNK,"{""/m/014dfn"": ""Speculative fiction"", ""/m/026ny"": ""Dystopia""}","The novel is set in a dystopic Toronto, Ontario buffeted by a mysterious plague called sturnusemia, which is believed to be carried by starlings. Against this backdrop, a schizophrenic spiritualist ""of intense but undisciplined powers"", Lilah Kemp, accidentally sets Kurtz free from page 92 of Joseph Conrad's Heart of Darkness, and is forced to find a Marlow to defeat him. Kurtz becomes head of the Parkin Psychiatric Institute (based on the real Clarke Institute of Psychiatry) and travels among the city's elites, including a ""Club of Men"" which is in fact a child pornography ring. Marlow, meanwhile, is a staff psychiatrist at the Parkin. Although the reader is clearly meant to see the parallels between Findley's Kurtz and Marlow and Conrad's original characters, the book is deliberately ambiguous about whether Lilah Kemp has really performed this act of literary magic, or is merely crazy enough to think she has.",0
2304345,The Cookie Monster,Vernor Vinge,2004,"{""/m/03lrw"": ""Hard science fiction""}","The story begins following the first day of Dixie Mae Leigh's job as a customer support employee at a fictional company called Lotsatech. She receives an insulting and mysterious email and, in a fit of rage, decides to find out who sent it. She and a fellow employee Victor search the Lotsatech campus looking for the author of the email, following clues in the email header. They meet up with Ellen, a grad student in computer science, who decides to try to help Dixie Mae. While they talk, several mysteries arise and convince them that the email may be a kind of warning about something going on at Lotsatech involving a professor named Gerry Reich, who seems to be involved in all the projects on the campus. Ellen finds another clue in the email leading the three to another building where, to their utter astonishment, a second Ellen appears. The only explanation of this is that they are being simulated by a computer. Further clues from another person in the building lead them to an underground lab where they find two researchers working on improving methods of producing and preserving Bose-Einstein Condensates. When Dixie Mae and the Ellens reveal that they are all actually simulations, the researchers explore the email and find a clue that leads them to a 'cookie', a file that is passed from each iteration to the next with messages from the centuries of time they have been simulated over and over. They also find out that it was actually Dixie Mae herself who wrote the email in order to make it as offensive as possible to herself, allowing each iteration of the researchers to access the cookie. The story ends with a sad Dixie Mae realizing she can't do anything herself to stop the endless cycle they are all in, but through the passing of information and ideas from one iteration to the next someday they will have the ability to stop the simulations.",0
2305280,By the Pricking of My Thumbs,Agatha Christie,UNK,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/0dwly"": ""Children's literature"", ""/m/02xlf"": ""Fiction"", ""/m/0c3351"": ""Suspense""}","In Sunny Ridge, the nursing home where Tommy Beresford's Aunt Ada lives, resident Mrs. Lancaster stirs up worry among those in charge with her bizarre, disjointed ramblings about 'your poor child' and 'something behind the fireplace'. Intrigued, Tuppence Beresford conducts an investigation when Aunt Ada dies.",0
2306716,Tom Clancy's Splinter Cell: Operation Barracuda,David Michaels,2005-11-01,"{""/m/06wkf"": ""Spy fiction""}","Taking place almost a year after the first novel, the plot picks up with Third Echelon attempting to search and bring to justice the members of The Shop, an international arms dealing ring that played a large part in the first novel. While Sam Fisher is working to collect information on The Shop in Ukraine and Russia, Third Echelon is continuing its investigation into how the Shop had previously managed to gain the identity of a number of Splinter Cells and murder them, another plot element from the first book. However, when a German scientist named Jeinsen, who had defected to the United States from East Germany long ago, goes missing and then reappears dead in Hong Kong, heads begin to turn. Jeinsen had developed a new submarine vehicle for the United States Navy, that could theoretically carry a nuclear weapon. Sam Fisher is sent to learn why the scientist was in Hong Kong and who killed him; it is suspected that a local group of Triads named the Lucky Dragons had involvement. What Third Echelon does not yet realize is that Jeinsen, the Lucky Dragons, The Shop, and a traitor inside their own government are all part of a much larger picture involving a rogue Chinese general named Lan Tun, with ambitions to invade and conquer Taiwan. With Sam Fisher not even aware that he is the world's only hope of stopping an international crisis, he has to balance his job and a new romantic relationship with his Krav Maga instructor Katia Loenstern. Despite Sam's best efforts, Katia is killed by a Russian Mafiya sniper hired by The Shop to assassinate Sam Fisher. Ultimately, General Tun threatens to use the submarine vehicle to detonate an MRUUV (a very deadly nuclear bomb) off the coast of California, destroying LA with a massive tsunami, unless America abandons Taiwan when it is invaded by China. Fisher manages to foil the plot, and all the conspirators involved including the traitor, the general, and the Shop are viciously gunned down. The attack on Taiwan is a failure, as the Taiwanese military, with backup from the United States Navy, fends off the invading forces in a matter of hours.",0
2307799,In The Garden of Iden,Kage Baker,1997,"{""/m/06n90"": ""Science Fiction"", ""/m/014dfn"": ""Speculative fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/02xlf"": ""Fiction"", ""/m/01qxvh"": ""Romance novel""}","Mendoza tells how she is snatched as a child from the Inquisition in Spain, having first been sold by her real parents to some 'noble Christians' who want her for pagan rites, but are instead arrested. In prison she is called Mendoza, after the name used by the pagans. She does not remember ever having a name of her own before that, her parents simply calling her ""daughter"" (hija in Spanish). She does not even know her family name, or the name of her village. One of the Inquisitors is Joseph, a cyborg, who is able to deliver her to his fellow agents for 'augmentation'. Fifteen years later she returns to Spain for her first mission. Although she trained as a botanist and wants to go the New World, she has to spend time in Europe on an expedition to England. She finds that the expedition leader is Joseph, the cyborg who saved her. He is about 20,000 years old, having been recruited from the Basque region as a child when his village was massacred. Joseph is a Facilitator, a 'fixer', a top agent. He is also world-weary, cynical and irreverent. His passion is his work, like all the cyborgs, but he also has a deep-seated hatred of religious fanaticism, partly because his parents were killed by a cult, partly because of what he has seen in his long life. The group also includes Nefer, whose specialty is farm animals, and Flavius, a technician. The mission is to travel to England as part of the entourage of Prince Philip of Spain, who is going to marry Queen Mary. Then they will go to the estate in Kent of Sir Walter Iden, who has been persuaded to let them sample rare plants from his garden. Mendoza is not pleased by all this. She is already deathly afraid of all 'mortals' as she calls them, and is further dismayed by the prospect of going to cold, wet, violent, disease-ridden England. When they arrive, without Flavius who stays in London, two things quickly change her mind. One is a hedge of Ilex tormentosum, or Julius Caesar's Holly, a plant with tremendous medicinal properties. It is already rare and, in the future, it is extinct. The other is Nicholas Harpole, Sir Walter's secretary. Nicholas is ""tall even for an Englishman"" and has a horse-like face but is very intelligent and well-educated. She is immediately attracted to him, and Joseph, always on the lookout for an advantage, encourages her to seduce Nicholas. This she does, and settles in for a long stay, having decided that the Garden is full of unusual plants that will take year to catalogue. Nicholas, it turns out, has a dark past, having been a member of an ecstatic Christian cult that practised sexual freedom. Deciding that the cult leader was simply exploiting his fellows, he broke away and began preaching radical ideas, for which he was arrested and put in chains. Although Nicholas is illegitimate, he had well-connected friends and was freed with the warning to sin no more. Mendoza also has problems. As she matures, she finds she emits ""Crome radiation"", a psychic field which can have unpredictable effects on time and space. This is not supposed to be possible for cyborgs, who are screened for such abilities when recruited. (In a later Company story, we learn that Joseph caused the tests to be fudged because otherwise Mendoza would be tortured to death by the Inquisition.) As the novel progresses, she is increasingly torn by love for Nicholas and the need to lie to him, to play her assigned part. Nicholas himself is suspicious of Mendoza and her companions. Old Sir Walter Iden, having been given rejuvenating treatments by Joseph as payment for their stay, decides to sell the estate and move to London. The entire household is already amazed by his transformation from doddering old man to virile middle-age. Joseph is furious but can do nothing. Then, while the household is being inventoried for the sale, Joseph is damaged in an accident which would have killed a normal human. Though he talks his way out of the immediate situation with his usual skill, he is eventually found out by Nicholas, who sees him doing self-repairs to his internal machinery. Nicholas, having been prepared to elope with Mendoza, confronts her, believing her to be a devil in human form. She admits that, even in her own eyes, she is no longer human. Nicholas flees the estate. Later she learns he has returned to preaching in Rochester, and has been condemned to burn by the new Catholic authorities. She runs away herself to Rochester, but is unable to convince him to recant. At this point Joseph appears, having followed Mendoza. His only purpose now is to prevent her becoming a Company renegade. He denounces Nicholas as just another fake messiah who can only lead others to destruction along with himself. He reveals to Nicholas that he has lived many thousands of years and has yet to see anything resembling the Truth that Nicholas and his like preach. Telling Nicholas that ""of all the burnings I've witnessed, this is one I will actually enjoy"" he takes Mendoza away. The next morning, they witness Nicholas' death. Returning to the Iden estate, Joseph promises to pull strings and get Mendoza sent to the New World, as she originally wanted. In the final chapter, Mendoza arrives at New World One in the South American jungle. It is a secret Company base run like a luxury hotel, where the servants are Mayans rescued from sacrifices. She settles into her new air-conditioned existence, with an unknowable future.",0
