id,title,author,published_date,categories,summary,page_count
5913404,Skybreaker,Kenneth Oppel,2005-07-20,"{""/m/014dfn"": ""Speculative fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/06www"": ""Steampunk"", ""/m/08sdrw"": ""Adventure novel""}","Matt Cruse has been stationed on the Flotsam, an old cargo ship. The Flotsam is his training vessel. All Airship Academy students are assigned a training vessel for two weeks, he is assigned to partake in journeys made by the training vessel. During one trip, the ship flies through the Devil's Fist, a permanent storm in the Indian Ocean. After several dangerous maneuvers through wind drafts, the Flotsam levels. A vessel, drifting at 20,000 feet, is suddenly spotted from the crow's nest. Captain Tritus deduces that it is the Hyperion, a long-lost ship built for billionaire Theodore Grunel that was supposedly carrying great riches. Tritus foolishly attempts to go tow the ship; however, he and most the crew are stricken with altitude sickness. Despite Tritus's protests, Matt, the sole crew member unaffected by the altitude, pilots the ship down and steers for the nearest port, saving the crew in the process. Matt returns to the Airship Academy where he is approaching finals and is told by the principal that he is failing and needs to study to pass the exams. Matt then gets a request to meet a strange man named John Rath requesting the coordinates of the Hyperion. When the man is revealed to be a criminal in search of the Hyperion's loot, Matt escapes with a gypsy girl named Nadira. Matt, Kate, Nadira and Kate's chaperone Ms. Simpkins hire a man named Hal Slater, an accomplished pilot, to fly them to the Hyperion. The group travels several days toward Skyberia, a cold and desolate area around the Antarctic. They discover a large, squid-like creature that lives in the sky when it gets trapped in the ship's rudder. One of the crew dies while trying to get it out. Hal then allows Matt to become part of the crew. Kate and Hal begin to get along, causing Matt to feel jealous. Nadira and Matt kiss in the crow's nest shortly after. Matt and Kate's relationship begin to falter. They find out that there's a homing signal coming from the ship, and Hal immediately suspects Nadira because of her secretive nature and because she's a gypsy. Matt realizes Rath put the beacon in the lining of his duffel. He interrupts Hal's rough search of Nadira's cabin where it is revealed her father was Szpirglas. Hal locks Nadira in her cabin for a day, but Matt and Kate get him to let her out. Soon after, they come across the ""Hyperion"". While exploring the skies in the ship, they learn from Grunel's diary that a man named ""B"" is searching for the ship to plunder it. They dismiss ""B"" as a product of Grunel's diseased mind, but later find out that ""B"" is Barton, Rath's employer who wished to steal Grunel's work years ago, as Grunel was a brilliant inventor and scientist, and also studied rare animals. It is revealed that Rath, Barton, and the rest of the group are also on an airship headed toward the Hyperion. Aboard Hal's ship, the Sagarmatha, the gang finds the Hyperion and climbs aboard. They find a whole collection of rare animals and a blueprint of a machine that produces hydrium. Knowing that the blueprints will be worth millions, the gang tries to leave, but is stranded on the ship when Rath and his men shoot at the Sagarmatha. Kate later reveals she knew that Matt and Nadira kissed and they made up. After a battle onboard (during which the animals strike Rath and Barton, killing Barton but leaving Rath's fate unknown), the gang manages to escape the Hyperion in an ornithopter before the ship is destroyed. They lose the blueprints, but ultimately get away with 40 gold bars, found in a compartment of the ornithopter.",0
5913749,How I Live Now,Meg Rosoff,2004-08-05,"{""/m/0mz2"": ""Alternate history"", ""/m/03mfnf"": ""Young adult literature""}","Fifteen-year-old Manhattanite Elizabeth (who goes by the name of Daisy) is sent to stay with cousins on a remote farm in the English countryside during the outbreak of a fictional third world war (WWIII) of the 21st century. Though enthusiastic about moving away from an evil stepmother who is with her child, Daisy is homesick at first. This only lasts for a short while before she and her extended family become close, and Daisy begins to embrace her new home. Daisy soon finds herself falling in love with cousin Edmond and, after realizing that the affection is mutual, begins a relationship with him. Meanwhile, the family receives news that Daisy's aunt Penn is stranded in Oslo. During this period of time, terrorists attack from an unknown enemy who later occupies England. The war becomes increasingly difficult for Daisy and her family as it affects their lives to a greater extent, eventually leading to food shortages and lack of other resources. One day, the farm is taken over by soldiers who separate the boys from the girls by sending them away to live at separate homes, and then separate farms. Daisy and Piper are forced to put survival as their top priority and cannot look for the male members of their family. After the war ends, Daisy must deal with putting the pieces of her life back together and overcoming the terrible experience of war as she reunites with the forever changed members of her family, including a physically and emotionally scarred Edmond. The Meg Rosoff written young adult novel How I Live Now has been made into a film by Director Kevin Macdonald featuring Irish actress Saoirse Ronan playing the role of Daisy, with George MacKay as Edmond, Tom Holland as Isaac and Harley Bird as Piper. How I Live Now is currently in post production and is set for a 2013 release.",0
5915106,Dragon Venom,Lawrence Watt-Evans,UNK,"{""/m/014dfn"": ""Speculative fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/02xlf"": ""Fiction""}","Arlian has discovered how to kill the dragons, he now faces an all-out war between dragons and humans. The Dragon Society is split between those loyal to the dragons and those loyal to themselves. Arlian's quest for vengeance will find many secrets of the past, including the origins of the dragons greatest foes...the gods. He gives dragon venom to his stewards wife who is carrying a child. She becomes a dragonheart (a human carrying a baby dragon) and her baby becomes a god. To protect the new born god Arlian battles the dragons killing the three dragons who killed his family and turned him into a dragon heart. He becomes badly injured by dragon venom (the only substance that can harm a dragonheart) so mages cut open his heart and remove the dragon within him. He then awakens to find the young god has healed him and at long last ends his quest for vengeance. At the end of the story Arlian is joined by his closest friends and for the first time in a long time feels the emotion of love.",0
5916166,The Cocktail Party,T. S. Eliot,UNK,UNK,"Edward and Lavinia Chamberlayne are separated after five years of marriage. She leaves Edward just as they are about to host a cocktail party at their London home, and he has to come up with an explanation for why Lavinia is not present, in order to keep up social appearances. Lavinia is brought back by a mysterious Unidentified Guest at the party, who turns out to be a psychiatrist whom Edward and Lavinia both consult. They each learn that they have been deceiving themselves and must face life's realities. They learn that their life together, though hollow and superficial, is preferable to life apart. This message is difficult for the play's third main character, Edward's mistress, to accept. She, with the psychiatrist's urging, also moves on towards a life of greater honesty and salvation and becomes a Christian martyr in Africa. Two years later, Edward and Lavinia, now better adjusted, host another cocktail party.",0
5916209,Taronga,Victor Kelleher,1986,"{""/m/01hmnh"": ""Fantasy"", ""/m/0hc1z"": ""Apocalyptic and post-apocalyptic fiction"", ""/m/03mfnf"": ""Young adult literature""}","The book begins two years after the Last Days. Ben lives with a callous man named Greg, who uses Ben's powers, which he calls ""the Call"", to attract game for hunting. Ben feels guilty about leading the animals to their death but faces a beating from Greg if he does not comply. When he finally escapes, he promises not to use the Call again. He breaks this promise less than a day later when he is pursued by a man on horseback. Ben decides to return to Sydney, where he once lived with his parents. He travels first on foot, then by bike, using mountain roads to avoid local gang activity. He is joined by a stray dog. As he draws closer to his destination, he hears the Call of something wild and ferocious. When he reaches the city, he realizes that the Call is coming from Taronga Zoo. He then makes up his mind to travel to Taronga zoo to find out what creature could still be so wild and free. In Sydney, Ben is chased by a gang. The dog sacrifices itself to give Ben the opportunity to escape, but Ben is still captured. The gang takes Ben to Taronga Park Zoo, which houses another gang of survivors and is guarded by tigers and other predators. The gang wishes to break into the zoo and plans to use Ben as bait. Inside, Ben is almost attacked by two tigers, Raja and Ranee. He is saved by Ellie, an Aboriginal girl who is in charge of the big cats. She takes him to their leader, Molly, who allows Ben to stay after he proves that he can also round up and cage the cats. Ben quickly earns the trust of all of the animals except for Raja, the male tiger, who hates Ben for restricting his physical freedom. Although Ben originally sees Taronga as an ideal community, he soon discovers that Molly is a ruthless and selfish leader. When the Sydney gang tries to break into the zoo, Molly divulges her plan to burn Taronga to the ground before she lets another gang occupy it. Ben and Ellie decide to act. Ben convinces the rival gang that he wants to help them break in and they set a date for an ambush. During the next week, Ben and Ellie cut a hole in the outer fence and disguise it with ivy. On the day of the ambush, they set the animals free. The Sydney gang and the Taronga gang fight. Ben and Ellie are the only survivors. Ben once again swears that he will no longer use the Call. When he is cornered by Raja, he keeps that promise. But Raja does not attack him; instead, he gives Ben a playful swat. Raja and Ranee head towards the Blue Mountains and are followed by Ben and Ellie.",0
5916631,Cover Her Face,P. D. James,1962,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/02xlf"": ""Fiction"", ""/m/0c3351"": ""Suspense""}","The story opens with a dinner party hosted by Mrs. Eleanor Maxie at Martingale, a mediaeval manor house in the (fictional) Essex village of Chadfleet. Mrs. Maxie's son and daughter, Stephen Maxie and Deborah Riscoe, are both at the party. Also present are Dr. Charles Epps, the vicar Bernard Hicks, Miss Alice Liddell, who is the Warden at St. Mary's Refuge for Girls, and Catherine Bowers, a guest at the estate who is in a relationship with Stephen Maxie. Serving at the party is Sally Jupp, an unmarried mother with an infant son, who was employed by Mrs. Maxie at the recommendation of Miss Liddell. Stephen Maxie champions Sally during dinner, and afterwards Deborah Riscoe cryptically predicts that the young servant will cause trouble. During dinner, it is also mentioned that the Maxie's elderly domestic servant, Martha Bultitaft, is not very pleased with Sally Jupp. On the Thursday before St. Cedd's church fete, which takes place every year on the grounds of Martingale, Deborah goes to London and visits Stephen at the hospital where he works. There she sees her brother talking with Sally, who looks carefully dressed in a grey suit. Stephen says that Sally brought him some of their father's tablets, which she found on old Mr. Maxie's bed. Stephen suspects that old Mr. Maxie manages to deceive Martha, pretending to take his tablets when he is simply hiding them in his bed. Stephen again praises Sally and tells Deborah to take the tablets and put them in the medicine cupboard at their father's room. Deborah is suspicious as to why Sally came to Stephen with the tablets and not to Mrs. Maxie or herself. When Sally returns to Martingale, she taunts Martha about the tablets and her care for old Mr. Maxie. On the day of the fete, Sally shows up wearing exactly the same dress that Deborah is wearing, with the same accessories. Guests are shocked into silence, but Deborah appears unconcerned. Later that day, Sally announces that Stephen has asked her to marry him. Miss Liddell is distraught by this announcement and her unkind words are met by abuse, with Sally calling her a ""sex-starved old hypocrite"" and threatening to reveal her secrets. The following day, Martha complains that Sally has overslept again. When there is no response to repeated knocking at her bedroom, Stephen and Felix (a close friend of Deborah's, who is staying at the house) go up a ladder to enter the room through the window, and find Sally Jupp's lifeless body. Sally Jupp is found to have died of manual strangulation by a right-handed person. She is also found to have been drugged. The local constabulary request that Scotland Yard send an experienced homicide detective, and Detective Chief Inspector Adam Dalgliesh and Detective Sergeant Martin arrive. They interview the family members and guests of the Martingale household. They also interview Miss Liddell, Dr. Epps, some neighbours of the Maxies, and Sally's aunt and uncle. It emerges that Sally is already secretly married to James Ritchie, who has a successful job in Venezuela, but returns to England after her death. Sally has been saving money for her husband's return. She blackmails her uncle (who unbeknownst to her had spent her modest trust fund) into giving her 30 pounds. She pretended to be an unmarried mother because revealing the marriage would jeopardise her husband's job and she likes to 'play with people'. She revealed Stephen Maxie's proposal of marriage for the same reason, although it is notable that she did not accept it. Martha had been regularly drugging Sally at night so that she would oversleep, and be discredited, and eventually dismissed from Martingale. It is Mrs. Eleanor Maxie who eventually confesses to the murder of Sally Jupp after Dalgliesh reveals everyone's movements on the night. It is clear, through a process of elimination, that only she could be the culprit. She goes to prison, having been found guilty of the lesser charge of manslaughter, and Deborah is left alone in the house. Martha goes to stay with a friend in Herefordshire. Old Mr. Maxie, an invalid throughout the story, dies shortly before Mrs Maxie confesses; it becomes clear that she was waiting for his death before doing so. The novel ends with a meeting between Adam Dalgliesh and Deborah Riscoe. Adam gives Deborah a lift back to Martingale. Deborah tells him that Catherine will probably marry James Ritchie, thus providing a mother for Sally Jupp's son Jimmy (named after his father). It is hinted that a relationship will develop between Adam and Deborah.",0
5918875,The Brothers,C. J. Cherryh,UNK,"{""/m/01hmnh"": ""Fantasy"", ""/m/0l67h"": ""Novella""}","The Brothers is a story of two valleys, Gleann Gleatharan, ruled by Cinnfhail of Dun Gorm, and Gleann Fiach, ruled by Sliabhin of Dun Mhor. Separating the two valleys is a Sidhe-wood, which Dun Gorm respectfully keeps out of, but in which Dun Mhor defiantly hunts. The Sidhe have blessed Gleann Gleatharan with peace and good fortune, but cursed Gleann Fiach with bad luck and misery. Sliabhin is also cursed by the Sidhe for committing fratricide, killing his older brother Gaelan to seize Dun Mhor and Gaelan's queen, Moralach. Moralach had two children, Caith and later Brian, both during Gaelan's reign, but Caith was exiled soon after birth to live with Gaelan's cousin Hagan of Dun na nGall. After Sliabhin became king, Moralach hanged herself. Caith grows up believing that Gaelan is his father and when he learns that Sliabhin murdered Gaelan, and that he has a younger brother, now in Sliabhin's hands, he returns to revenge his father's death and rescue Brian. As he passes through Gleann Gleatharan, he is told that Sliabhin is his real father who raped Moralach, and this increases his resolve to rid Dun Mhor of Sliabhin and free Brian. Cinnfhail, uneasy that Caith's meddling may disturb Gleann Gleatharan's peace, reluctantly lends Caith his fay horse Dathuil. Dathuil takes Caith straight to the Sidhe wood where he meets Nuallan, of the Sidhe Fair Folk, and Dubhain, a mischievous shapeshifting pooka. They bargain with Caith, who ends up losing everything he has, including Dathuil, in exchange for their help in overthrowing Sliabhin and freeing Brian. Caith and Dubhain, alternating between a black horse and a boy, set off for Dun Mhor. Meanwhile, Cinnfhail's son, Raghallach, rides to the Sidhe-wood to find and assist Caith, but is stopped by Nuallan. At Dun Mhor, Caith and Dubhain are let in and taken to Sliabhin, who shows them Raghallach, captured and tortured. But a discrete smile from Raghallach reveals to Caith that it is actually Nuallan in disguise. Caith and Dubhain themselves are imprisoned, and Caith bargains away his scruples for help from Dubhain in freeing them and rescuing Brain. Dubhain, as the horse, takes Caith through the locked door and down to a cellar containing Brain locked in a cage, a shackled and disfigured Raghallach/Nuallan, and Sliabhin. The chains holding Raghallach suddenly fall away and Nuallan escapes with Brian, leaving Caith to confront Sliabhin. Caith kills Sliabhin, escapes the dun and is taken by Dubhain back to the Sidhe-wood. In the wood, Caith sees a group of Fair Folk around a sleeping Brian, but they won't let Caith near his brother. Nearby Raghallach sits on his horse, frozen-in-time, and Nuallan puts Brian in Raghallach's arms, letting Raghallach believe that he rescued Brian from Dun Mhor. Nuallan then takes Caith into Faery from where Caith looks down on Dun Gorm and sees an older Brian playing happily. Nuallan offers to take Brian's happiness and give it to Caith, but Caith refuses. Caith is returned to the wood where he is cursed with torment for the rest of his life for committing patricide. Not permitted to return to Dun Gorm or Dun Mhor and with nowhere else to go, the wayward Dubhain appears at his side and offers to be his companion. Caith reluctantly agrees.",0
5920663,Wizard of the Pigeons,Robin Hobb,1986-01-28,"{""/m/014dfn"": ""Speculative fiction"", ""/m/01hmnh"": ""Fantasy""}","The plot focuses on the homeless character 'Wizard' and his battle with a malignant force from his forgotten past. In order to survive, Wizard must rely on his powerful gift of 'Knowing'. This allows him to know the truth of things, to receive fortunes and to reveal to people the answers to their troubles. Aiding him in his battle for survival is the enigmatic 'Cassie' and several other people from the streets.",0
5924321,The Stars Are Cold Toys,Sergey Lukyanenko,UNK,UNK,"During a usual trading flight Pyotr found a Counter on his craft who called himself Karel and, most importantly, made it through the jump unhurt (ironically, the alien accomplished this by going into a self-induced coma caused by division by zero). Standing orders require Pyotr to destroy the ship and all evidence of the alien's survival, as this would eliminate the Conclave's need in Humanity. The alien requested an informal meeting with Andrey Khrumov — Pyotr's grandfather and a known political scientist, also a great patriot of Humanity, biased against the Strong races. A fleet of Alary has captured a small but deadly scout of an unknown civilization. Its pilot was killed, but without a doubt it was a human being. Studying the memory of the scout showed that another civilization had transferred its planetary system to a region of space close by, perhaps escaping a cataclysm. Strangely enough, they shaped their continents to resemble a perfect circle and square — so Andrey Khrumov called them Geometers. The new civilization seems to be strong enough to take on the entire Conclave, as the single scout ship managed to wipe out two-thirds of one of the strongest Alary fleets before being tractored into the Alary flagship. This is a chance for Weak races to improve their positions... but also a threat for Earth, since on receiving the information the Strong races would destroy it to prevent its possible alliance with a biologically-identical race. A conspiracy of four races decide to carry out a reconnaissance mission. Pyotr Khrumov agrees to enter a symbiosis with a Kualkua, who morphes him to look like the dead pilot, gives him the language of Geometers, and temporarily erases his memory...",0
5925685,Pal Joey,John O'Hara,UNK,UNK,"Based on original 1940 book ;Act I In Chicago in the late 1930s, singer/dancer Joey Evans, a charming ""heel"" with big plans, schemes to get his own nightclub. He auditions for an emcee job at a second-rate nightclub (""You Mustn't Kick It Around""). Joey gets the job and begins rehearsals with the chorus girls and club singer Gladys Bumps. Joey meets young and naïve Linda English outside a pet shop, and he impresses her with grandiose lies about his career. Linda innocently falls for Joey's line (""I Could Write a Book""). As the chorus girls are doing a song-and-dance number at the club that night (""Chicago""), Linda arrives with a date. Wealthy married socialite Vera Simpson arrives at the club and shows a definite interest in Joey. Joey plays hard-to-get and insults Vera, who walks out. Mike, the club owner, fires Joey, but Joey, believing Vera will be back, strikes a deal: if Vera doesn't come back within the next few days, Joey will leave without pay. The chorus girls continue with the show (""That Terrific Rainbow""); Linda, having witnessed Joey's caddish behavior, has left the club. Vera doesn't return, so Joey is fired. When Linda refuses to answer his calls, Joey calls Vera (""What is a Man""). After his last night as emcee, Vera picks Joey up from the club and they start an affair (""Happy Hunting Horn""). Vera is glowing in the romance and sets Joey up with an apartment and expensive clothes (""Bewitched, Bothered and Bewildered""). Joey and Vera run into Linda while shopping for clothes for Joey, leaving Vera jealous and Linda distraught. Vera gives Joey his own nightclub, ""Chez Joey"", and Joey looks forward to rising to the top (""Pal Joey""/""Joey Looks to the Future"" ballet). ;Act II The chorus girls and singers from the old club have relocated to ""Chez Joey"", and they rehearse for the opening performance (""The Flower Garden of My Heart""). Melba, an ambitious reporter, interviews Joey, recalling her interviews with various celebrities, including Gypsy Rose Lee (""Zip"") [In the 2008 revival, Gladys plays a ""reporter"" in a skit during the floor show at Chez Joey, performing ""Zip"" as a striptease]. Ludlow Lowell, Gladys' old flame, introduces himself as an agent with papers that Joey unthinkingly signs as the rehearsal continues (""Plant You Now, Dig You Later""). In Joey's apartment the next morning, Joey and Vera reflect on the pleasures of their affair (""In Our Little Den""). Linda overhears Gladys and Lowell plotting to use the papers Joey signed to blackmail Vera. [In the 2008 revival, Joey fires Gladys, and to get back at him, she conspires with Mike, the club manager, to blackmail Vera. Mike is forced into the scheme because Gladys threatens to have him fired because he is gay.] Linda calls Vera, who initially distrusts Linda; Vera confronts Joey, asking what his relationship is with Linda, and Joey responds defensively (""Do It the Hard Way""). Linda comes to the apartment to convince Vera, and Vera, seeing Linda's sincerity, now believes her. Vera and Linda agree that Joey is not worth the trouble (""Take Him""). Vera calls her friend the police commissioner, who arrests Gladys and Lowell. Vera throws Joey out and closes ""Chez Joey"" (""Bewitched, Bothered, and Bewildered"" reprise). Joey runs into Linda again outside the pet shop, and she invites him to dinner with her family. He refuses the invitation, and, saying she hopes she'll see him again, she leaves him standing alone. {|class=""wikitable"" ! width=""100""| Character ! width=""200""| Description ! width=""200""| Notable performers |- ! Joey Evans | A small-time womanizing MC and dancer/singer who has dreams of opening his own night club | Gene Kelly; Harold Lang; Bob Fosse; Christopher Chadman; Clifton Davis; Joel Grey |- ! Vera Simpson | A bored rich socialite | Vivienne Segal; Siân Phillips; Viveca Lindfors; Joan Copeland; Lena Horne; Donna Murphy; Patti LuPone; Stockard Channing; Christine Andreas |- ! Linda English | A naive stenographer (in the 2008 revival, a clerk in a men's clothing store) | Leila Ernst; Rita Gardner; Daisy Prince |- ! Gladys Bumps | A chorus girl who takes an instant dislike to Joey (in the 2008 revival, they have history) | June Havoc; Helen Gallagher; Vicki Lewis; Martha Plimpton |- ! Melba Snyder | An ambitious reporter (does not appear in the 2008 revival) | Elaine Stritch; Kay Medford; Josephine Premice; Dixie Carter; Bebe Neuwirth |- ! Ludlow Lowell | A crooked ""artists representative"" | Jack Durant; Lionel Stander; Ned Eisenberg; Ron Perlman |}",0
